20000,ch_quest014_stage001,CHALLENGE/BP_QUEST_1_NAME,CHALLENGE/BP_QUEST_1_STEP_1,mission_operator_mara_1,OPERATOR,1,ch_quest014_stage002,750,170791,,,,CHALLENGE/BP_QUEST_1_NAME_DESC,4,,2,1,,
20001,ch_quest014_stage002,CHALLENGE/BP_QUEST_1_NAME,CHALLENGE/BP_QUEST_1_STEP_2,mission_operator_mara_1,OPERATOR,3,ch_quest014_stage003,1000,30109,,,,CHALLENGE/BP_QUEST_1_NAME_DESC,4,,2,1,,
20002,ch_quest014_stage003,CHALLENGE/BP_QUEST_1_NAME,CHALLENGE/BP_QUEST_1_STEP_3,mission_operator_mara_1,OPERATOR,15,ch_quest014_stage004,1250,300121,,,,CHALLENGE/BP_QUEST_1_NAME_DESC,4,,2,1,,
20003,ch_quest014_stage004,CHALLENGE/BP_QUEST_1_NAME,CHALLENGE/BP_QUEST_1_STEP_4,mission_operator_mara_1,OPERATOR,5,,2000,30110,,,,CHALLENGE/BP_QUEST_1_NAME_DESC,4,1,2,1,,
20004,ch_quest015_stage001,CHALLENGE/BP_QUEST_2_NAME,CHALLENGE/BP_QUEST_2_STEP_1,mission_operator_azur,OPERATOR,5,ch_quest015_stage002,750,170738,,,,CHALLENGE/BP_QUEST_2_NAME_DESC,4,,2,1,,
20005,ch_quest015_stage002,CHALLENGE/BP_QUEST_2_NAME,CHALLENGE/BP_QUEST_2_STEP_2,mission_operator_azur,OPERATOR,3,ch_quest015_stage003,1000,30238,,,,CHALLENGE/BP_QUEST_2_NAME_DESC,4,,2,1,,
20006,ch_quest015_stage003,CHALLENGE/BP_QUEST_2_NAME,CHALLENGE/BP_QUEST_2_STEP_3,mission_operator_azur,OPERATOR,15,ch_quest015_stage004,1250,300260,,,,CHALLENGE/BP_QUEST_2_NAME_DESC,4,,2,1,,
20007,ch_quest015_stage004,CHALLENGE/BP_QUEST_2_NAME,CHALLENGE/BP_QUEST_2_STEP_4,mission_operator_azur,OPERATOR,5,,2000,30237,,,,CHALLENGE/BP_QUEST_2_NAME_DESC,4,1,2,1,,
20008,ch_quest016_stage001,CHALLENGE/BP_QUEST_3_NAME,CHALLENGE/BP_QUEST_3_STEP_1,mission_operator_wyatt,OPERATOR,15,ch_quest016_stage002,750,170752,,,,CHALLENGE/BP_QUEST_3_NAME_DESC,4,,2,1,,
20009,ch_quest016_stage002,CHALLENGE/BP_QUEST_3_NAME,CHALLENGE/BP_QUEST_3_STEP_2,mission_operator_wyatt,OPERATOR,2,ch_quest016_stage003,1000,30002,,,,CHALLENGE/BP_QUEST_3_NAME_DESC,4,,2,1,,
20010,ch_quest016_stage003,CHALLENGE/BP_QUEST_3_NAME,CHALLENGE/BP_QUEST_3_STEP_3,mission_operator_wyatt,OPERATOR,2,ch_quest016_stage004,1250,300004,,,,CHALLENGE/BP_QUEST_3_NAME_DESC,4,,2,1,,
20011,ch_quest016_stage004,CHALLENGE/BP_QUEST_3_NAME,CHALLENGE/BP_QUEST_3_STEP_4,mission_operator_wyatt,OPERATOR,15,,2000,30001,,,,CHALLENGE/BP_QUEST_3_NAME_DESC,4,1,2,1,,
20012,ch_quest017_stage001,CHALLENGE/BP_QUEST_4_NAME,CHALLENGE/BP_QUEST_4_STEP_1,mission_operator_rodion,OPERATOR,15,ch_quest017_stage002,750,170749,,,,CHALLENGE/BP_QUEST_4_NAME_DESC,4,,2,1,,
20013,ch_quest017_stage002,CHALLENGE/BP_QUEST_4_NAME,CHALLENGE/BP_QUEST_4_STEP_2,mission_operator_rodion,OPERATOR,5,ch_quest017_stage003,1000,30172,,,,CHALLENGE/BP_QUEST_4_NAME_DESC,4,,2,1,,
20014,ch_quest017_stage003,CHALLENGE/BP_QUEST_4_NAME,CHALLENGE/BP_QUEST_4_STEP_3,mission_operator_rodion,OPERATOR,2,ch_quest017_stage004,1250,300192,,,,CHALLENGE/BP_QUEST_4_NAME_DESC,4,,2,1,,
20015,ch_quest017_stage004,CHALLENGE/BP_QUEST_4_NAME,CHALLENGE/BP_QUEST_4_STEP_4,mission_operator_rodion,OPERATOR,15,,2000,30173,,,,CHALLENGE/BP_QUEST_4_NAME_DESC,4,1,2,1,,
20016,ch_quest018_stage001,CHALLENGE/BP_QUEST_5_NAME,CHALLENGE/BP_QUEST_5_STEP_1,mission_operator_alice,OPERATOR,5,ch_quest018_stage002,750,170737,,,,CHALLENGE/BP_QUEST_5_NAME_DESC,4,,2,1,,
20017,ch_quest018_stage002,CHALLENGE/BP_QUEST_5_NAME,CHALLENGE/BP_QUEST_5_STEP_2,mission_operator_alice,OPERATOR,5,ch_quest018_stage003,1000,30051,,,,CHALLENGE/BP_QUEST_5_NAME_DESC,4,,2,1,,
20018,ch_quest018_stage003,CHALLENGE/BP_QUEST_5_NAME,CHALLENGE/BP_QUEST_5_STEP_3,mission_operator_alice,OPERATOR,2,ch_quest018_stage004,1250,300057,,,,CHALLENGE/BP_QUEST_5_NAME_DESC,4,,2,1,,
20019,ch_quest018_stage004,CHALLENGE/BP_QUEST_5_NAME,CHALLENGE/BP_QUEST_5_STEP_4,mission_operator_alice,OPERATOR,2,,2000,30053,,,,CHALLENGE/BP_QUEST_5_NAME_DESC,4,1,2,1,,
20020,ch_quest019_stage001,CHALLENGE/BP_QUEST_6_NAME,CHALLENGE/BP_QUEST_6_STEP_1,mission_operator_minotaur,OPERATOR,15,ch_quest019_stage002,750,170746,,,,CHALLENGE/BP_QUEST_6_NAME_DESC,4,,2,1,,
20021,ch_quest019_stage002,CHALLENGE/BP_QUEST_6_NAME,CHALLENGE/BP_QUEST_6_STEP_2,mission_operator_minotaur,OPERATOR,5,ch_quest019_stage003,1000,30265,,,,CHALLENGE/BP_QUEST_6_NAME_DESC,4,,2,1,,
20022,ch_quest019_stage003,CHALLENGE/BP_QUEST_6_NAME,CHALLENGE/BP_QUEST_6_STEP_3,mission_operator_minotaur,OPERATOR,5,ch_quest019_stage004,1250,300291,,,,CHALLENGE/BP_QUEST_6_NAME_DESC,4,,2,1,,
20023,ch_quest019_stage004,CHALLENGE/BP_QUEST_6_NAME,CHALLENGE/BP_QUEST_6_STEP_4,mission_operator_minotaur,OPERATOR,15,,2000,30266,,,,CHALLENGE/BP_QUEST_6_NAME_DESC,4,1,2,1,,
20024,ch_quest020_stage001,CHALLENGE/BP_QUEST_7_NAME,CHALLENGE/BP_QUEST_7_STEP_1,mission_operator_syd,OPERATOR,10,ch_quest020_stage002,750,170750,,,,CHALLENGE/BP_QUEST_7_NAME_DESC,4,,2,1,,
20025,ch_quest020_stage002,CHALLENGE/BP_QUEST_7_NAME,CHALLENGE/BP_QUEST_7_STEP_2,mission_operator_syd,OPERATOR,3,ch_quest020_stage003,1000,30058,,,,CHALLENGE/BP_QUEST_7_NAME_DESC,4,,2,1,,
20026,ch_quest020_stage003,CHALLENGE/BP_QUEST_7_NAME,CHALLENGE/BP_QUEST_7_STEP_3,mission_operator_syd,OPERATOR,5,ch_quest020_stage004,1250,300069,,,,CHALLENGE/BP_QUEST_7_NAME_DESC,4,,2,1,,
20027,ch_quest020_stage004,CHALLENGE/BP_QUEST_7_NAME,CHALLENGE/BP_QUEST_7_STEP_4,mission_operator_syd,OPERATOR,15,,2000,30059,,,,CHALLENGE/BP_QUEST_7_NAME_DESC,4,1,2,1,,
20028,ch_quest021_stage001,CHALLENGE/BP_QUEST_8_NAME,CHALLENGE/BP_QUEST_8_STEP_1,mission_operator_dday,OPERATOR,15,ch_quest021_stage002,750,170741,,,,CHALLENGE/BP_QUEST_8_NAME_DESC,4,,2,1,,
20029,ch_quest021_stage002,CHALLENGE/BP_QUEST_8_NAME,CHALLENGE/BP_QUEST_8_STEP_2,mission_operator_dday,OPERATOR,2,ch_quest021_stage003,1000,30030,,,,CHALLENGE/BP_QUEST_8_NAME_DESC,4,,2,1,,
20030,ch_quest021_stage003,CHALLENGE/BP_QUEST_8_NAME,CHALLENGE/BP_QUEST_8_STEP_3,mission_operator_dday,OPERATOR,2,ch_quest021_stage004,1250,300032,,,,CHALLENGE/BP_QUEST_8_NAME_DESC,4,,2,1,,
20031,ch_quest021_stage004,CHALLENGE/BP_QUEST_8_NAME,CHALLENGE/BP_QUEST_8_STEP_4,mission_operator_dday,OPERATOR,15,,2000,30031,,,,CHALLENGE/BP_QUEST_8_NAME_DESC,4,1,2,1,,
20032,ch_quest022_stage001,CHALLENGE/BP_QUEST_9_NAME,CHALLENGE/BP_QUEST_9_STEP_1,mission_operator_bale,OPERATOR,10,ch_quest022_stage002,750,170739,,,,CHALLENGE/BP_QUEST_9_NAME_DESC,4,,2,1,,
20033,ch_quest022_stage002,CHALLENGE/BP_QUEST_9_NAME,CHALLENGE/BP_QUEST_9_STEP_2,mission_operator_bale,OPERATOR,10,ch_quest022_stage003,1000,30070,,,,CHALLENGE/BP_QUEST_9_NAME_DESC,4,,2,1,,
20034,ch_quest022_stage003,CHALLENGE/BP_QUEST_9_NAME,CHALLENGE/BP_QUEST_9_STEP_3,mission_operator_bale,OPERATOR,5,ch_quest022_stage004,1250,300073,,,,CHALLENGE/BP_QUEST_9_NAME_DESC,4,,2,1,,
20035,ch_quest022_stage004,CHALLENGE/BP_QUEST_9_NAME,CHALLENGE/BP_QUEST_9_STEP_4,mission_operator_bale,OPERATOR,2,,2000,30071,,,,CHALLENGE/BP_QUEST_9_NAME_DESC,4,1,2,1,,
20036,ch_quest023_stage001,CHALLENGE/BP_QUEST_10_NAME,CHALLENGE/BP_QUEST_10_STEP_1,mission_operator_domino,OPERATOR,15,ch_quest023_stage002,750,170742,,,,CHALLENGE/BP_QUEST_10_NAME_DESC,4,,2,1,,
20037,ch_quest023_stage002,CHALLENGE/BP_QUEST_10_NAME,CHALLENGE/BP_QUEST_10_STEP_2,mission_operator_domino,OPERATOR,5,ch_quest023_stage003,1000,30077,,,,CHALLENGE/BP_QUEST_10_NAME_DESC,4,,2,1,,
20038,ch_quest023_stage003,CHALLENGE/BP_QUEST_10_NAME,CHALLENGE/BP_QUEST_10_STEP_3,mission_operator_domino,OPERATOR,2,ch_quest023_stage004,1250,300080,,,,CHALLENGE/BP_QUEST_10_NAME_DESC,4,,2,1,,
20039,ch_quest023_stage004,CHALLENGE/BP_QUEST_10_NAME,CHALLENGE/BP_QUEST_10_STEP_4,mission_operator_domino,OPERATOR,3,,2000,30076,,,,CHALLENGE/BP_QUEST_10_NAME_DESC,4,1,2,1,,
20040,ch_quest024_stage001,CHALLENGE/BP_QUEST_11_NAME,CHALLENGE/BP_QUEST_11_STEP_1,mission_operator_grinch,OPERATOR,5,ch_quest024_stage002,750,170744,,,,CHALLENGE/BP_QUEST_11_NAME_DESC,4,,2,1,,
20041,ch_quest024_stage002,CHALLENGE/BP_QUEST_11_NAME,CHALLENGE/BP_QUEST_11_STEP_2,mission_operator_grinch,OPERATOR,3,ch_quest024_stage003,1000,30196,,,,CHALLENGE/BP_QUEST_11_NAME_DESC,4,,2,1,,
20042,ch_quest024_stage003,CHALLENGE/BP_QUEST_11_NAME,CHALLENGE/BP_QUEST_11_STEP_3,mission_operator_grinch,OPERATOR,3,ch_quest024_stage004,1250,300211,,,,CHALLENGE/BP_QUEST_11_NAME_DESC,4,,2,1,,
20043,ch_quest024_stage004,CHALLENGE/BP_QUEST_11_NAME,CHALLENGE/BP_QUEST_11_STEP_4,mission_operator_grinch,OPERATOR,5,,2000,30197,,,,CHALLENGE/BP_QUEST_11_NAME_DESC,4,1,2,1,,
20044,ch_quest025_stage001,CHALLENGE/BP_QUEST_12_NAME,CHALLENGE/BP_QUEST_12_STEP_1,mission_operator_mara_2,OPERATOR,15,ch_quest025_stage002,750,180598,,,,CHALLENGE/BP_QUEST_12_NAME_DESC,4,,2,1,,
20045,ch_quest025_stage002,CHALLENGE/BP_QUEST_12_NAME,CHALLENGE/BP_QUEST_12_STEP_2,mission_operator_mara_2,OPERATOR,1,ch_quest025_stage003,1000,30112,,,,CHALLENGE/BP_QUEST_12_NAME_DESC,4,,2,1,,
20046,ch_quest025_stage003,CHALLENGE/BP_QUEST_12_NAME,CHALLENGE/BP_QUEST_12_STEP_3,mission_operator_mara_2,OPERATOR,3,ch_quest025_stage004,1250,220051,,,,CHALLENGE/BP_QUEST_12_NAME_DESC,4,,2,1,,
20047,ch_quest025_stage004,CHALLENGE/BP_QUEST_12_NAME,CHALLENGE/BP_QUEST_12_STEP_4,mission_operator_mara_2,OPERATOR,2,,2000,30113,,,,CHALLENGE/BP_QUEST_12_NAME_DESC,4,1,2,1,,
10000,ch_quest026_stage001,CHALLENGE/SEASON_1_QUEST_1_NAME,CHALLENGE/SEASON_1_QUEST_1_STEP_1,mission_runNgun,ALL,5,ch_quest026_stage002,2000,170179,,,,CHALLENGE/SEASON_1_QUEST_1_NAME_DESC,9,,0,1,,
10001,ch_quest026_stage002,CHALLENGE/SEASON_1_QUEST_1_NAME,CHALLENGE/SEASON_1_QUEST_1_STEP_2,mission_runNgun,ALL,50,ch_quest026_stage003,3000,330104,,,,CHALLENGE/SEASON_1_QUEST_1_NAME_DESC,9,,0,1,,
10002,ch_quest026_stage003,CHALLENGE/SEASON_1_QUEST_1_NAME,CHALLENGE/SEASON_1_QUEST_1_STEP_3,mission_runNgun,ALL,75,ch_quest026_stage004,4000,180059,,,,CHALLENGE/SEASON_1_QUEST_1_NAME_DESC,9,,0,1,,
10003,ch_quest026_stage004,CHALLENGE/SEASON_1_QUEST_1_NAME,CHALLENGE/SEASON_1_QUEST_1_STEP_4,mission_runNgun,ALL,100,ch_quest026_stage005,5000,190019,,,,CHALLENGE/SEASON_1_QUEST_1_NAME_DESC,9,,0,1,,
10004,ch_quest026_stage005,CHALLENGE/SEASON_1_QUEST_1_NAME,CHALLENGE/SEASON_1_QUEST_1_STEP_5,mission_runNgun,ALL,20,ch_quest026_stage006,5000,170063,,,,CHALLENGE/SEASON_1_QUEST_1_NAME_DESC,9,,0,1,,
10005,ch_quest026_stage006,CHALLENGE/SEASON_1_QUEST_1_NAME,CHALLENGE/SEASON_1_QUEST_1_STEP_6,mission_runNgun,ALL,90,ch_quest026_stage007,6000,190113,,,,CHALLENGE/SEASON_1_QUEST_1_NAME_DESC,9,,0,1,,
10006,ch_quest026_stage007,CHALLENGE/SEASON_1_QUEST_1_NAME,CHALLENGE/SEASON_1_QUEST_1_STEP_7,mission_runNgun,ALL,50,ch_quest026_stage008,7000,80004,,,,CHALLENGE/SEASON_1_QUEST_1_NAME_DESC,9,,0,1,,
10007,ch_quest026_stage008,CHALLENGE/SEASON_1_QUEST_1_NAME,CHALLENGE/SEASON_1_QUEST_1_STEP_8,mission_runNgun,ALL,15,ch_quest026_stage009,8000,170124,,,,CHALLENGE/SEASON_1_QUEST_1_NAME_DESC,9,,0,1,,
10008,ch_quest026_stage009,CHALLENGE/SEASON_1_QUEST_1_NAME,CHALLENGE/SEASON_1_QUEST_1_STEP_9,mission_runNgun,ALL,30,,10000,289,,,,CHALLENGE/SEASON_1_QUEST_1_NAME_DESC,9,1,0,1,,
10009,ch_quest027_stage001,CHALLENGE/SEASON_1_QUEST_2_NAME,CHALLENGE/SEASON_1_QUEST_2_STEP_1,mission_cornerstone,ALL,3,ch_quest027_stage002,2000,170138,,,,CHALLENGE/SEASON_1_QUEST_2_NAME_DESC,7,,0,1,,
10010,ch_quest027_stage002,CHALLENGE/SEASON_1_QUEST_2_NAME,CHALLENGE/SEASON_1_QUEST_2_STEP_2,mission_cornerstone,ALL,3,ch_quest027_stage003,2000,180017,,,,CHALLENGE/SEASON_1_QUEST_2_NAME_DESC,7,,0,1,,
10011,ch_quest027_stage003,CHALLENGE/SEASON_1_QUEST_2_NAME,CHALLENGE/SEASON_1_QUEST_2_STEP_3,mission_cornerstone,ALL,5,ch_quest027_stage004,3000,80037,,,,CHALLENGE/SEASON_1_QUEST_2_NAME_DESC,7,,0,1,,
10012,ch_quest027_stage004,CHALLENGE/SEASON_1_QUEST_2_NAME,CHALLENGE/SEASON_1_QUEST_2_STEP_4,mission_cornerstone,ALL,10,ch_quest027_stage005,3000,330092,,,,CHALLENGE/SEASON_1_QUEST_2_NAME_DESC,7,,0,1,,
10013,ch_quest027_stage005,CHALLENGE/SEASON_1_QUEST_2_NAME,CHALLENGE/SEASON_1_QUEST_2_STEP_5,mission_cornerstone,ALL,25,ch_quest027_stage006,4000,170075,,,,CHALLENGE/SEASON_1_QUEST_2_NAME_DESC,7,,0,1,,
10014,ch_quest027_stage006,CHALLENGE/SEASON_1_QUEST_2_NAME,CHALLENGE/SEASON_1_QUEST_2_STEP_6,mission_cornerstone,ALL,50,ch_quest027_stage007,5000,190012,,,,CHALLENGE/SEASON_1_QUEST_2_NAME_DESC,7,,0,1,,
10015,ch_quest027_stage007,CHALLENGE/SEASON_1_QUEST_2_NAME,CHALLENGE/SEASON_1_QUEST_2_STEP_7,mission_cornerstone,ALL,25,,7500,155,,,,CHALLENGE/SEASON_1_QUEST_2_NAME_DESC,7,1,0,1,,
10016,ch_quest028_stage001,CHALLENGE/SEASON_1_QUEST_3_NAME,CHALLENGE/SEASON_1_QUEST_3_STEP_1,mission_engineer,ALL,25,ch_quest028_stage002,2000,80005,,,,CHALLENGE/SEASON_1_QUEST_3_NAME_DESC,9,,0,1,,
10017,ch_quest028_stage002,CHALLENGE/SEASON_1_QUEST_3_NAME,CHALLENGE/SEASON_1_QUEST_3_STEP_2,mission_engineer,ALL,25,ch_quest028_stage003,3000,170182,,,,CHALLENGE/SEASON_1_QUEST_3_NAME_DESC,9,,0,1,,
10018,ch_quest028_stage003,CHALLENGE/SEASON_1_QUEST_3_NAME,CHALLENGE/SEASON_1_QUEST_3_STEP_3,mission_engineer,ALL,10,ch_quest028_stage004,4000,190026,,,,CHALLENGE/SEASON_1_QUEST_3_NAME_DESC,9,,0,1,,
10019,ch_quest028_stage004,CHALLENGE/SEASON_1_QUEST_3_NAME,CHALLENGE/SEASON_1_QUEST_3_STEP_4,mission_engineer,ALL,15,ch_quest028_stage005,5000,170024,,,,CHALLENGE/SEASON_1_QUEST_3_NAME_DESC,9,,0,1,,
10020,ch_quest028_stage005,CHALLENGE/SEASON_1_QUEST_3_NAME,CHALLENGE/SEASON_1_QUEST_3_STEP_5,mission_engineer,ALL,25,ch_quest028_stage006,5000,180065,,,,CHALLENGE/SEASON_1_QUEST_3_NAME_DESC,9,,0,1,,
10021,ch_quest028_stage006,CHALLENGE/SEASON_1_QUEST_3_NAME,CHALLENGE/SEASON_1_QUEST_3_STEP_6,mission_engineer,ALL,10,ch_quest028_stage007,6000,330102,,,,CHALLENGE/SEASON_1_QUEST_3_NAME_DESC,9,,0,1,,
10022,ch_quest028_stage007,CHALLENGE/SEASON_1_QUEST_3_NAME,CHALLENGE/SEASON_1_QUEST_3_STEP_7,mission_engineer,ALL,5,ch_quest028_stage008,7000,170041,,,,CHALLENGE/SEASON_1_QUEST_3_NAME_DESC,9,,0,1,,
10023,ch_quest028_stage008,CHALLENGE/SEASON_1_QUEST_3_NAME,CHALLENGE/SEASON_1_QUEST_3_STEP_8,mission_engineer,ALL,20,ch_quest028_stage009,8000,190098,,,,CHALLENGE/SEASON_1_QUEST_3_NAME_DESC,9,,0,1,,
10024,ch_quest028_stage009,CHALLENGE/SEASON_1_QUEST_3_NAME,CHALLENGE/SEASON_1_QUEST_3_STEP_9,mission_engineer,ALL,15,,10000,68,,,,CHALLENGE/SEASON_1_QUEST_3_NAME_DESC,9,1,0,1,,
10025,ch_quest029_stage001,CHALLENGE/SEASON_1_QUEST_4_SONY_NAME,CHALLENGE/SEASON_1_QUEST_4_SONY_STEP_1,mission_survivalist,PS4,50,ch_quest029_stage002,2000,,,,,CHALLENGE/SEASON_1_QUEST_4_SONY_NAME_DESC,7,,0,1,,
10026,ch_quest029_stage002,CHALLENGE/SEASON_1_QUEST_4_SONY_NAME,CHALLENGE/SEASON_1_QUEST_4_SONY_STEP_2,mission_survivalist,PS4,5,ch_quest029_stage003,2500,,,,,CHALLENGE/SEASON_1_QUEST_4_SONY_NAME_DESC,7,,0,1,,
10027,ch_quest029_stage003,CHALLENGE/SEASON_1_QUEST_4_SONY_NAME,CHALLENGE/SEASON_1_QUEST_4_SONY_STEP_3,mission_survivalist,PS4,10,ch_quest029_stage004,3000,,,,,CHALLENGE/SEASON_1_QUEST_4_SONY_NAME_DESC,7,,0,1,,
10028,ch_quest029_stage004,CHALLENGE/SEASON_1_QUEST_4_SONY_NAME,CHALLENGE/SEASON_1_QUEST_4_SONY_STEP_4,mission_survivalist,PS4,25,ch_quest029_stage005,4000,,,,,CHALLENGE/SEASON_1_QUEST_4_SONY_NAME_DESC,7,,0,1,,
10029,ch_quest029_stage005,CHALLENGE/SEASON_1_QUEST_4_SONY_NAME,CHALLENGE/SEASON_1_QUEST_4_SONY_STEP_5,mission_survivalist,PS4,5,ch_quest029_stage006,5000,,,,,CHALLENGE/SEASON_1_QUEST_4_SONY_NAME_DESC,7,,0,1,,
10030,ch_quest029_stage006,CHALLENGE/SEASON_1_QUEST_4_SONY_NAME,CHALLENGE/SEASON_1_QUEST_4_SONY_STEP_6,mission_survivalist,PS4,5,ch_quest029_stage007,6000,,,,,CHALLENGE/SEASON_1_QUEST_4_SONY_NAME_DESC,7,,0,1,,
10031,ch_quest029_stage007,CHALLENGE/SEASON_1_QUEST_4_SONY_NAME,CHALLENGE/SEASON_1_QUEST_4_SONY_STEP_7,mission_survivalist,PS4,75,,7500,74,,,,CHALLENGE/SEASON_1_QUEST_4_SONY_NAME_DESC,7,1,0,1,,
10032,ch_quest030_stage001,CHALLENGE/SEASON_2_QUEST_1_NAME,CHALLENGE/SEASON_2_QUEST_1_STEP_1,mission_factoryApproved,ALL,50,ch_quest030_stage002,2500,170042,,,,CHALLENGE/SEASON_2_QUEST_1_NAME_DESC,6,,0,2,,
10033,ch_quest030_stage002,CHALLENGE/SEASON_2_QUEST_1_NAME,CHALLENGE/SEASON_2_QUEST_1_STEP_2,mission_factoryApproved,ALL,10,ch_quest030_stage003,3000,80007,,,,CHALLENGE/SEASON_2_QUEST_1_NAME_DESC,6,,0,2,,
10034,ch_quest030_stage003,CHALLENGE/SEASON_2_QUEST_1_NAME,CHALLENGE/SEASON_2_QUEST_1_STEP_3,mission_factoryApproved,ALL,50,ch_quest030_stage004,4000,190022,,,,CHALLENGE/SEASON_2_QUEST_1_NAME_DESC,6,,0,2,,
10035,ch_quest030_stage004,CHALLENGE/SEASON_2_QUEST_1_NAME,CHALLENGE/SEASON_2_QUEST_1_STEP_4,mission_factoryApproved,ALL,30,ch_quest030_stage005,5000,180318,,,,CHALLENGE/SEASON_2_QUEST_1_NAME_DESC,6,,0,2,,
10036,ch_quest030_stage005,CHALLENGE/SEASON_2_QUEST_1_NAME,CHALLENGE/SEASON_2_QUEST_1_STEP_5,mission_factoryApproved,ALL,10,ch_quest030_stage006,6000,330133,,,,CHALLENGE/SEASON_2_QUEST_1_NAME_DESC,6,,0,2,,
10037,ch_quest030_stage006,CHALLENGE/SEASON_2_QUEST_1_NAME,CHALLENGE/SEASON_2_QUEST_1_STEP_6,mission_factoryApproved,ALL,10,,7500,132,,,,CHALLENGE/SEASON_2_QUEST_1_NAME_DESC,6,1,0,2,,
10038,ch_quest031_stage001,CHALLENGE/SEASON_2_QUEST_2_NAME,CHALLENGE/SEASON_2_QUEST_2_STEP_1,mission_ophthalmologist,ALL,50,ch_quest031_stage002,2500,180041,,,,CHALLENGE/SEASON_2_QUEST_2_NAME_DESC,6,,0,2,,
10039,ch_quest031_stage002,CHALLENGE/SEASON_2_QUEST_2_NAME,CHALLENGE/SEASON_2_QUEST_2_STEP_2,mission_ophthalmologist,ALL,50,ch_quest031_stage003,3000,330033,,,,CHALLENGE/SEASON_2_QUEST_2_NAME_DESC,6,,0,2,,
10040,ch_quest031_stage003,CHALLENGE/SEASON_2_QUEST_2_NAME,CHALLENGE/SEASON_2_QUEST_2_STEP_3,mission_ophthalmologist,ALL,50,ch_quest031_stage004,4000,80010,,,,CHALLENGE/SEASON_2_QUEST_2_NAME_DESC,6,,0,2,,
10041,ch_quest031_stage004,CHALLENGE/SEASON_2_QUEST_2_NAME,CHALLENGE/SEASON_2_QUEST_2_STEP_4,mission_ophthalmologist,ALL,15,ch_quest031_stage005,5000,170139,,,,CHALLENGE/SEASON_2_QUEST_2_NAME_DESC,6,,0,2,,
10042,ch_quest031_stage005,CHALLENGE/SEASON_2_QUEST_2_NAME,CHALLENGE/SEASON_2_QUEST_2_STEP_5,mission_ophthalmologist,ALL,15,ch_quest031_stage006,6000,190020,,,,CHALLENGE/SEASON_2_QUEST_2_NAME_DESC,6,,0,2,,
10043,ch_quest031_stage006,CHALLENGE/SEASON_2_QUEST_2_NAME,CHALLENGE/SEASON_2_QUEST_2_STEP_6,mission_ophthalmologist,ALL,75,,7500,114,,,,CHALLENGE/SEASON_2_QUEST_2_NAME_DESC,6,1,0,2,,
10044,ch_quest032_stage001,CHALLENGE/SEASON_2_QUEST_3_NAME,CHALLENGE/SEASON_2_QUEST_3_STEP_1,mission_pistoleer,ALL,25,ch_quest032_stage002,2500,330140,,,,CHALLENGE/SEASON_2_QUEST_3_NAME_DESC,6,,0,2,,
10045,ch_quest032_stage002,CHALLENGE/SEASON_2_QUEST_3_NAME,CHALLENGE/SEASON_2_QUEST_3_STEP_2,mission_pistoleer,ALL,10,ch_quest032_stage003,3000,180027,,,,CHALLENGE/SEASON_2_QUEST_3_NAME_DESC,6,,0,2,,
10046,ch_quest032_stage003,CHALLENGE/SEASON_2_QUEST_3_NAME,CHALLENGE/SEASON_2_QUEST_3_STEP_3,mission_pistoleer,ALL,30,ch_quest032_stage004,4000,190016,,,,CHALLENGE/SEASON_2_QUEST_3_NAME_DESC,6,,0,2,,
10047,ch_quest032_stage004,CHALLENGE/SEASON_2_QUEST_3_NAME,CHALLENGE/SEASON_2_QUEST_3_STEP_4,mission_pistoleer,ALL,25,ch_quest032_stage005,5000,180069,,,,CHALLENGE/SEASON_2_QUEST_3_NAME_DESC,6,,0,2,,
10048,ch_quest032_stage005,CHALLENGE/SEASON_2_QUEST_3_NAME,CHALLENGE/SEASON_2_QUEST_3_STEP_5,mission_pistoleer,ALL,30,ch_quest032_stage006,6000,170195,,,,CHALLENGE/SEASON_2_QUEST_3_NAME_DESC,6,,0,2,,
10049,ch_quest032_stage006,CHALLENGE/SEASON_2_QUEST_3_NAME,CHALLENGE/SEASON_2_QUEST_3_STEP_6,mission_pistoleer,ALL,1,,7500,403,,,,CHALLENGE/SEASON_2_QUEST_3_NAME_DESC,6,1,0,2,,
10050,ch_quest033_stage001,CHALLENGE/SEASON_2_QUEST_4_SONY_NAME,CHALLENGE/SEASON_2_QUEST_4_SONY_STEP_1,mission_dilettante,PS4,10,ch_quest033_stage002,2000,,,,,CHALLENGE/SEASON_2_QUEST_4_SONY_NAME_DESC,7,,0,2,,
10051,ch_quest033_stage002,CHALLENGE/SEASON_2_QUEST_4_SONY_NAME,CHALLENGE/SEASON_2_QUEST_4_SONY_STEP_2,mission_dilettante,PS4,25,ch_quest033_stage003,2500,,,,,CHALLENGE/SEASON_2_QUEST_4_SONY_NAME_DESC,7,,0,2,,
10052,ch_quest033_stage003,CHALLENGE/SEASON_2_QUEST_4_SONY_NAME,CHALLENGE/SEASON_2_QUEST_4_SONY_STEP_3,mission_dilettante,PS4,3,ch_quest033_stage004,3000,,,,,CHALLENGE/SEASON_2_QUEST_4_SONY_NAME_DESC,7,,0,2,,
10053,ch_quest033_stage004,CHALLENGE/SEASON_2_QUEST_4_SONY_NAME,CHALLENGE/SEASON_2_QUEST_4_SONY_STEP_4,mission_dilettante,PS4,10,ch_quest033_stage005,3500,,,,,CHALLENGE/SEASON_2_QUEST_4_SONY_NAME_DESC,7,,0,2,,
