griphip_akilo47,1,griphipVintage,icon_dyn_attachment_vertgrip02,
griphip_charlie725,1,griphipModern,icon_dyn_attachment_vertgrip_stubby01,
griphip_dpapa12,1,griphipModern,icon_dyn_attachment_vertgrip_stubby01,
griphip_modern,1,griphipModern,icon_dyn_attachment_vertgrip_stubby01,
griphip_mpapa7,1,griphipModern,icon_dyn_attachment_vertgrip_stubby01,
griphip_papa90,1,foregriptapePapa90,icon_dyn_attachment_sm_papa90_foregrip_tape,
griphip_papa90_v2,1,foregriptapePapa90v2,icon_dyn_attachment_sm_papa90_foregrip_tape03,
griphip_romeo870,1,griphipModern,icon_dyn_attachment_vertgrip_stubby01,
griphip_vintage,1,griphipVintage,icon_dyn_attachment_vertgrip02,
griphipsmg,1,griphipModern,icon_dyn_attachment_vertgrip_stubby01,
griprear,1,griphip,icon_dyn_attachment_vertgrip03,
griprear_lima86,1,griphip,icon_dyn_attachment_vertgrip03,
griphip_mike26,1,pumpcustMike26,icon_dyn_attachment_sh_mike26_pumpcust,
gripvert_short_operator,1,gripvert,icon_dyn_attachment_vertgrip_stubby02,
gripvertpro,1,gripvertpro,icon_dyn_attachment_vertgrip01_black,
gripang_mike26,1,pumphMike26,icon_dyn_attachment_sh_mike26_pumph,
gripvertpro_akilo47,1,gripvertproAkilo47,icon_dyn_attachment_vertgrip01_black,
gripvertpro_charlie725,1,gripvertpro,icon_dyn_attachment_vertgrip01_black,
gripvertpro_dpapa12,1,gripvertpro,icon_dyn_attachment_vertgrip01_black,
gripvertpro_papa90,1,foregriptapePapa90,icon_dyn_attachment_sm_papa90_foregrip_tape,
gripvertpro_papa90_v2,1,foregriptapePapa90v2,icon_dyn_attachment_sm_papa90_foregrip_tape03,
gripvertpro_romeo870,1,gripvertpro,icon_dyn_attachment_vertgrip01_black,
gripvertpro_uzulu,1,gripvertpro,icon_dyn_attachment_vertgrip01_black,
gripvertprolmg,1,gripvertpro,icon_dyn_attachment_vertgrip01_black,
gripvertprosmg,1,gripvertpro,icon_dyn_attachment_vertgrip01_black,
gripdefault,1,DefaultSequence,,
grip_crossbow,1,gripCrossbow,icon_dyn_attachment_sn_crossbow_rack,
gripcust_augolf,1,gripAugolf,icon_dyn_attachment_sm_augolf_vertgrip,
gripcust_dpapa12,1,gripDpapa12,icon_dyn_attachment_sh_dpapa12_grip,
gripside_mike26,1,pumphandleMike26,icon_dyn_attachment_sh_mike26_pumphandle,
gripside_oscar12,1,gripOscar12,icon_dyn_attachment_sh_oscar12_sidegrip,
gripside_oscar12a,1,gripOscar12,icon_dyn_attachment_sh_oscar12_sidegrip,
laser_ads,2,laser,icon_dyn_attachment_laser03,
laserbalanced,2,laserbalanced,icon_dyn_attachment_laser01,
laserbalanced_bar,2,laserbalancedBar,icon_dyn_attachment_laser_cylinder04,
laserbalanced_falpha,2,laserbalancedBar,icon_dyn_attachment_laser_cylinder04,
laserbalanced_sierra552,2,laserbalancedBar,icon_dyn_attachment_laser_cylinder04,
laserbalancedlmg_bar,2,laserbalancedBar,icon_dyn_attachment_laser_cylinder04,
laserbalanced_blue,2,laserbalanced,icon_dyn_attachment_laser01,
laserbalanced_crossbow,2,laserbalanced,icon_dyn_attachment_laser01,
laserbalanced_mcharlie,2,laserbalanced,icon_dyn_attachment_laser01,
laserbalanced_mike4,2,laserbalanced,icon_dyn_attachment_laser01,
laserbalanced_pstl,2,laserpstl04,icon_dyn_attachment_laser_pstl04,
laserbalanced_mike9,2,laserpstl04,icon_dyn_attachment_laser_pstl04,
laserbalanced_red,2,laserbalanced,icon_dyn_attachment_laser01,
laserbalanced_shtgn,2,laserbalanced,icon_dyn_attachment_laser01,
laserbalanced_smg,2,laserbalanced,icon_dyn_attachment_laser_cylinder01,
laserbalanced_smg_papa90_v2,2,laserbalanced,icon_dyn_attachment_laser_cylinder01,
laserbalanced_tall,2,laserbalanced,icon_dyn_attachment_laser05,
laserbalanced_tango21,2,laserbalanced,icon_dyn_attachment_laser01,
laserbalancedsnpr,2,laserbalanced,icon_dyn_attachment_laser01,
laserbalancedsnpr_bar,2,laserbalanced,icon_dyn_attachment_laser01,
laserbalanceddmr_bar,2,laserbalanced,icon_dyn_attachment_laser01,
laserbalancedsnpr_delta,2,laserbalanced,icon_dyn_attachment_laser01,
laserbalancedsnpr_crossbow,2,laserbalanced,icon_dyn_attachment_laser01,
lasermicbalanced,2,laser,icon_dyn_attachment_laser03,
laser_hip,2,laser,icon_dyn_attachment_laser03,
laser,2,laser,icon_dyn_attachment_laser03,
laser_bar,2,laserbar,icon_dyn_attachment_laser_cylinder02,
lasershtgn_bar,2,laserbar,icon_dyn_attachment_laser_cylinder02,
laser_captive,2,laser,icon_dyn_attachment_laser03,
laser_tall,2,laser,icon_dyn_attachment_laser05,
lasermic,2,lasermic,icon_dyn_attachment_laser_mic,
lasermicrange,2,lasermic,icon_dyn_attachment_laser_mic,
lasermic_townhouse,2,lasermic,icon_dyn_attachment_laser_mic,
laserpstl,2,laserpstl,icon_dyn_attachment_laser_pstl,
laserpstl_mike9,2,laserpstl,icon_dyn_attachment_laser_pstl,
lasershtgn,2,laserirBar,icon_dyn_attachment_laser_cylinder01,
lasersmg,2,laserirBar,icon_dyn_attachment_laser_cylinder01,
lasersmg_papa90_v2,2,laserirBar,icon_dyn_attachment_laser_cylinder01,
laser_hip_strong,2,laser,icon_dyn_attachment_laser03,
laserrange,2,laserrange,icon_dyn_attachment_laser02,
laserrange_bar,2,laserrangeBar,icon_dyn_attachment_laser_cylinder03,
laserrangeshtgn_bar,2,laserrangeBar,icon_dyn_attachment_laser_cylinder03,
laserrange_kilo433,2,laserrange,icon_dyn_attachment_laser02,
laserrange_pstl,2,laserpstl03,icon_dyn_attachment_laser_pstl03,
laserrange_mike1911,2,laserpstl03,icon_dyn_attachment_laser_pstl03,
laserrange_mike9,2,laserpstl03,icon_dyn_attachment_laser_pstl03,
laserrange_pstl_blue,2,laserpstl03,icon_dyn_attachment_laser_pstl03,
laserrange_pstl_red,2,laserpstl03,icon_dyn_attachment_laser_pstl03,
laserrange_smg,2,laserirBar,icon_dyn_attachment_laser_cylinder01,
laserrange_smg_papa90_v2,2,laserirBar,icon_dyn_attachment_laser_cylinder01,
laserrange_tall,2,laserrange,icon_dyn_attachment_laser05,
laserrangeshtgn,2,laserrange,icon_dyn_attachment_laser02,
laser_other,2,laser,icon_dyn_attachment_laser03,
laserads,2,laser,icon_dyn_attachment_laser03,
laserads_bar,2,laseradsBar,icon_dyn_attachment_laser_cylinder01,
laserads_bar_bright,2,laseradsBar,icon_dyn_attachment_laser_cylinder01,
laserads_bar_dblmg,2,laseradsBar,icon_dyn_attachment_laser_cylinder01,
laserir,2,laserir,icon_dyn_attachment_laser02,
laserir_bar,2,laserirBar,icon_dyn_attachment_laser_cylinder01,
laserir_bar_always_on,2,laserirBar,icon_dyn_attachment_laser_cylinder01,
laserir_tall,2,laserir,icon_dyn_attachment_laser05,
laserirpstl,2,laserirpstl,icon_dyn_attachment_laser_pstl02,
laserirpstl_papa90_v2,2,laserirpstl,icon_dyn_attachment_laser_pstl02,
laserirsmg,2,laserirBar,icon_dyn_attachment_laser_cylinder01,
bayonet_akilo47,0,bayonetAkilo47,icon_dyn_attachment_bayonet_akilo47,
bayonetub_akilo47,0,bayonetAkilo47,icon_dyn_attachment_bayonet_eastern_ub,
bayonet_falpha,1,bayonetFalpha,icon_dyn_attachment_ar_falpha_bayonet,
bayonetub_falpha,1,bayonetFalpha,icon_dyn_attachment_ar_falpha_bayonet,
muzzlemelee_pstl,0,muzzlemeleepstl,icon_dyn_attachment_muzzlemelee_pstl01,
muzzlemelee_decho,0,muzzlemelee,icon_dyn_attachment_pi_decho_muzzlemelee,
muzzlemelee_shtgn,0,muzzlemeleeshtgn,icon_dyn_attachment_muzzlemelee_shgn01,
muzzlemelee_charlie725,0,muzzlemeleeCharlie725,icon_dyn_attachment_sh_charlie725_muzzlemelee,
muzzlemelee_dpapa12,0,muzzlemeleeshtgn,icon_dyn_attachment_sh_dpapa12_muzzlemelee,
muzzlemelee_mike26,0,muzzlemeleeshtgn,icon_dyn_attachment_muzzlemelee_shgn01,
muzzlemelee01,0,muzzlemelee,icon_dyn_attachment_muzzlemelee01,
muzzlemelee01_hdromeo,0,muzzlemelee,icon_dyn_attachment_muzzlemelee01,
muzzlemelee02,0,muzzlemelee,icon_dyn_attachment_muzzlemelee02,
mike32_molotov,1,mike203,icon_dyn_attachment_ub_mike203,
brake,0,brake,icon_dyn_attachment_muzzlebrake02,
brake_anovember94,0,brakeAnovember94,icon_dyn_attachment_ar_anov94_brake,
brake_charlie725,0,brakeCharlie725,icon_dyn_attachment_sh_charlie725_muzzlebrake,
brake_kilo433,0,brake,icon_dyn_attachment_muzzlebrake02,
brake_scharlie,0,brake,icon_dyn_attachment_muzzlebrake02,
brake01,0,brake01,icon_dyn_attachment_muzzlebrake01,
brake01_asierra12,0,brake,icon_dyn_attachment_ar_asierra12_muzzlebrake01,
brake02_asierra12,0,brake,icon_dyn_attachment_muzzlebrake02,
brake05,0,brake,icon_dyn_attachment_muzzlebrake05,
brakedmr,0,brake,icon_dyn_attachment_muzzlebrake02,
brakelmg,0,brake,icon_dyn_attachment_muzzlebrake04,
brake_mgolf34,0,brake,icon_dyn_attachment_lm_mgolf34_barrel_brake,
brake_mgolf36,0,brake,icon_dyn_attachment_muzzlebrake04,
brake02_mgolf34,0,brake,icon_dyn_attachment_lm_mgolf34_muzzlebrake02,
brakepstl,0,brakepstl,icon_dyn_attachment_muzzlebrake_pstl01,
brake_decho,0,brakeDecho,icon_dyn_attachment_pi_decho_muzzlebrake,
brake_mike1911,0,brakeMike1911,icon_dyn_attachment_pi_mike1911_muzzlebrake,
brakepstl02,0,brakepstl,icon_dyn_attachment_muzzlebrake_pstl02,
brakeshtgn,0,brakeshtgn,icon_dyn_attachment_muzzlebrake_shgn01,
brake_dpapa12,0,brakeshtgn,icon_dyn_attachment_sh_dpapa12_muzzlebrake,
brake_mike26,0,brakeshtgn,icon_dyn_attachment_muzzlebrake_shgn01,
brake_romeo870,0,brakeshtgn,icon_dyn_attachment_sh_romeo870_muzzlebrake,
brakesmg,0,brakesmg,icon_dyn_attachment_muzzlebrake01,
brake_augolf,0,brakeAugolf,icon_dyn_attachment_muzzlebrake_pstl02,
brakesnpr,0,brake,icon_dyn_attachment_muzzlebrake03,
brakesnpr_alpha50,0,brake,icon_dyn_attachment_muzzlebrake03,
brakesnpr_hdromeo,0,brake,icon_dyn_attachment_muzzlebrake03,
brake_2,0,brake,icon_dyn_attachment_muzzlebrake02,
brakesnpr_2,0,brake,icon_dyn_attachment_muzzlebrake02,
brakesnpr_xmike109,0,brakeXmike109,icon_dyn_attachment_sn_xmike109_brake,
choke,0,choke,icon_dyn_attachment_sh_romeo870_choke,
choke_charlie725,0,chokeCharlie725,icon_dyn_attachment_sh_charlie725_choke,
choke_dpapa12,0,chokeDpapa12,icon_dyn_attachment_sh_dpapa12_choke,
choke_mike26,0,choke,icon_dyn_attachment_sh_romeo870_choke,
comp,0,comp,icon_dyn_attachment_compensator02,
comp_asierra12,0,comp,icon_dyn_attachment_ar_asierra12_compensator,
comp_decho,0,comp,icon_dyn_attachment_pi_decho_comp,
comp_dpapa12,0,comp,icon_dyn_attachment_sh_dpapa12_comp,
comp_kilo433,0,comp,icon_dyn_attachment_compensator02,
comp_mike4,0,comp,icon_dyn_attachment_compensator02,
comp_mpapa5,0,comp,icon_dyn_attachment_compensator02,
comp_pstl,0,compPstl,icon_dyn_attachment_compensator_pstl01,
comp_mike9,0,compMike9,icon_dyn_attachment_pi_mike9_compensator_v2,
comp_shtgn,0,comp,icon_dyn_attachment_compensator_shgn01,
comp_charlie725,0,compCharlie725,icon_dyn_attachment_sh_charlie725_choke_v5,
comp_mike26,0,comp,icon_dyn_attachment_compensator_shgn01,
comp_sierra552,0,comp,icon_dyn_attachment_compensator02,
comp03,0,comp03,icon_dyn_attachment_compensator03,
comp04,0,comp04,icon_dyn_attachment_compensator04,
compdmr,0,comp,icon_dyn_attachment_compensator02,
complmg,0,comp,icon_dyn_attachment_compensator02,
compsmg,0,compsmg,icon_dyn_attachment_compensator01,
comp_akilo47,0,compsmg,icon_dyn_attachment_compensator01,
comp_papa90,0,compsmg,icon_dyn_attachment_compensator01,
comp_smgolf45,0,compsmg,icon_dyn_attachment_compensator01,
compsmg_mike26,0,compsmg,icon_dyn_attachment_compensator01,
compsnpr,0,comp,icon_dyn_attachment_lm_pkilo_comp,
compsnpr_alpha50,0,comp03,icon_dyn_attachment_compensator03,
compsnpr_hdromeo,0,comp03,icon_dyn_attachment_compensator03,
flashhider,0,flashhider,icon_dyn_attachment_flashhider01,
flashhider_asierra12,0,flashhider,icon_dyn_attachment_ar_asierra12_flashhider,
flashhider02,0,flashhider,icon_dyn_attachment_flashhider02,
flashhider05,0,flashhider,icon_dyn_attachment_flashhider05,
flashhider06,0,flashhider,icon_dyn_attachment_flashhider06,
flashhiderlmg,0,flashhider,icon_dyn_attachment_flashhider01,
flashhider_kilo121,0,flashhider,icon_dyn_attachment_flashhider01,
flashhider_mgolf34,0,flashhider,icon_dyn_attachment_lm_mgolf34_flashhider,
flashhiderpstl,0,flashhiderpstl,icon_dyn_attachment_flashhider_pstl01,
flashhider_decho,0,flashhiderpstl,icon_dyn_attachment_flashhider_pstl02,
flashhiderpstl02,0,flashhiderpstl02,icon_dyn_attachment_flashhider_pstl02,
flashhidershtgn,0,flashhidershtgn,icon_dyn_attachment_flashhider_shtgn01,
flashhider_charlie725,0,flashhiderCharlie725,icon_dyn_attachment_sh_charlie725_flashhider,
flashhider_dpapa12,0,flashhidershtgn,icon_dyn_attachment_sh_dpapa12_flashhider,
flashhider_mike26,0,flashhidershtgn,icon_dyn_attachment_flashhider_shtgn01,
flashhider_oscar12,0,flashhidershtgn,icon_dyn_attachment_sh_oscar12_flashhider,
flashhidersmg,0,flashhidersmg,icon_dyn_attachment_flashhider03,
flashhider_mpapa7,0,flashhidersmg,icon_dyn_attachment_flashhider03,
flashhider_uzulu,0,flashhiderUzulu,icon_dyn_attachment_flashhider02,
flashhidersnpr,0,flashhidersnpr,icon_dyn_attachment_flashhider04,
flashhidersnpr_alpha50,0,flashhidersnprAlpha50,icon_dyn_attachment_flashhider02,
flashhidersnpr_hdromeo,0,flashhidersnprHdromeo,icon_dyn_attachment_flashhider02,
pistolgrip_pstl01_cpapa,3,pistolgripCpapa,icon_dyn_attachment_pi_cpapa_pistolgrip_tape,
pistolgrip_pstl01_cpapa_v2,3,pistolgripCpapa,icon_dyn_attachment_pi_cpapa_pistolgrip_tape,
pistolgrip_pstl01_decho,7,pistolgripDecho,icon_dyn_attachment_pi_decho_pistolgrip_tape,
pistolgrip_pstl01_decho_v2,7,pistolgripDecho,icon_dyn_attachment_pi_decho_pistolgrip_tape,
pistolgrip_pstl01_golf21,3,pistolgripGolf21,icon_dyn_attachment_pi_golf21_pistolgrip_tape,
pistolgrip_pstl01_golf21_v2,3,pistolgripGolf21v2,icon_dyn_attachment_pi_golf21_pistolgrip_tape_v2,
pistolgrip_pstl01_golf21_v3,3,pistolgripGolf21v3,icon_dyn_attachment_pi_golf21_pistolgrip_tape_v3,
pistolgrip_pstl01_mike1911,3,pistolgripMike1911,icon_dyn_attachment_pi_mike1911_pistolgrip_tape,
pistolgrip_pstl01_mike1911_v2,3,pistolgripMike1911,icon_dyn_attachment_pi_mike1911_pistolgrip_tape,
pistolgrip_pstl01_papa320,7,piPapa320,icon_dyn_attachment_pi_papa320_pistolgrip_tape,
pistolgrip_pstl01_papa320_v2,7,piPapa320v2,icon_dyn_attachment_pi_papa320_pistolgrip_tape_v2,
pistolgrip01_akilo47,3,pistolgripAkilo47,icon_dyn_attachment_pistolgrip_tape_akilo47,
pistolgrip01_akilo47_v2,3,pistolgripAkilo47,icon_dyn_attachment_pistolgrip_tape_akilo47,
pistolgrip01_akilo47_v3,3,pistolgripAkilo47,icon_dyn_attachment_pistolgrip_tape_akilo47,
pistolgrip01_anovember94,3,pistolgripAnovember94,icon_dyn_attachment_ar_anov94_griptape,
pistolgrip01_falima,3,pistolgripFalima,icon_dyn_attachment_ar_falima_pistolgrip_tape,
pistolgrip01_falima_v2,3,pistolgripFalima,icon_dyn_attachment_ar_falima_pistolgrip_tape,
pistolgrip01_falpha,3,arFalpha,icon_dyn_attachment_ar_falpha_pistolgrip_tape,
pistolgrip01_falpha_v2,3,arFalpha,icon_dyn_attachment_ar_falpha_triggrip_v2,
pistolgrip01_kilo433,3,pistolgripKilo433,icon_dyn_attachment_ar_kilo433_pistolgrip_tape,
pistolgrip01_mcharlie,3,pistolgripMcharlie,icon_dyn_attachment_ar_mcharlie_pistolgrip_tape,
pistolgrip01_mike4,3,pistolgripMike4,icon_dyn_attachment_ar_mike4_pistolgrip_tape,
pistolgrip01_mike4_v2,3,pistolgripMike4,icon_dyn_attachment_ar_mike4_pistolgrip_tape,
pistolgrip01_scharlie,3,pistolgripScharlie,icon_dyn_attachment_ar_scharlie_pistolgrip_tape,
pistolgrip01_scharlie_v2,3,pistolgripScharlie,icon_dyn_attachment_ar_scharlie_pistolgrip_tape,
pistolgrip01_tango21,3,pistolgripTango21,icon_dyn_attachment_ar_tango21_griptape,
pistolgrip01_tango21_v2,3,pistolgripTango21,icon_dyn_attachment_ar_tango21_griptape,
pistolgrip01_lima86,3,pistolgripPkilo,icon_dyn_attachment_lm_lima86_pistolgrip_tape,
pistolgrip01_lima86_v2,3,pistolgripPkilo,icon_dyn_attachment_lm_lima86_pistolgrip_tape,
pistolgrip01_mgolf34,3,pistolgripMgolf34,icon_dyn_attachment_lm_mgolf34_pistolgrip_tape,
pistolgrip01_mgolf34_v2,3,pistolgripMgolf34,icon_dyn_attachment_lm_mgolf34_pistolgrip_tape,
pistolgrip01_mgolf36,3,pistolgripMgolf36,icon_dyn_attachment_lm_mgolf36_griptape02,
pistolgrip01_mgolf36_v2,3,pistolgripMgolf36,icon_dyn_attachment_lm_mgolf36_griptape02,
pistolgrip01_pkilo,3,pistolgripPkilo,icon_dyn_attachment_lm_pkilo_pistolgrip_tape,
pistolgrip01_pkilo_v2,3,pistolgripPkilov2,icon_dyn_attachment_lm_pkilo_pistolgrip_tape02,
pistolgrip01_pkilo_v3,3,pistolgripPkilo,icon_dyn_attachment_lm_pkilo_pistolgrip_tape,
guardheavy_charlie725,3,guardsCharlie725,icon_dyn_attachment_sh_charlie725_forendstable,
pistolgrip01_dpapa12,7,pistolgripDpapa12,icon_dyn_attachment_sh_dpapa12_pistolgrip_tape,
pistolgrip01_dpapa12_v2,7,pistolgripDpapa12,icon_dyn_attachment_sh_dpapa12_pistolgrip_tape,
pistolgrip01_mike26,3,pistolgripMike26,icon_dyn_attachment_sh_mike26_griptape,
pistolgrip01_oscar12,3,pistolgripOscar12,icon_dyn_attachment_sh_oscar12_pistolgrip_tape,
pistolgrip01_oscar12_v2,3,pistolgripOscar12,icon_dyn_attachment_sh_oscar12_pistolgrip_tape,
pistolgrip01_augolf,7,pistolgripAugolf,icon_dyn_attachment_sm_augolf_pistolgrip_tape,
pistolgrip01_augolf_v3,7,pistolgripAugolf,icon_dyn_attachment_sm_augolf_pistolgrip_tape,
pistolgrip01_beta,3,pistolgripBeta,icon_dyn_attachment_sm_beta_pistolgrip_tape,
pistolgrip01_beta_v2,3,pistolgripBeta,icon_dyn_attachment_sm_beta_pistolgrip_tape,
pistolgrip01_charlie9,3,pistolgripCharlie9,icon_dyn_attachment_sm_charlie9_pistolgrip02,
pistolgrip01_mpapa5,3,pistolgripMpapa5,icon_dyn_attachment_sm_mpapa5_pistolgrip_tape,
pistolgrip01_mpapa5_v2,3,pistolgripMpapa5v2,icon_dyn_attachment_sm_mpapa5_pistolgrip_tape_v2,
pistolgrip01_mpapa7,3,pistolgripMpapa7,icon_dyn_attachment_sm_mpapa7_pistolgrip_tape,
pistolgrip01_mpapa7_v2,3,pistolgripMpapa7,icon_dyn_attachment_sm_mpapa7_pistolgrip_tape,
pistolgrip01_papa90,3,pistolgripPapa90,icon_dyn_attachment_sm_papa90_pistolgrip_tape,
pistolgrip01_papa90_v2,3,pistolgripPapa90v2,icon_dyn_attachment_sm_papa90_pistolgrip_tape_v2,
pistolgrip01_smgolf45,3,pistolgrip02Smgolf45,icon_dyn_attachment_sm_smgolf45_pistolgrip02,
pistolgrip01_victor,3,pistolgripVictor,icon_dyn_attachment_sm_victor_receiver,
gripvert_crossbow,1,gripvert,icon_dyn_attachment_vertgrip_stubby02,
pistolgrip01_alpha50,3,pistolgripAlpha50,icon_dyn_attachment_sn_alpha50_pistolgrip_tape,
pistolgrip01_alpha50_v2,3,pistolgripAlpha50,icon_dyn_attachment_sn_alpha50_pistolgrip_tape,
pistolgrip01_kilo98,3,pistolgripKilo98,icon_dyn_attachment_sn_kilo98_pistolgrip_tape,
pistolgrip01_kilo98_v2,3,pistolgripKilo98v2,icon_dyn_attachment_sn_kilo98_pistolgrip_tape03_v2,
pistolgrip01_sbeta,3,pistolgripSbeta,icon_dyn_attachment_sn_sbeta_pistolgrip_tape,
pistolgrip01_sbeta_v2,3,pistolgripSbeta,icon_dyn_attachment_sn_sbeta_pistolgrip_tape,
pistolgrip03_sierra552,3,pistolgrip03Sierra552,icon_dyn_attachment_ar_sierra552_pstlgripcust,
pistolgrip_pstl02_cpapa,3,pistolgripCpapa,icon_dyn_attachment_pi_cpapa_pistolgrip_tape,
pistolgrip_pstl02_cpapa_v2,3,pistolgripCpapa,icon_dyn_attachment_pi_cpapa_pistolgrip_tape,
pistolgrip_pstl02_decho,7,pistolgrip03Decho,icon_dyn_attachment_pi_decho_cust_grip,
pistolgrip_pstl02_decho_v2,7,pistolgrip03Decho,icon_dyn_attachment_pi_decho_cust_grip,
pistolgrip_pstl02_golf21,3,pistolgripGolf21,icon_dyn_attachment_pi_golf21_pistolgrip_tape,
pistolgrip_pstl02_golf21_v2,3,pistolgripGolf21v2,icon_dyn_attachment_pi_golf21_pistolgrip_tape_v2,
pistolgrip_pstl02_golf21_v3,3,pistolgripGolf21v3,icon_dyn_attachment_pi_golf21_pistolgrip_tape_v3,
pistolgrip_pstl02_mike1911,3,pistolgripMike1911,icon_dyn_attachment_pi_mike1911_pistolgrip_tape,
pistolgrip_pstl02_mike1911_v2,3,pistolgripMike1911,icon_dyn_attachment_pi_mike1911_pistolgrip_tape,
pistolgrip_pstl02_mike9,3,pistolgrip02Mike9,icon_dyn_attachment_pi_mike9_pstlgrplght,
pistolgrip_pstl02_papa320,7,piPapa320,icon_dyn_attachment_pi_papa320_pistolgrip_tape,
pistolgrip_pstl02_papa320_v2,7,piPapa320v2,icon_dyn_attachment_pi_papa320_pistolgrip_tape_v2,
pistolgrip02_akilo47,3,pistolgripAkilo47,icon_dyn_attachment_pistolgrip_tape_akilo47,
pistolgrip02_akilo47_v2,3,pistolgripAkilo47,icon_dyn_attachment_pistolgrip_tape_akilo47,
pistolgrip02_akilo47_v3,3,pistolgripAkilo47,icon_dyn_attachment_pistolgrip_tape_akilo47,
pistolgrip02_falima,3,pistolgripFalima,icon_dyn_attachment_ar_falima_pistolgrip_tape,
pistolgrip02_falima_v2,3,pistolgripFalima,icon_dyn_attachment_ar_falima_pistolgrip_tape,
pistolgrip02_falpha,3,arFalpha,icon_dyn_attachment_ar_falpha_pistolgrip_tape,
pistolgrip02_falpha_v2,3,arFalpha,icon_dyn_attachment_ar_falpha_triggrip_v2,
pistolgrip02_kilo433,3,pistolgripKilo433,icon_dyn_attachment_ar_kilo433_pistolgrip_tape,
pistolgrip02_mcharlie,3,pistolgripMcharlie,icon_dyn_attachment_ar_mcharlie_pistolgrip_tape,
pistolgrip02_mike4,3,pistolgripMike4,icon_dyn_attachment_ar_mike4_pistolgrip_tape,
pistolgrip02_mike4_v2,3,pistolgripMike4,icon_dyn_attachment_ar_mike4_pistolgrip_tape,
pistolgrip02_scharlie,3,pistolgripScharlie,icon_dyn_attachment_ar_scharlie_pistolgrip_tape,
pistolgrip02_scharlie_v2,3,pistolgripScharlie,icon_dyn_attachment_ar_scharlie_pistolgrip_tape,
pistolgrip02_tango21,3,pistolgripTango21,icon_dyn_attachment_ar_tango21_griptape,
pistolgrip02_tango21_v2,3,pistolgripTango21,icon_dyn_attachment_ar_tango21_griptape,
pistolgrip02_lima86,3,pistolgripLima86,icon_dyn_attachment_lm_lima86_pistolgrip_tape,
pistolgrip02_lima86_v2,3,pistolgripPkilo,icon_dyn_attachment_lm_lima86_pistolgrip_tape,
pistolgrip02_mgolf34,3,pistolgripMgolf34,icon_dyn_attachment_lm_mgolf34_pistolgrip_tape,
pistolgrip02_mgolf34_v2,3,pistolgripMgolf34,icon_dyn_attachment_lm_mgolf34_pistolgrip_tape,
pistolgrip02_mgolf36,3,pistolgripMgolf36,icon_dyn_attachment_lm_mgolf36_griptape02,
pistolgrip02_mgolf36_v2,3,pistolgripMgolf36,icon_dyn_attachment_lm_mgolf36_griptape02,
pistolgrip02_pkilo,3,pistolgripPkilo,icon_dyn_attachment_lm_pkilo_pistolgrip_tape,
pistolgrip02_pkilo_v2,3,pistolgripPkilov2,icon_dyn_attachment_lm_pkilo_pistolgrip_tape02,
pistolgrip02_pkilo_v3,3,pistolgripPkilo,icon_dyn_attachment_lm_pkilo_pistolgrip_tape,
guardlight_charlie725,3,guardlCharlie725,icon_dyn_attachment_sh_charlie725_foreendlight,
pistolgrip02_dpapa12,7,pistolgripDpapa12,icon_dyn_attachment_sh_dpapa12_pistolgrip_tape,
pistolgrip02_dpapa12_v2,7,pistolgripDpapa12,icon_dyn_attachment_sh_dpapa12_pistolgrip_tape,
pistolgrip02_mike26,3,pistolgripMike26,icon_dyn_attachment_sh_mike26_griptape,
pistolgrip02_oscar12,3,pistolgripOscar12,icon_dyn_attachment_sh_oscar12_pistolgrip_tape,
pistolgrip02_oscar12_v2,3,pistolgripOscar12,icon_dyn_attachment_sh_oscar12_pistolgrip_tape,
pistolgrip02_augolf,7,pistolgripAugolf,icon_dyn_attachment_sm_augolf_pistolgrip_tape,
pistolgrip02_augolf_v3,7,pistolgripAugolf,icon_dyn_attachment_sm_augolf_pistolgrip_tape,
pistolgrip02_beta,3,pistolgripBeta,icon_dyn_attachment_sm_beta_pistolgrip_tape,
pistolgrip02_beta_v2,3,pistolgripBeta,icon_dyn_attachment_sm_beta_pistolgrip_tape,
pistolgrip02_charlie9,3,pistolgripCharlie9,icon_dyn_attachment_sm_charlie9_pistolgrip,
pistolgrip02_mpapa5,3,pistolgripMpapa5,icon_dyn_attachment_sm_mpapa5_pistolgrip_tape,
pistolgrip02_mpapa5_v2,3,pistolgripMpapa5v2,icon_dyn_attachment_sm_mpapa5_pistolgrip_tape_v2,
pistolgrip02_mpapa7,3,pistolgripMpapa7,icon_dyn_attachment_sm_mpapa7_pistolgrip_tape,
pistolgrip02_mpapa7_v2,3,pistolgripMpapa7,icon_dyn_attachment_sm_mpapa7_pistolgrip_tape,
pistolgrip02_papa90,3,pistolgripPapa90,icon_dyn_attachment_sm_papa90_pistolgrip_tape,
pistolgrip02_papa90_v2,3,pistolgripPapa90v2,icon_dyn_attachment_sm_papa90_pistolgrip_tape_v2,
pistolgrip02_victor,3,pistolgripVictor,icon_dyn_attachment_sm_victor_receiver,
gripang_crossbow,1,gripAng,icon_dyn_attachment_angledgrip,
pistolgrip02_alpha50,3,pistolgripAlpha50,icon_dyn_attachment_sn_alpha50_pistolgrip_tape,
pistolgrip02_alpha50_v2,3,pistolgripAlpha50,icon_dyn_attachment_sn_alpha50_pistolgrip_tape,
pistolgrip02_kilo98_v2,3,pistolgripKilo98v2,icon_dyn_attachment_sn_kilo98_pistolgrip_tape03_v2,
