45,farah_eastern,LUA_MENU/FARAH,1,SIX,15,,ui_operator_east_farah_portrait,0,icon_faction_chimera_large,far,1,chr_menu_female_idle_01_AR,LUA_MENU/URZIKSTAN,LUA_MENU/URZIKSTANI,LUA_MENU/ACTIVE,LUA_MENU/FARAH_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_farah,mp_operator_farah,ui_loot_operator_east_farah_1_1,farah_eastern_basic,farah_eastern_quip_8,execution_mp_eastern_farah_default,1,ABPOS,ui_operator_bio_thumbprint_6,ui_operator_bio_east_farah_headshot,LUA_MENU/OPERATOR_FULLNAME_FARAH,,1,
46,nikolai_eastern,LUA_MENU/NIKOLAI,1,SIX,16,,ui_operator_east_nikolai_portrait,0,icon_faction_chimera_large,nik,0,chr_menu_male_idle_01_AR,LUA_MENU/RUSSIA,LUA_MENU/RUSSIAN,LUA_MENU/ACTIVE,LUA_MENU/NIKOLAI_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_nikolai,mp_operator_nikolai,ui_loot_operator_east_nikolai_1_1,nikolai_eastern_basic,velikan_eastern_quip_1,execution_mp_eastern_nikolai_default,1,ABPOS,ui_operator_bio_thumbprint_3,ui_operator_bio_east_nikolai_headshot,LUA_MENU/OPERATOR_FULLNAME_NIKOLAI,,1,
47,griggs_western,LUA_MENU/GRIGGS,0,FIVE,18,,ui_operator_west_griggs_portrait,0,icon_faction_demondogs_large,grg,0,chr_menu_male_idle_01_AR,LUA_MENU/AMERICAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/GRIGGS_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_woods,mp_operator_griggs,ui_loot_operator_west_griggs_1_1,griggs_western_basic,woods_western_quip_1,execution_mp_western_griggs_default,1,BNEG,ui_operator_bio_thumbprint_3,ui_operator_bio_west_griggs_headshot,LUA_MENU/OPERATOR_FULLNAME_GRIGGS,,1,
55,t9navyseal_western,LUA_MENU_SIERRA/T9NAVYSEAL,0,CIA,13,1,ui_operator_west_t9navyseal_portrait,0,icon_faction_nato_large,bkr,0,chr_menu_male_idle_01_AR,LUA_MENU/AMERICAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU_SIERRA/T9NAVYSEAL_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_wyatt,mp_operator_t9navyseal,ui_loot_operator_west_price_1_1,t9navyseal_western_basic,,execution_mp_t9navyseal_western_default,1,ONEG,ui_operator_bio_thumbprint_1,ui_operator_bio_wast_t9navyseal_headshot,LUA_MENU_SIERRA/OPERATOR_FULLNAME_T9NAVYSEAL,,0,
56,t9cub_eastern,LUA_MENU_SIERRA/T9CUB,1,KGB,16,,ui_operator_east_t9cub_portrait,0,icon_faction_warsaw_large,gar,0,chr_menu_male_idle_01_AR,LUA_MENU_SIERRA/CUBAN,LANGUAGE_SELECT/SPANISH,LUA_MENU/ACTIVE,LUA_MENU_SIERRA/T9CUB_BACKGROUND,LUA_MENU/WYATT_CODENAME,0,iw8_suit_mp_wyatt,mp_operator_t9cub,ui_loot_operator_east_t9cub_1_1,t9cub_eastern_basic,,execution_mp_t9cub_eastern_default,1,ABNEG,ui_operator_bio_thumbprint_1,ui_operator_bio_east_t9cub_headshot,LUA_MENU_SIERRA/OPERATOR_FULLNAME_T9CUB,,0,
57,t9adler_western,LUA_MENU_SIERRA/T9ADLER,0,CIA,13,1,ui_operator_west_t9adler_portrait,0,icon_faction_nato_large,adl,0,chr_menu_male_idle_01_AR,LUA_MENU/AMERICAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU_SIERRA/T9ADLER_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_wyatt,mp_operator_t9adler,ui_loot_operator_west_price_1_1,t9adler_western_basic,,execution_mp_t9adler_western_default,1,BPOS,ui_operator_bio_thumbprint_2,ui_operator_bio_wast_t9adler_headshot,LUA_MENU_SIERRA/OPERATOR_FULLNAME_T9ADER,,0,
58,t9west_western,LUA_MENU_SIERRA/T9WEST,0,CIA,13,1,ui_operator_west_t9west_portrait,0,icon_faction_nato_large,bck,0,chr_menu_male_idle_01_AR,LUA_MENU_SIERRA/WESTGERMAN,LANGUAGE_SELECT/GERMAN,LUA_MENU/ACTIVE,LUA_MENU_SIERRA/T9WEST_BACKGROUND,LUA_MENU/WYATT_CODENAME,0,iw8_suit_mp_wyatt,mp_operator_t9west,ui_loot_operator_west_alex_2_1,t9west_western_basic,,execution_mp_t9west_western_default,1,BNEG,ui_operator_bio_thumbprint_3,ui_operator_bio_wast_t9west_headshot,LUA_MENU_SIERRA/OPERATOR_FULLNAME_T9WEST,,0,
59,t9cia_western,LUA_MENU_SIERRA/T9CIA,0,CIA,13,1,ui_operator_west_t9cia_portrait,0,icon_faction_nato_large,sim,0,chr_menu_male_idle_01_AR,LUA_MENU/AMERICAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU_SIERRA/T9CIA_BACKGROUND,LUA_MENU/WYATT_CODENAME,0,iw8_suit_mp_wyatt,mp_operator_t9cia,ui_loot_operator_west_alex_2_1,t9cia_western_basic,,execution_mp_t9cia_western_default,1,BNEG,ui_operator_bio_thumbprint_4,ui_operator_bio_wast_t9cia_headshot,LUA_MENU_SIERRA/OPERATOR_FULLNAME_T9CIA,,0,
60,t9kgb_eastern,LUA_MENU_SIERRA/T9KGB,1,KGB,13,1,ui_operator_east_t9kgb_portrait,0,icon_faction_warsaw_large,ypn,1,chr_menu_female_idle_01_AR,LUA_MENU/RUSSIA,LUA_MENU/RUSSIAN,LUA_MENU/ACTIVE,LUA_MENU_SIERRA/T9KGB_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_charly,mp_operator_t9kgb,ui_loot_operator_east_syd_1_1,t9kgb_eastern_basic,,execution_mp_t9kgb_eastern_default,1,APOS,ui_operator_bio_thumbprint_2,ui_operator_bio_east_t9kgb_headshot,LUA_MENU_SIERRA/OPERATOR_FULLNAME_T9KGB,,0,
61,t9st1_western,LUA_MENU_SIERRA/T9ST1,0,CIA,2,1,ui_operator_west_t9starter1_portrait,0,icon_faction_nato_large,mr1,0,chr_menu_male_idle_01_AR,LUA_MENU/AMERICAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU_SIERRA/T9ST1_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_wyatt,,ui_loot_operator_west_thorne_1_1,t9st1_western_basic,,execution_mp_t9st1_western_default,1,ONEG,ui_operator_bio_thumbprint_1,ui_operator_bio_wast_t9starter1_headshot,LUA_MENU_SIERRA/OPERATOR_FULLNAME_T9ST1,,0,
63,t9st3_western,LUA_MENU_SIERRA/T9ST3,1,KGB,2,1,ui_operator_west_t9starter3_portrait,0,icon_faction_warsaw_large,mr3,0,chr_menu_male_idle_01_AR,LUA_MENU/BRITISH,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU_SIERRA/T9ST3_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_wyatt,,ui_loot_operator_west_thorne_1_1,t9st3_western_basic,,execution_mp_t9st3_western_default,1,ABPOS,ui_operator_bio_thumbprint_4,ui_operator_bio_wast_t9starter3_headshot,LUA_MENU_SIERRA/OPERATOR_FULLNAME_T9ST3,,0,
65,t9st5_western,LUA_MENU_SIERRA/T9ST5,1,KGB,2,1,ui_operator_west_t9starter5_portrait,0,icon_faction_warsaw_large,fr1,1,chr_menu_female_idle_01_AR,LUA_MENU/AMERICAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU_SIERRA/T9ST5_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_charly,,ui_loot_operator_west_thorne_1_1,t9st5_western_basic,,execution_mp_t9st5_western_default,1,APOS,ui_operator_bio_thumbprint_6,ui_operator_bio_wast_t9starter5_headshot,LUA_MENU_SIERRA/OPERATOR_FULLNAME_T9ST5,,0,
66,t9woods_western,LUA_MENU_SIERRA/T9WOODS,0,CIA,2,1,ui_operator_west_t9woods_portrait,0,icon_faction_nato_large,wood,0,chr_menu_male_idle_01_AR,LUA_MENU/AMERICAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU_SIERRA/T9WOODS_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_woods,mp_operator_t9woods,ui_loot_operator_west_thorne_1_1,t9woods_western_basic,,execution_mp_t9woods_western_default,1,BNEG,ui_operator_bio_thumbprint_7,ui_operator_bio_wast_t9woods_headshot,LUA_MENU_SIERRA/OPERATOR_FULLNAME_T9WOODS,,0,
67,t9mi6_western,LUA_MENU_SIERRA/T9MI6,0,CIA,13,1,ui_operator_west_t9mi6_portrait,0,icon_faction_nato_large,prk,1,chr_menu_female_idle_01_AR,LUA_MENU/BRITISH,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU_SIERRA/T9MI6_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_charly,mp_operator_t9mi6,ui_loot_operator_west_alice_1_1,t9mi6_western_basic,,execution_mp_t9mi6_western_default,1,ANEG,ui_operator_bio_thumbprint_8,ui_operator_bio_wast_t9mi6_headshot,LUA_MENU_SIERRA/OPERATOR_FULLNAME_T9MI6,,0,
