55,ml_p2_interrogate,CP_DWN_TWN_OBJECTIVES/OBJ_ML_P2_INTERROGATE,,0,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,CP_CHYRONS/MAPNAME_MISSIONNAME_TITLE,CP_CHYRONS/MAPNAME_MISSIONNAME_TIME,CP_CHYRONS/MAPNAME_MISSIONNAME_LOCATION,CP_CHYRONS/MAPNAME_MISSIONNAME_MISC,CP_CHYRONS/MAPNAME_MISSIONNAME_SQUAD,
56,ml_p1_intel,CP_DWN_TWN_OBJECTIVES/COLLECT_INTEL,,1,primary,icon_waypoint_objective_general,ambient_intel_radius,targetname,,,,,,,,,,,,,,,,,,,,,CP_DWN_TWN_OBJECTIVES/OBJ_ML_P1,,1,,CP_CHYRONS/MAPNAME_MISSIONNAME_TITLE,CP_CHYRONS/MAPNAME_MISSIONNAME_TIME,CP_CHYRONS/MAPNAME_MISSIONNAME_LOCATION,CP_CHYRONS/MAPNAME_MISSIONNAME_MISC,CP_CHYRONS/MAPNAME_MISSIONNAME_SQUAD,
57,ml_p3_intel,CP_DWN_TWN_OBJECTIVES/OBJ_ML_P3,,1,primary,icon_waypoint_objective_general,final_hack_spot,targetname,,,,,,,,,,,,,,,,,,,,,,,,,CP_CHYRONS/MAPNAME_MISSIONNAME_TITLE,CP_CHYRONS/MAPNAME_MISSIONNAME_TIME,CP_CHYRONS/MAPNAME_MISSIONNAME_LOCATION,CP_CHYRONS/MAPNAME_MISSIONNAME_MISC,CP_CHYRONS/MAPNAME_MISSIONNAME_SQUAD,
58,ml_p3_intel_2,CP_DWN_TWN_OBJECTIVES/OBJ_ML_P3,,0,primary,icon_waypoint_objective_general,final_hack_spot,targetname,,,,,,,,,,,,,,,,,,,,,,,,,CP_CHYRONS/MAPNAME_MISSIONNAME_TITLE,CP_CHYRONS/MAPNAME_MISSIONNAME_TIME,CP_CHYRONS/MAPNAME_MISSIONNAME_LOCATION,CP_CHYRONS/MAPNAME_MISSIONNAME_MISC,CP_CHYRONS/MAPNAME_MISSIONNAME_SQUAD,
59,ml_p3_intel_3,CP_DWN_TWN_OBJECTIVES/OBJ_ML_P3_3,,0,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,CP_CHYRONS/MAPNAME_MISSIONNAME_TITLE,CP_CHYRONS/MAPNAME_MISSIONNAME_TIME,CP_CHYRONS/MAPNAME_MISSIONNAME_LOCATION,CP_CHYRONS/MAPNAME_MISSIONNAME_MISC,CP_CHYRONS/MAPNAME_MISSIONNAME_SQUAD,
60,obj_convoyescort,CP_DWN_TWN_OBJECTIVES/OBJ_ESCORT_CONVOY,,1,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,CP_CHYRONS/MAPNAME_MISSIONNAME_TITLE,CP_CHYRONS/MAPNAME_MISSIONNAME_TIME,CP_CHYRONS/MAPNAME_MISSIONNAME_LOCATION,CP_CHYRONS/MAPNAME_MISSIONNAME_MISC,CP_CHYRONS/MAPNAME_MISSIONNAME_SQUAD,
61,safehouse,CP_DWN_TWN_OBJECTIVES/SAFEHOUSE_SELECTMISSION,CP_DWN_TWN_OBJECTIVES/SAFEHOUSE_INSPECT,0,primary,icon_waypoint_objective_general,,,,,,,,,,,,,,,,,,,,,,CP_DWN_TWN_OBJECTIVES/SAFEHOUSE,,,,CP_CHYRONS/MAPNAME_MISSIONNAME_TITLE,CP_CHYRONS/MAPNAME_MISSIONNAME_TIME,CP_CHYRONS/MAPNAME_MISSIONNAME_LOCATION,CP_CHYRONS/MAPNAME_MISSIONNAME_MISC,CP_CHYRONS/MAPNAME_MISSIONNAME_SQUAD,
62,safehouse_mnu,CP_DWN_TWN_OBJECTIVES/SAFEHOUSE,,1,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,CP_CHYRONS/MAPNAME_MISSIONNAME_TITLE,CP_CHYRONS/MAPNAME_MISSIONNAME_TIME,CP_CHYRONS/MAPNAME_MISSIONNAME_LOCATION,CP_CHYRONS/MAPNAME_MISSIONNAME_MISC,CP_CHYRONS/MAPNAME_MISSIONNAME_SQUAD,
63,rooftop_raid,CP_DWN_TWN_OBJECTIVES/ROOFTOP_RAID,,1,primary,icon_waypoint_objective_general,,,,,,,,,,,,,,,,,,,,,,CP_DWN_TWN_OBJECTIVES/MAIN_VAULT_ASSAULT,,,,CP_CHYRONS/MAPNAME_MISSIONNAME_TITLE,CP_CHYRONS/MAPNAME_MISSIONNAME_TIME,CP_CHYRONS/MAPNAME_MISSIONNAME_LOCATION,CP_CHYRONS/MAPNAME_MISSIONNAME_MISC,CP_CHYRONS/MAPNAME_MISSIONNAME_SQUAD,
64,rooftop_raid_activatesats,CP_DWN_TWN_OBJECTIVES/ACTIVATE_SAT,,1,primary,icon_waypoint_objective_general,,,,,,,,,,,,,,,,,,,,,,CP_DWN_TWN_OBJECTIVES/SAT_ARARRY,2,,,CP_CHYRONS/MAPNAME_MISSIONNAME_TITLE,CP_CHYRONS/MAPNAME_MISSIONNAME_TIME,CP_CHYRONS/MAPNAME_MISSIONNAME_LOCATION,CP_CHYRONS/MAPNAME_MISSIONNAME_MISC,CP_CHYRONS/MAPNAME_MISSIONNAME_SQUAD,
65,rooftop_raid_heli,CP_DWN_TWN_OBJECTIVES/SAT_CONNECT,,1,primary,icon_waypoint_objective_general,,,,,,,,,,,,,,,,,,,,,,CP_DWN_TWN_OBJECTIVES/SAT_ARARRY,1,,,CP_CHYRONS/MAPNAME_MISSIONNAME_TITLE,CP_CHYRONS/MAPNAME_MISSIONNAME_TIME,CP_CHYRONS/MAPNAME_MISSIONNAME_LOCATION,CP_CHYRONS/MAPNAME_MISSIONNAME_MISC,CP_CHYRONS/MAPNAME_MISSIONNAME_SQUAD,
66,safehouse_return,CP_DWN_TWN_OBJECTIVES/GOTO_SAFEHOUSE,CP_STRIKE/SAFEHOUSE_REGROUP,0,primary,icon_waypoint_objective_general,,,,,,,,,,,,,,,,,,,,,,CP_DWN_TWN_OBJECTIVES/SAFEHOUSE,,1,,,,,,,
67,safehouse_startmission, CP_DWN_TWN_OBJECTIVES/SAFEHOUSE_START,CP_DWN_TWN_OBJECTIVES/SAFEHOUSE_START,0,primary,icon_waypoint_objective_general,,,,,,,,,,,,,,,,,,,,,,CP_DWN_TWN_OBJECTIVES/SAFEHOUSE,2,,,,,,,,
68,safehouse_return_timer,CP_STRIKE/REJOIN,CP_STRIKE/SAFEHOUSE_REGROUP,0,primary,,,,30,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,
