101,iw7_taunt_team5_rare_1,LUA_MENU_MP/TAUNT_BLOODANVIL_01,LUA_MENU_MP/TAUNT_PH_DESC,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_mc_bloodanvil_01,iw7_mp_taunt_mc_bloodanvil_01,loot,LUA_MENU_MP/RIG_MISSION_TEAM_UNLOCK_DESC,N,,,,,,,0.88,0.08,374,
102,iw7_taunt_team5_rare_2,LUA_MENU_MP/TAUNT_BLOODANVIL_02,LUA_MENU_MP/TAUNT_PH_DESC,0,allRigs,mission_team_jtf_wolverines_icon,,iw7_mp_taunt_mc_bloodanvil_02,iw7_mp_taunt_mc_bloodanvil_02,loot,LUA_MENU_MP/RIG_MISSION_TEAM_UNLOCK_DESC,N,,,,,,,0.92,0.47,214,
103,iw7_taunt_team5_legendary_1,CUSTOMIZE_TAUNT_74,,0,,mission_team_jtf_wolverines_icon,,,,,,N,,,,,,,,,,
104,assault_rifle_idle,,,,,,,,iw7_mp_taunt_assault_rifle_idle,,,N,,,,Y,,,,,,
105,assault_rifle_put_away,,,,,,,,iw7_mp_taunt_assault_rifle_put_away,,,N,,,,Y,,,,,,
106,assault_rifle_walk_to_stop,,,,,,,,iw7_mp_taunt_assault_rifle_walk_to_stop,,,N,,,,Y,,,,,,
107,akimbo_idle,,,,,,,,iw7_mp_taunt_akimbo_idle,,,N,,,,Y,,,,,,
108,akimbo_put_away,,,,,,,,iw7_mp_taunt_akimbo_put_away,,,N,,,,Y,,,,,,
109,akimbo_walk_to_stop,,,,,,,,iw7_mp_taunt_akimbo_walk_to_stop,,,N,,,,Y,,,,,,
110,launcher_idle,,,,,,,,iw7_mp_taunt_launcher_idle,,,N,,,,Y,,,,,,
111,launcher_put_away,,,,,,,,iw7_mp_taunt_launcher_put_away,,,N,,,,Y,,,,,,
112,launcher_walk_to_stop,,,,,,,,iw7_mp_taunt_launcher_walk_to_stop,,,N,,,,Y,,,,,,
113,lmg_idle,,,,,,,,iw7_mp_taunt_lmg_idle,,,N,,,,Y,,,,,,
114,lmg_put_away,,,,,,,,iw7_mp_taunt_lmg_put_away,,,N,,,,Y,,,,,,
115,lmg_walk_to_stop,,,,,,,,iw7_mp_taunt_lmg_walk_to_stop,,,N,,,,Y,,,,,,
116,pistol_idle,,,,,,,,iw7_mp_taunt_pistol_idle,,,N,,,,Y,,,,,,
117,pistol_put_away,,,,,,,,iw7_mp_taunt_pistol_put_away,,,N,,,,Y,,,,,,
118,pistol_walk_to_stop,,,,,,,,iw7_mp_taunt_pistol_walk_to_stop,,,N,,,,Y,,,,,,
119,shotgun_idle,,,,,,,,iw7_mp_taunt_shotgun_idle,,,N,,,,Y,,,,,,
120,shotgun_put_away,,,,,,,,iw7_mp_taunt_shotgun_put_away,,,N,,,,Y,,,,,,
121,shotgun_walk_to_stop,,,,,,,,iw7_mp_taunt_shotgun_walk_to_stop,,,N,,,,Y,,,,,,
122,smg_idle,,,,,,,,iw7_mp_taunt_smg_idle,,,N,,,,Y,,,,,,
123,smg_put_away,,,,,,,,iw7_mp_taunt_smg_put_away,,,N,,,,Y,,,,,,
124,smg_walk_to_stop,,,,,,,,iw7_mp_taunt_smg_walk_to_stop,,,N,,,,Y,,,,,,
125,sniper_idle,,,,,,,,iw7_mp_taunt_sniper_idle,,,N,,,,Y,,,,,,
126,sniper_put_away,,,,,,,,iw7_mp_taunt_sniper_put_away,,,N,,,,Y,,,,,,
127,sniper_walk_to_stop,,,,,,,,iw7_mp_taunt_sniper_walk_to_stop,,,N,,,,Y,,,,,,
128,melee_idle,,,,,,,,iw7_mp_taunt_melee_idle,,,N,,,,Y,,,,,,
129,melee_put_away,,,,,,,,iw7_mp_taunt_melee_put_away,,,N,,,,Y,,,,,,
130,melee_walk_to_stop,,,,,,,,iw7_mp_taunt_melee_walk_to_stop,,,N,,,,Y,,,,,,
131,assault_rifle_idle_synaptic,,,,,,,,iw7_mp_taunt_assault_rifle_idle_synaptic,,,N,,,,Y,,,,,,
132,assault_rifle_put_away_synaptic,,,,,,,,iw7_mp_taunt_assault_rifle_put_away_synaptic,,,N,,,,Y,,,,,,
133,assault_rifle_walk_to_stop_synaptic,,,,,,,,iw7_mp_taunt_assault_rifle_walk_to_stop_synaptic,,,N,,,,Y,,,,,,
134,akimbo_idle_synaptic,,,,,,,,iw7_mp_taunt_akimbo_idle_synaptic,,,N,,,,Y,,,,,,
135,akimbo_put_away_synaptic,,,,,,,,iw7_mp_taunt_akimbo_put_away_synaptic,,,N,,,,Y,,,,,,
136,akimbo_walk_to_stop_synaptic,,,,,,,,iw7_mp_taunt_akimbo_walk_to_stop_synaptic,,,N,,,,Y,,,,,,
137,launcher_idle_synaptic,,,,,,,,iw7_mp_taunt_launcher_idle_synaptic,,,N,,,,Y,,,,,,
138,launcher_put_away_synaptic,,,,,,,,iw7_mp_taunt_launcher_put_away_synaptic,,,N,,,,Y,,,,,,
139,launcher_walk_to_stop_synaptic,,,,,,,,iw7_mp_taunt_launcher_walk_to_stop_synaptic,,,N,,,,Y,,,,,,
140,lmg_idle_synaptic,,,,,,,,iw7_mp_taunt_lmg_idle_synaptic,,,N,,,,Y,,,,,,
141,lmg_put_away_synaptic,,,,,,,,iw7_mp_taunt_lmg_put_away_synaptic,,,N,,,,Y,,,,,,
142,lmg_walk_to_stop_synaptic,,,,,,,,iw7_mp_taunt_lmg_walk_to_stop_synaptic,,,N,,,,Y,,,,,,
143,pistol_idle_synaptic,,,,,,,,iw7_mp_taunt_pistol_idle_synaptic,,,N,,,,Y,,,,,,
144,pistol_put_away_synaptic,,,,,,,,iw7_mp_taunt_pistol_put_away_synaptic,,,N,,,,Y,,,,,,
145,pistol_walk_to_stop_synaptic,,,,,,,,iw7_mp_taunt_pistol_walk_to_stop_synaptic,,,N,,,,Y,,,,,,
146,shotgun_idle_synaptic,,,,,,,,iw7_mp_taunt_shotgun_idle_synaptic,,,N,,,,Y,,,,,,
147,shotgun_put_away_synaptic,,,,,,,,iw7_mp_taunt_shotgun_put_away_synaptic,,,N,,,,Y,,,,,,
148,shotgun_walk_to_stop_synaptic,,,,,,,,iw7_mp_taunt_shotgun_walk_to_stop_synaptic,,,N,,,,Y,,,,,,
149,smg_idle_synaptic,,,,,,,,iw7_mp_taunt_smg_idle_synaptic,,,N,,,,Y,,,,,,
150,smg_put_away_synaptic,,,,,,,,iw7_mp_taunt_smg_put_away_synaptic,,,N,,,,Y,,,,,,
151,smg_walk_to_stop_synaptic,,,,,,,,iw7_mp_taunt_smg_walk_to_stop_synaptic,,,N,,,,Y,,,,,,
152,sniper_idle_synaptic,,,,,,,,iw7_mp_taunt_sniper_idle_synaptic,,,N,,,,Y,,,,,,
153,sniper_put_away_synaptic,,,,,,,,iw7_mp_taunt_sniper_put_away_synaptic,,,N,,,,Y,,,,,,
154,sniper_walk_to_stop_synaptic,,,,,,,,iw7_mp_taunt_sniper_walk_to_stop_synaptic,,,N,,,,Y,,,,,,
155,melee_idle_synaptic,,,,,,,,iw7_mp_taunt_melee_idle_synaptic,,,N,,,,Y,,,,,,
156,melee_put_away_synaptic,,,,,,,,iw7_mp_taunt_melee_put_away_synaptic,,,N,,,,Y,,,,,,
157,melee_walk_to_stop_synaptic,,,,,,,,iw7_mp_taunt_melee_walk_to_stop_synaptic,,,N,,,,Y,,,,,,
158,axe_idle,,,,,,,,iw7_mp_taunt_axe_idle,,,N,,,,Y,,,,,,
159,axe_put_away,,,,,,,,iw7_mp_taunt_axe_put_away,,,N,,,,Y,,,,,,
160,axe_walk_to_stop,,,,,,,,iw7_mp_taunt_axe_walk_to_stop,,,N,,,,Y,,,,,,
161,knife_idle,,,,,,,,iw7_mp_taunt_knife_idle,,,N,,,,Y,,,,,,
162,knife_put_away,,,,,,,,iw7_mp_taunt_knife_put_away,,,N,,,,Y,,,,,,
163,knife_walk_to_stop,,,,,,,,iw7_mp_taunt_knife_walk_to_stop,,,N,,,,Y,,,,,,
164,axe_idle_synaptic,,,,,,,,iw7_mp_taunt_axe_idle_synaptic,,,N,,,,Y,,,,,,
165,axe_put_away_synaptic,,,,,,,,iw7_mp_taunt_axe_put_away_synaptic,,,N,,,,Y,,,,,,
166,axe_walk_to_stop_synaptic,,,,,,,,iw7_mp_taunt_axe_walk_to_stop_synaptic,,,N,,,,Y,,,,,,
167,knife_idle_synaptic,,,,,,,,iw7_mp_taunt_knife_idle_synaptic,,,N,,,,Y,,,,,,
168,knife_put_away_synaptic,,,,,,,,iw7_mp_taunt_knife_put_away_synaptic,,,N,,,,Y,,,,,,
169,knife_walk_to_stop_synaptic,,,,,,,,iw7_mp_taunt_knife_walk_to_stop_synaptic,,,N,,,,Y,,,,,,
170,akimbo_idle_alt,,,,,,,,iw7_mp_taunt_akimbo_idle_alt,,,N,,,,Y,,,,,,
171,akimbo_put_away_alt,,,,,,,,iw7_mp_taunt_akimbo_put_away_alt,,,N,,,,Y,,,,,,
172,akimbo_walk_to_stop_alt,,,,,,,,iw7_mp_taunt_akimbo_walk_to_stop_alt,,,N,,,,Y,,,,,,
173,akimbo_idle_synaptic_alt,,,,,,,,iw7_mp_taunt_akimbo_idle_synaptic_alt,,,N,,,,Y,,,,,,
174,akimbo_put_away_synaptic_alt,,,,,,,,iw7_mp_taunt_akimbo_put_away_synaptic_alt,,,N,,,,Y,,,,,,
175,akimbo_walk_to_stop_synaptic_alt,,,,,,,,iw7_mp_taunt_akimbo_walk_to_stop_synaptic_alt,,,N,,,,Y,,,,,,
176,mp28_idle,,,,,,,,iw7_mp_taunt_mp28_idle,,,N,,,,Y,,,,,,
177,mp28_put_away,,,,,,,,iw7_mp_taunt_mp28_put_away,,,N,,,,Y,,,,,,
178,mp28_walk_to_stop,,,,,,,,iw7_mp_taunt_mp28_walk_to_stop,,,N,,,,Y,,,,,,
179,mp28_idle_synaptic,,,,,,,,iw7_mp_taunt_mp28_idle_synaptic,,,N,,,,Y,,,,,,
180,mp28_put_away_synaptic,,,,,,,,iw7_mp_taunt_mp28_put_away_synaptic,,,N,,,,Y,,,,,,
181,mp28_walk_to_stop_synaptic,,,,,,,,iw7_mp_taunt_mp28_walk_to_stop_synaptic,,,N,,,,Y,,,,,,
182,augfury_idle,,,,,,,,iw7_mp_taunt_augfury_idle,,,N,,,,Y,,,,,,
183,augfury_put_away,,,,,,,,iw7_mp_taunt_augfury_put_away,,,N,,,,Y,,,,,,
184,augfury_walk_to_stop,,,,,,,,iw7_mp_taunt_augfury_walk_to_stop,,,N,,,,Y,,,,,,
185,augfury_idle_synaptic,,,,,,,,iw7_mp_taunt_augfury_idle_synaptic,,,N,,,,Y,,,,,,
186,augfury_put_away_synaptic,,,,,,,,iw7_mp_taunt_augfury_put_away_synaptic,,,N,,,,Y,,,,,,
187,augfury_walk_to_stop_synaptic,,,,,,,,iw7_mp_taunt_augfury_walk_to_stop_synaptic,,,N,,,,Y,,,,,,
188,iw7_taunt_cod_champs,LUA_MENU_MP/TAUNT_COD_PIECE,LUA_MENU_MP/TAUNT_PH_DESC,0,allRigs,,,IW7_mp_taunt_cod_champs,IW7_mp_taunt_cod_champs,loot,LUA_MENU_MP/RIG_MISSION_TEAM_UNLOCK_DESC,N,,,,,,,1,0,235,
189,iw7_taunt_epic_15,LUA_MENU_MP/TAUNT_BALLER,LUA_MENU_MP/TAUNT_PH_DESC,0,allRigs,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_uplink,IW7_mp_taunt_uplink,loot,LUA_MENU_MP/RIG_SUPPLY_DROP_UNLOCK_DESC,N,,,,,,,1,0,175,
190,iw7_taunt_epic_16,LUA_MENU_MP/TAUNT_REAL_ULTIMATE,LUA_MENU_MP/TAUNT_PH_DESC,0,allRigs,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_smoke_grenade,IW7_mp_taunt_smoke_grenade,loot,LUA_MENU_MP/RIG_SUPPLY_DROP_UNLOCK_DESC,N,,,,,,,1,0,114,
191,iw7_taunt_epic_17,LUA_MENU_MP/TAUNT_ROID_RAGE,LUA_MENU_MP/TAUNT_PH_DESC,0,allRigs,mission_team_jtf_wolverines_icon,,IW7_mp_taunt_adrenaline,IW7_mp_taunt_adrenaline,loot,LUA_MENU_MP/RIG_SUPPLY_DROP_UNLOCK_DESC,N,,,,,,,1,0,281,
