veh_little_bird_camo_013,little_bird,CAMOS/LITTLE_BIRD_CAMO_028,ui_veh_little_bird_camo_028,veh8_mil_air_lbravo_skin28,,480092,ui_veh_little_bird_camo_showcase_028,0,STORE_FLAVOR/VEH_LITTLE_BIRD_CAMO_028_FLAVOR,skin28,flightTrailShadow,LUA_MENU/UNLOCKED_THROUGH_BP,
veh_little_bird_camo_014,little_bird,CAMOS/LITTLE_BIRD_CAMO_026,ui_veh_little_bird_camo_026,veh8_mil_air_lbravo_skin26,,480093,ui_veh_little_bird_camo_showcase_026,0,STORE_FLAVOR/VEH_LITTLE_BIRD_CAMO_026_FLAVOR,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_little_bird_camo_015,little_bird,CAMOS/LITTLE_BIRD_CAMO_027,ui_veh_little_bird_camo_027,veh8_mil_air_lbravo_skin27,,480094,ui_veh_little_bird_camo_showcase_027,0,STORE_FLAVOR/VEH_LITTLE_BIRD_CAMO_027_FLAVOR,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_little_bird_camo_016,little_bird,CAMOS/LITTLE_BIRD_CAMO_025,ui_veh_little_bird_camo_025,veh8_mil_air_lbravo_skin25,,480095,ui_veh_little_bird_camo_showcase_025,0,STORE_FLAVOR/VEH_LITTLE_BIRD_CAMO_025_FLAVOR,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_little_bird_camo_017,little_bird,CAMOS/LITTLE_BIRD_CAMO_017,ui_veh_little_bird_camo_017,veh8_mil_air_lbravo_skin17,,480096,ui_veh_little_bird_camo_showcase_017,0,STORE_FLAVOR/VEH_LITTLE_BIRD_CAMO_017_FLAVOR,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_little_bird_camo_018,little_bird,CAMOS/LITTLE_BIRD_CAMO_018,ui_veh_little_bird_camo_018,veh8_mil_air_lbravo_skin18,,480097,ui_veh_little_bird_camo_showcase_018,0,STORE_FLAVOR/VEH_LITTLE_BIRD_CAMO_018_FLAVOR,,,LUA_MENU/UNLOCKED_THROUGH_BP,
veh_little_bird_camo_019,little_bird,CAMOS/LITTLE_BIRD_CAMO_022,ui_veh_little_bird_camo_022,veh8_mil_air_lbravo_skin22,,480098,ui_veh_little_bird_camo_showcase_022,0,STORE_FLAVOR/VEH_LITTLE_BIRD_CAMO_022_FLAVOR,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_little_bird_camo_020,little_bird,CAMOS/LITTLE_BIRD_CAMO_024,ui_veh_little_bird_camo_024,veh8_mil_air_lbravo_skin24,,480099,ui_veh_little_bird_camo_showcase_024,0,STORE_FLAVOR/VEH_LITTLE_BIRD_CAMO_024_FLAVOR,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_001,apc,CAMOS/APC_CAMO_001,ui_default_white,,,480100,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_002,apc,CAMOS/APC_CAMO_002,ui_default_white,,,480101,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_003,apc,CAMOS/APC_CAMO_003,ui_default_white,,,480102,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_004,apc,CAMOS/APC_CAMO_004,ui_default_white,,,480103,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_005,apc,CAMOS/APC_CAMO_005,ui_default_white,,,480104,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_006,apc,CAMOS/APC_CAMO_006,ui_default_white,,,480105,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_007,apc,CAMOS/APC_CAMO_007,ui_default_white,,,480106,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_008,apc,CAMOS/APC_CAMO_008,ui_default_white,,,480107,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_009,apc,CAMOS/APC_CAMO_009,ui_default_white,,,480108,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_010,apc,CAMOS/APC_CAMO_010,ui_default_white,,,480109,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_011,apc,CAMOS/APC_CAMO_011,ui_default_white,,,480110,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_012,apc,CAMOS/APC_CAMO_012,ui_default_white,,,480111,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_013,apc,CAMOS/APC_CAMO_013,ui_default_white,,,480112,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_014,apc,CAMOS/APC_CAMO_014,ui_default_white,,,480113,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_015,apc,CAMOS/APC_CAMO_015,ui_default_white,,,480114,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_016,apc,CAMOS/APC_CAMO_016,ui_default_white,,,480115,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_017,apc,CAMOS/APC_CAMO_017,ui_default_white,,,480116,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_018,apc,CAMOS/APC_CAMO_018,ui_default_white,,,480117,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_019,apc,CAMOS/APC_CAMO_027,ui_veh_apc_camo_027,veh8_mil_lnd_vindia_skin27,veh8_mil_lnd_vindia_turret_skin27,480118,ui_veh_apc_camo_showcase_027,0,STORE_FLAVOR/VEH_APC_CAMO_027_FLAVOR,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_apc_camo_020,apc,CAMOS/APC_CAMO_020,ui_veh_apc_camo_026,veh8_mil_lnd_vindia_skin26,veh8_mil_lnd_vindia_turret_skin26,480119,ui_veh_apc_camo_showcase_026,0,STORE_FLAVOR/VEH_APC_CAMO_020_FLAVOR,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_001,tank_west,CAMOS/TANK_WEST_CAMO_001,ui_default_white,,,480120,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_002,tank_west,CAMOS/TANK_WEST_CAMO_002,ui_default_white,,,480121,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_003,tank_west,CAMOS/TANK_WEST_CAMO_003,ui_default_white,,,480122,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_004,tank_west,CAMOS/TANK_WEST_CAMO_004,ui_default_white,,,480123,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_005,tank_west,CAMOS/TANK_WEST_CAMO_005,ui_default_white,,,480124,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_006,tank_west,CAMOS/TANK_WEST_CAMO_006,ui_default_white,,,480125,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_007,tank_west,CAMOS/TANK_WEST_CAMO_007,ui_default_white,,,480126,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_008,tank_west,CAMOS/TANK_WEST_CAMO_008,ui_default_white,,,480127,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_009,tank_west,CAMOS/TANK_WEST_CAMO_009,ui_default_white,,,480128,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_010,tank_west,CAMOS/TANK_WEST_CAMO_010,ui_default_white,veh8_mil_lnd_coscar_west_skin10,veh8_mil_lnd_coscar_west_turret_skin10,480129,ui_default_white,1,STORE_FLAVOR/VEH_TANK_WEST_CAMO_010_FLAVOR,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_011,tank_west,CAMOS/TANK_WEST_CAMO_011,ui_default_white,,,480130,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_012,tank_west,CAMOS/TANK_WEST_CAMO_012,ui_default_white,,,480131,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_013,tank_west,CAMOS/TANK_WEST_CAMO_013,ui_default_white,,,480132,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_014,tank_west,CAMOS/TANK_WEST_CAMO_014,ui_default_white,,,480133,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_015,tank_west,CAMOS/TANK_WEST_CAMO_015,ui_default_white,,,480134,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_016,tank_west,CAMOS/TANK_WEST_CAMO_016,ui_default_white,,,480135,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_017,tank_west,CAMOS/TANK_WEST_CAMO_017,ui_veh_tank_west_camo_017,veh8_mil_lnd_coscar_west_skin17,veh8_mil_lnd_coscar_west_turret_skin17,480136,ui_veh_tank_west_camo_showcase_017,0,STORE_FLAVOR/VEH_TANK_WEST_CAMO_017_FLAVOR,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_018,tank_west,CAMOS/TANK_WEST_CAMO_018,ui_default_white,,,480137,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_019,tank_west,CAMOS/TANK_WEST_CAMO_019,ui_default_white,,,480138,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_west_camo_020,tank_west,CAMOS/TANK_WEST_CAMO_020,ui_veh_tank_west_camo_022,veh8_mil_lnd_coscar_west_skin22,veh8_mil_lnd_coscar_west_turret_skin22,480139,ui_veh_tank_west_camo_showcase_022,0,STORE_FLAVOR/VEH_TANK_WEST_CAMO_020_FLAVOR,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_001,tank_east,CAMOS/TANK_EAST_CAMO_001,ui_default_white,,,480140,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_002,tank_east,CAMOS/TANK_EAST_CAMO_002,ui_default_white,,,480141,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_003,tank_east,CAMOS/TANK_EAST_CAMO_003,ui_veh_tank_east_camo_003,veh8_mil_lnd_coscar_east_skin3,veh8_mil_lnd_coscar_east_turret_skin3,480142,ui_veh_tank_east_camo_showcase_003,0,STORE_FLAVOR/VEH_TANK_EAST_CAMO_003_FLAVOR,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_004,tank_east,CAMOS/TANK_EAST_CAMO_004,ui_default_white,,,480143,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_005,tank_east,CAMOS/TANK_EAST_CAMO_005,ui_default_white,,,480144,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_006,tank_east,CAMOS/TANK_EAST_CAMO_006,ui_default_white,,,480145,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_007,tank_east,CAMOS/TANK_EAST_CAMO_007,ui_default_white,,,480146,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_008,tank_east,CAMOS/TANK_EAST_CAMO_008,ui_default_white,,,480147,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_009,tank_east,CAMOS/TANK_EAST_CAMO_009,ui_default_white,,,480148,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_010,tank_east,CAMOS/TANK_EAST_CAMO_010,ui_default_white,,,480149,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_011,tank_east,CAMOS/TANK_EAST_CAMO_011,ui_default_white,,,480150,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_012,tank_east,CAMOS/TANK_EAST_CAMO_012,ui_default_white,,,480151,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_013,tank_east,CAMOS/TANK_EAST_CAMO_013,ui_default_white,,,480152,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_014,tank_east,CAMOS/TANK_EAST_CAMO_014,ui_default_white,,,480153,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_015,tank_east,CAMOS/TANK_EAST_CAMO_015,ui_default_white,,,480154,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_016,tank_east,CAMOS/TANK_EAST_CAMO_016,ui_veh_tank_east_camo_016,veh8_mil_lnd_coscar_east_skin16,veh8_mil_lnd_coscar_east_turret_skin16,480155,ui_veh_tank_east_camo_showcase_016,0,STORE_FLAVOR/VEH_TANK_EAST_CAMO_016_FLAVOR,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_017,tank_east,CAMOS/TANK_EAST_CAMO_017,ui_default_white,,,480156,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_018,tank_east,CAMOS/TANK_EAST_CAMO_018,ui_default_white,,,480157,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_019,tank_east,CAMOS/TANK_EAST_CAMO_019,ui_default_white,,,480158,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
veh_tank_east_camo_020,tank_east,CAMOS/TANK_EAST_CAMO_020,ui_default_white,,,480159,ui_default_white,1,,,,LUA_MENU/UNLOCKED_THROUGH_BUNDLE,
