81,execution_mp_eastern_yegor_variant_2,yegor_eastern,EXECUTIONS/YEGOR_VARIANT_2,2,300,1,3,icon_execution_base,1,EXECUTIONS/YEGOR_VARIANT_2_DESC,mp_execution_yegor_03,execution_046,iw8_execution_throwingknife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220092,ui_operator_execution_east_yegor_3,,,ui_default_white,
82,execution_mp_eastern_kreuger_variant_2,kreuger_eastern,EXECUTIONS/KREUGER_VARIANT_2,0,800,0,3,icon_execution_base,2,EXECUTIONS/KREUGER_VARIANT_2_DESC,mp_execution_kreuger_03,execution_049,iw8_execution_throwingknife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220093,ui_operator_execution_east_kreuger_3,,,ui_default_white,
83,execution_mp_eastern_lerch_default,lerch_eastern,EXECUTIONS/LERCH_DEFAULT,0,200,0,5,icon_execution_base,4,EXECUTIONS/LERCH_DEFAULT_DESC,mp_execution_grinch_03,execution_052,iw8_execution_cinderblock_mp,EXECUTIONS/EXECUTION,icon_execution_base,220094,ui_operator_execution_east_lerch_1,,,ui_default_white,
84,execution_mp_eastern_zane_variant_2,zane_eastern,EXECUTIONS/ZANE_VARIANT_2,2,300,1,3,icon_execution_base,1,EXECUTIONS/ZANE_VARIANT_2_DESC,mp_execution_zane_03,execution_055,iw8_execution_cinderblock_mp,EXECUTIONS/EXECUTION,icon_execution_base,220095,ui_operator_execution_east_zane_3,,,ui_default_white,
85,execution_mp_eastern_azur_variant_2,azur_eastern,EXECUTIONS/AZUR_VARIANT_2,0,200,0,5,icon_execution_base,3,EXECUTIONS/AZUR_VARIANT_2_DESC,mp_execution_azur_03,execution_058,iw8_execution_cinderblock_mp,EXECUTIONS/EXECUTION,icon_execution_base,220096,ui_operator_execution_east_azur_3,,,ui_default_white,
86,execution_mp_western_soap_default,soap_western,EXECUTIONS/SOAP_DEFAULT,0,200,0,5,icon_execution_base,1,EXECUTIONS/SOAP_DEFAULT_DESC,mp_execution_nikto_02,execution_061,iw8_execution_ballisticknife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220139,ui_operator_execution_west_soap_1,,,ui_default_white,
87,execution_mp_western_crowfoot_default,crowfoot_western,EXECUTIONS/CROWFOOT_DEFAULT,0,200,0,2,icon_execution_base,1,EXECUTIONS/CROWFOOT_DEFAULT_DESC,mp_execution_talon_01,execution_animal_000,iw8_execution_dog_mp,EXECUTIONS/EXECUTION,icon_execution_base,220099,ui_operator_execution_animal_001,indiana_dog,,ui_default_white,
88,execution_mp_western_crowfoot_variant_1,crowfoot_western,EXECUTIONS/CROWFOOT_VARIANT_1,0,200,0,2,icon_execution_base,1,EXECUTIONS/CROWFOOT_VARIANT_1_DESC,mp_execution_talon_02,execution_081,none,EXECUTIONS/EXECUTION,icon_execution_base,220100,ui_operator_execution_west_crowfoot_2,,,ui_default_white,
89,execution_mp_eastern_mghost_default,metalghost_eastern,EXECUTIONS/MGHOST_DEFAULT,0,200,0,2,icon_execution_base,1,EXECUTIONS/MGHOST_DEFAULT_DESC,mp_execution_mace_02,execution_083,iw8_execution_rungu_mp,EXECUTIONS/EXECUTION,icon_execution_base,220101,ui_operator_execution_east_mace_1,,,ui_default_white,
90,execution_mp_eastern_mghost_variant_1,metalghost_eastern,EXECUTIONS/MGHOST_VARIANT_1,0,200,0,2,icon_execution_base,1,EXECUTIONS/MGHOST_VARIANT_1_DESC,mp_execution_mace_01,execution_082,iw8_execution_machete_mp,EXECUTIONS/EXECUTION,icon_execution_base,220102,ui_operator_execution_east_mace_2,,,ui_default_white,
91,execution_mp_universal_ref_variant_01,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_01,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_01_DESC,mp_execution_universal_01,execution_064,iw8_execution_double_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220103,ui_operator_execution_universal_001,,,ui_default_white,
92,execution_mp_universal_ref_variant_02,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_02,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_02_DESC,mp_execution_universal_02,execution_065,iw8_execution_double_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220104,ui_operator_execution_universal_002,,,ui_default_white,
93,execution_mp_universal_ref_variant_03,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_03,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_03_DESC,mp_execution_universal_03,execution_066,iw8_execution_double_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220105,ui_operator_execution_universal_003,,,ui_default_white,
94,execution_mp_universal_ref_variant_04,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_04,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_04_DESC,mp_execution_universal_04,execution_067,iw8_execution_double_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220106,ui_operator_execution_universal_004,,,ui_default_white,
95,execution_mp_universal_ref_variant_05,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_05,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_05_DESC,mp_execution_universal_05,execution_animal_001,iw8_execution_dog_riley_mp,EXECUTIONS/EXECUTION,icon_execution_base,220107,ui_operator_execution_animal_002,universal_dog_riley,,ui_default_white,
96,execution_mp_universal_ref_variant_06,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_06,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_06_DESC,mp_execution_universal_06,execution_069,iw8_execution_knife_pistol_mp,EXECUTIONS/EXECUTION,icon_execution_base,220108,ui_operator_execution_universal_006,,,ui_default_white,
97,execution_mp_universal_ref_variant_07,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_07,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_07_DESC,mp_execution_universal_07,execution_070,iw8_execution_knife_pistol_mp,EXECUTIONS/EXECUTION,icon_execution_base,220109,ui_operator_execution_universal_007,,,ui_default_white,
98,execution_mp_universal_ref_variant_08,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_08,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_08_DESC,mp_execution_universal_08,execution_071,iw8_execution_knife_pistol_mp,EXECUTIONS/EXECUTION,icon_execution_base,220110,ui_operator_execution_universal_008,,,ui_default_white,
99,execution_mp_universal_ref_variant_09,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_09,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_09_DESC,mp_execution_universal_09,execution_085,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220111,ui_operator_execution_universal_009,,,ui_default_white,
100,execution_mp_universal_ref_variant_10,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_10,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_10_DESC,mp_execution_universal_10,execution_073,iw8_execution_baton_mp,EXECUTIONS/EXECUTION,icon_execution_base,220112,ui_operator_execution_universal_010,,,ui_default_white,
101,execution_mp_universal_ref_variant_11,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_11,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_11_DESC,mp_execution_universal_11,execution_074,iw8_execution_kerambit_mp,EXECUTIONS/EXECUTION,icon_execution_base,220113,ui_operator_execution_universal_011,,,ui_default_white,
102,execution_mp_universal_ref_variant_12,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_12,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_12_DESC,mp_execution_universal_12,execution_075,iw8_execution_kerambit_mp,EXECUTIONS/EXECUTION,icon_execution_base,220114,ui_operator_execution_universal_012,,,ui_default_white,
103,execution_mp_universal_ref_variant_13,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_13,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_13_DESC,mp_execution_universal_13,execution_076,iw8_execution_ballisticknife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220115,ui_operator_execution_west_woods_1,,,ui_default_white,
104,execution_mp_universal_ref_variant_14,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_14,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_14_DESC,mp_execution_universal_14,execution_077,none,EXECUTIONS/EXECUTION,icon_execution_base,220116,ui_operator_execution_universal_014,,,ui_default_white,
105,execution_mp_universal_ref_variant_15,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_15,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_15_DESC,mp_execution_universal_15,execution_078,iw8_execution_hatchet_mp,EXECUTIONS/EXECUTION,icon_execution_base,220117,ui_operator_execution_universal_015,,,ui_default_white,
106,execution_mp_eastern_velikan_default,velikan_eastern,EXECUTIONS/VELIKAN_DEFAULT,0,200,0,2,icon_execution_base,1,EXECUTIONS/VELIKAN_DEFAULT_DESC,mp_execution_universal_16,execution_079,none,EXECUTIONS/EXECUTION,icon_execution_base,220118,ui_operator_execution_east_velikan_1,,,ui_default_white,
107,execution_mp_universal_ref_variant_17,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_17,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_17_DESC,mp_execution_universal_17,execution_084,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220119,ui_operator_execution_universal_017,,,ui_default_white,
108,execution_mp_western_alex_default,alex_western,EXECUTIONS/ALEX_DEFAULT,0,200,0,5,icon_execution_base,4,EXECUTIONS/ALEX_DEFAULT_DESC,mp_execution_alex_01,execution_092,iw8_execution_tomahawk_mp,EXECUTIONS/EXECUTION,icon_execution_base,220120,ui_operator_execution_west_alex_1,,,ui_default_white,
109,execution_mp_western_alex_variant_1,alex_western,EXECUTIONS/ALEX_VARIANT_1,0,200,0,5,icon_execution_base,4,EXECUTIONS/ALEX_VARIANT_1_DESC,mp_execution_alex_02,execution_093,iw8_execution_ringblade_mp,EXECUTIONS/EXECUTION,icon_execution_base,220121,ui_operator_execution_west_alex_2,,,ui_default_white,
110,execution_mp_western_ronin_default,ronin_western,EXECUTIONS/RONIN_DEFAULT,0,200,0,5,icon_execution_base,4,EXECUTIONS/RONIN_DEFAULT_DESC,mp_execution_ronin_01,execution_090,iw8_execution_double_sword_mp,EXECUTIONS/EXECUTION,icon_execution_base,220122,ui_operator_execution_west_ronin_1,,,ui_default_white,
111,execution_mp_western_ronin_variant_1,ronin_western,EXECUTIONS/RONIN_VARIANT_1,0,200,0,5,icon_execution_base,4,EXECUTIONS/RONIN_VARIANT_1_DESC,mp_execution_ronin_02,execution_091,iw8_execution_ringblade_pistol_mp,EXECUTIONS/EXECUTION,icon_execution_base,220123,ui_operator_execution_west_ronin_2,,,ui_default_white,
112,execution_mp_western_price_default,price_western,EXECUTIONS/PRICE_DEFAULT,0,200,0,2,icon_execution_base,1,EXECUTIONS/PRICE_DEFAULT_DESC,mp_execution_price_01,execution_094,iw8_execution_pistol_cigar_mp,EXECUTIONS/EXECUTION,icon_execution_base,220124,ui_operator_execution_west_price_1,,,ui_default_white,
113,execution_mp_western_price_variant_1,price_western,EXECUTIONS/PRICE_VARIANT_1,0,200,0,2,icon_execution_base,1,EXECUTIONS/PRICE_VARIANT_1_DESC,mp_execution_price_02,execution_081,none,EXECUTIONS/EXECUTION,icon_execution_base,220125,ui_operator_execution_west_price_1,,,ui_default_white,
114,execution_mp_western_kyle_default,kyle_western,EXECUTIONS/KYLE_DEFAULT,0,200,0,2,icon_execution_base,1,EXECUTIONS/KYLE_DEFAULT_DESC,mp_execution_kyle_01,execution_060,iw8_execution_halligan_mp,EXECUTIONS/EXECUTION,icon_execution_base,220126,ui_operator_execution_west_kyle_1,,,ui_default_white,
115,execution_mp_universal_ref_variant_18,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_18,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_18_DESC,mp_execution_universal_18,execution_animal_002,iw8_execution_dog_snow_mp,EXECUTIONS/EXECUTION,icon_execution_base,220127,ui_operator_execution_animal_003,universal_dog_snow,,ui_default_white,
116,execution_mp_universal_ref_variant_19,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_19,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_19_DESC,mp_execution_universal_19,execution_animal_003,iw8_execution_hyena_mp,EXECUTIONS/EXECUTION,icon_execution_base,220128,ui_operator_execution_animal_004,universal_hyena,,ui_default_white,
117,execution_mp_universal_ref_variant_20,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_20,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_20_DESC,mp_execution_universal_20,execution_animal_004,iw8_execution_dog_malinois_mp,EXECUTIONS/EXECUTION,icon_execution_base,220129,ui_operator_execution_animal_005,universal_dog_malinois,,ui_default_white,
118,execution_mp_universal_ref_variant_21,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_21,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_21_DESC,mp_execution_universal_21,execution_animal_005,iw8_execution_raven_mp,EXECUTIONS/EXECUTION,icon_execution_base,220130,ui_operator_execution_animal_006,raven,,ui_default_white,
119,execution_mp_universal_ref_variant_22,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_22,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_22_DESC,mp_execution_universal_22,execution_animal_006,iw8_execution_hawk_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_operator_execution_animal_007,hawk,,ui_default_white,
120,execution_mp_universal_ref_variant_23,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_23,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_23_DESC,mp_execution_universal_23,execution_animal_007,iw8_execution_dog_hellhound_mp,EXECUTIONS/EXECUTION,icon_execution_base,220132,ui_operator_execution_animal_008,universal_dog_hellhound,,ui_default_white,
121,execution_mp_eastern_nikolai_default,nikolai_eastern,EXECUTIONS/NIKOLAI_DEFAULT,0,200,0,2,icon_execution_base,1,EXECUTIONS/NIKOLAI_DEFAULT_DESC,mp_execution_nikolai_01,execution_011,iw8_execution_shovel_mp,EXECUTIONS/EXECUTION,icon_execution_base,220133,ui_operator_execution_east_nikolai_1,,,ui_default_white,
122,execution_mp_eastern_farah_default,farah_eastern,EXECUTIONS/FARAH_DEFAULT,0,200,0,5,icon_execution_base,1,EXECUTIONS/FARAH_DEFAULT_DESC,mp_execution_farah_01,execution_093,iw8_execution_ringblade_mp,EXECUTIONS/EXECUTION,icon_execution_base,220134,ui_operator_execution_east_farah_1,,,ui_default_white,
123,execution_mp_universal_ref_variant_24,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_24,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_24_DESC,mp_execution_universal_24,execution_animal_008,iw8_execution_vampire_bat_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_operator_execution_animal_009,vampire_bat,,ui_default_white,
124,execution_mp_western_griggs_default,griggs_western,EXECUTIONS/GRIGGS_DEFAULT,0,200,0,5,icon_execution_base,4,EXECUTIONS/GRIGGS_DEFAULT_DESC,mp_execution_ronin_02,execution_091,iw8_execution_ringblade_pistol_mp,EXECUTIONS/EXECUTION,icon_execution_base,220123,ui_operator_execution_west_griggs_1,,,ui_default_white,
125,execution_mp_universal_ref_variant_25,universal_ref,EXECUTIONS/UNIVERSAL_VARIANT_25,0,200,0,2,icon_execution_base,1,EXECUTIONS/UNIVERSAL_VARIANT_25_DESC,mp_execution_universal_24,execution_animal_009,iw8_execution_hyena_albino_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_operator_execution_animal_010,universal_hyena_albino,,ui_default_white,
126,execution_mp_t9navyseal_western_default,t9navyseal_western,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
127,execution_mp_t9cub_eastern_default,t9cub_eastern,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
128,execution_mp_t9adler_western_default,t9adler_western,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
129,execution_mp_t9west_western_default,t9west_western,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
130,execution_mp_t9cia_western_default,t9cia_western,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
131,execution_mp_t9kgb_eastern_default,t9kgb_eastern,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
132,execution_mp_t9st1_western_default,t9st1_western,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
133,execution_mp_t9st2_western_default,t9st2_western,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
134,execution_mp_t9st3_western_default,t9st3_western,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
135,execution_mp_t9st4_western_default,t9st4_western,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
136,execution_mp_t9st5_western_default,t9st5_western,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
137,execution_mp_t9woods_western_default,t9woods_western,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
138,execution_mp_t9mi6_western_default,t9mi6_western,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
139,execution_mp_universal_ref_variant_27,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_001,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_001_DESC,mp_execution_universal_27,t9_execution_001,iw8_execution_pistol_mp,EXECUTIONS/EXECUTION,icon_execution_base,220152,ui_icon_finishing_move_01,,mtx_execute_rule_one,ui_default_white,
140,execution_mp_universal_ref_variant_28,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_007,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_007_DESC,mp_execution_universal_28,t9_execution_007,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220153,ui_icon_finishing_move_07,,mtx_execute_rare,ui_default_white,
141,execution_mp_universal_ref_variant_29,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_018,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_018_DESC,mp_execution_universal_29,t9_execution_018,iw8_execution_hatchet_mp,EXECUTIONS/EXECUTION,icon_execution_base,220154,ui_icon_finishing_move_18,,mtx_execute_axe_another,ui_default_white,
142,execution_mp_universal_ref_variant_30,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_020,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_020_DESC,mp_execution_universal_30,t9_execution_020,iw8_execution_tomahawk_pistol_mp,EXECUTIONS/EXECUTION,icon_execution_base,220155,ui_icon_finishing_move_20,,mtx_execute_war_over,ui_default_white,
143,execution_mp_universal_ref_variant_31,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_024,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_024_DESC,mp_execution_universal_31,t9_execution_024,iw8_execution_garrote_mp,EXECUTIONS/EXECUTION,icon_execution_base,220156,ui_icon_finishing_move_24,,mtx_execute_client_down,ui_default_white,
144,execution_mp_universal_ref_variant_32,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_029,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_029_DESC,mp_execution_universal_32,t9_execution_029,iw8_execution_halligan_mp,EXECUTIONS/EXECUTION,icon_execution_base,220157,ui_icon_finishing_move_29,,mtx_execute_wrong_time,ui_default_white,
145,execution_mp_universal_ref_variant_33,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_030,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_030_DESC,mp_execution_universal_33,t9_execution_030,none,EXECUTIONS/EXECUTION,icon_execution_base,220158,ui_icon_finishing_move_30,,mtx_execute_in_your_face,ui_default_white,
146,execution_mp_universal_ref_variant_34,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_033,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_033_DESC,mp_execution_universal_34,t9_execution_033,none,EXECUTIONS/EXECUTION,icon_execution_base,220159,ui_icon_finishing_move_33,,mtx_execute_rare,ui_default_white,
147,execution_mp_universal_ref_variant_35,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_036,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_036_DESC,mp_execution_universal_35,t9_execution_036,none,EXECUTIONS/EXECUTION,icon_execution_base,220160,ui_icon_finishing_move_36,,mtx_execute_contact_sport,ui_default_white,
148,execution_mp_universal_ref_variant_36,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_038,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_038_DESC,mp_execution_universal_36,t9_execution_038,none,EXECUTIONS/EXECUTION,icon_execution_base,220161,ui_icon_finishing_move_38,,mtx_execute_howd_you_like,ui_default_white,
149,execution_mp_universal_ref_variant_37,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_066,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_066_DESC,mp_execution_universal_37,t9_execution_066,iw8_execution_sledgehammer_mp,EXECUTIONS/EXECUTION,icon_execution_base,220162,ui_icon_finishing_move_66,,mtx_execute_get_in_ground,ui_default_white,
150,execution_mp_universal_ref_variant_38,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_099,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_099_DESC,mp_execution_universal_38,t9_execution_099,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220163,ui_icon_finishing_move_99,,mtx_execute_only_business,ui_icon_finishing_move_99_loot,
151,execution_mp_universal_ref_variant_39,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_100,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_100_DESC,mp_execution_universal_39,t9_execution_100,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220164,ui_icon_finishing_move_100,,mtx_execute_sit_down,ui_default_white,
152,execution_mp_universal_ref_variant_40,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_101,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_101_DESC,mp_execution_universal_40,t9_execution_101,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220165,ui_icon_finishing_move_101,,mtx_execute_knife_kill,ui_default_white,
153,execution_mp_universal_ref_variant_41,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_133,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_133_DESC,mp_execution_universal_41,t9_execution_113,none,EXECUTIONS/EXECUTION,icon_execution_base,220166,ui_icon_finishing_move_133,,mtx_execute_does_it_hurt,ui_default_white,
154,execution_mp_universal_ref_variant_42,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_117,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_117_DESC,mp_execution_universal_42,t9_execution_117,none,EXECUTIONS/EXECUTION,icon_execution_base,220167,ui_icon_finishing_move_117,,mtx_execute_rare,ui_default_white,
155,execution_mp_universal_ref_variant_43,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_118,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_118_DESC,mp_execution_universal_43,t9_execution_118,iw8_execution_pistol_mp,EXECUTIONS/EXECUTION,icon_execution_base,220168,ui_icon_finishing_move_118,,mtx_execute_rare,ui_default_white,
156,execution_mp_universal_ref_variant_44,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_120,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_120_DESC,mp_execution_universal_44,t9_execution_120,none,EXECUTIONS/EXECUTION,icon_execution_base,220169,ui_icon_finishing_move_120,,mtx_execute_kick_twice,ui_default_white,
157,execution_mp_universal_ref_variant_45,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_121,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_121_DESC,mp_execution_universal_45,t9_execution_121,none,EXECUTIONS/EXECUTION,icon_execution_base,220170,ui_icon_finishing_move_121,,mtx_execute_rare,ui_default_white,
