118,,unique,ATTACHMENTS/XMAGS,xmags,xmags,placeholder_x,ATTACHMENTS/DESC_XMAGS,,0,0,FALSE,rifle,mg,smg,sniper,spread,pistol,,0,0,0,0,0,,attachment_icon_showcase_extendedmags,
119,,unique,ATTACHMENTS_XMAGS_ENERGY,xmagse,xmags,placeholder_x,ATTACHMENTS_DESC_XMAGS_ENERGY,,0,1,FALSE,rifle,mg,smg,sniper,spread,,0,0,0,0,0,,attachment_icon_showcase_recharge,
120,,unique,ATTACHMENTS_XMAGS_ENERGY,xmagsepstl,xmags,placeholder_x,ATTACHMENTS_DESC_XMAGS_ENERGY,,0,1,FALSE,pistol,,0,0,0,0,0,,attachment_icon_showcase_recharge,
121,,unique,ATTACHMENTS_XMAGS_ENERGY,xmagselmg,xmags,placeholder_x,ATTACHMENTS_DESC_XMAGS_ENERGY,,0,1,FALSE,mg,,0,0,0,0,0,,attachment_icon_showcase_recharge,
122,,unique,ATTACHMENTS_XMAGS_ENERGY,xmagseshtgn,xmags,placeholder_x,ATTACHMENTS_DESC_XMAGS_ENERGY,,0,0,FALSE,spread,sdfshotty,0,0,0,0,0,,attachment_icon_showcase_recharge,
123,,unique,ATTACHMENTS_XMAGS_ENERGY,xmagseshtgnpump,xmags,placeholder_x,ATTACHMENTS_DESC_XMAGS_ENERGY,,0,0,FALSE,spread,sonic,0,0,0,0,0,,attachment_icon_showcase_recharge,
124,,unique,ATTACHMENTS_FAST_AIM,fastaim,fastaim,placeholder_x,ATTACHMENTS_DESC_FAST_AIM,,0,0,FALSE,rifle,mg,smg,,2,0,0,0,0,,attachment_icon_showcase_quickdraw,
125,,unique,ATTACHMENTS_FAST_AIM,fastaimsnpr,fastaim,placeholder_x,ATTACHMENTS_DESC_FAST_AIM,,0,0,FALSE,sniper,,2,0,0,0,0,,attachment_icon_showcase_quickdraw,
126,,rail,,chargeshotscope,scope,,,,0,0,FALSE,default,chargeshot,0,0,0,0,0,,weapon_missing_image,
127,,rail,,ripperrscope_sp,scope,,,,0,0,FALSE,default,ripper,0,0,0,0,0,,weapon_missing_image,
128,,rail,,eradscope,scope,,,,0,0,FALSE,default,erad,0,0,0,0,0,,weapon_missing_image,
129,,rail,,ump45lscope,scope,,,,0,0,FALSE,default,ump45l,0,0,0,0,0,,weapon_missing_image,
130,,rail,,crblscope,scope,,,,0,0,FALSE,default,crb,0,0,0,0,0,,weapon_missing_image,
131,,rail,,ar57scope,scope,,,,0,0,FALSE,default,ar57,0,0,0,0,0,,weapon_missing_image,
132,,rail,,fmgscope,scope,,,,0,0,FALSE,default,fmg,0,0,0,0,0,,weapon_missing_image,
133,,rail,,kbsscope,scope,,,weapon_kbsniper_scope_vm,0,0,FALSE,default,kbs,0,0,0,0,0,,weapon_missing_image,
134,,rail,,kbsscope,scope,,,weapon_kbsniper_scope_vm,0,0,FALSE,default,stasis,0,0,0,0,0,,weapon_missing_image,
135,,rail,,m8scope_sp,scope,,,weapon_m8garandscope_vm,0,0,FALSE,default,m8,0,0,0,0,0,,weapon_missing_image,
136,,rail,,lockonscope,scope,,,,0,0,FALSE,default,lockon,0,0,0,0,0,,weapon_missing_image,
137,,undermount,,shotgunerad_sp,shotgun,,,,0,0,FALSE,default,erad,0,0,0,0,0,,weapon_missing_image,
138,,rail,,atomizerscope,scope,,,,0,0,FALSE,default,atomizer,0,0,0,0,0,,weapon_missing_image,
139,,rail,,lmg03scope,scope,,,,0,0,FALSE,default,lmg03,0,0,0,0,0,,weapon_missing_image,
140,,rail,,sonicscope,scope,,,,0,0,FALSE,default,sonic,0,0,0,0,0,,weapon_missing_image,
141,,rail,,sdfshottyscope,scope,,,,0,0,FALSE,default,sdfshotty,0,0,0,0,0,,weapon_missing_image,
142,,rail,,penetrationrailscope_sp,scope,,,,0,0,FALSE,default,penetrationrail,0,0,0,0,0,,weapon_missing_image,
143,,other,,zerog,zerog,,,,0,0,FALSE,zerog,crb,0,0,0,0,0,,weapon_missing_image,
144,,other,,zerog,zerog,,,,0,0,FALSE,zerog,ar57,0,0,0,0,0,,weapon_missing_image,
145,,other,,zerog,zerog,,,,0,0,FALSE,zerog,m4,0,0,0,0,0,,weapon_missing_image,
146,,other,,zerog,zerog,,,,0,0,FALSE,zerog,fhr,counterweight,0,0,0,0,0,,weapon_missing_image,
147,,other,,zerog,zerog,,,,0,0,FALSE,zerog,sdfar,gambit,0,0,0,0,0,,weapon_missing_image,
148,,other,,zerog,zerog,,,,0,0,FALSE,zerog,mauler,0,0,0,0,0,,weapon_missing_image,
149,,other,,zerog,zerog,,,,0,0,FALSE,zerog,g18,0,0,0,0,0,,weapon_missing_image,
150,,other,,zerog,zerog,,,,0,0,FALSE,zerog,sonic,0,0,0,0,0,,weapon_missing_image,
151,,other,,zerog,zerog,,,,0,0,FALSE,zerog,ump45,0,0,0,0,0,,weapon_missing_image,
152,,other,,zerog,zerog,,,,0,0,FALSE,zerog,m1,0,0,0,0,0,,weapon_missing_image,
153,,other,,zerog,zerog,,,,0,0,FALSE,zerog,m8,0,0,0,0,0,,weapon_missing_image,
154,,other,,zerog,zerog,,,,0,0,FALSE,zerog,ake,ake_gold,0,0,0,0,0,,weapon_missing_image,
155,,other,ATTACHMENTS_EPIC_AR57,epicar57,epicar57,placeholder_x,ATTACHMENTS_DESC_EPIC_AR57,,0,0,FALSE,rifle,ar57,0,0,15,0,0,,attachment_icon_showcase_advanced,
156,,other,ATTACHMENTS_EPIC_M4,epicm4,epicm4,placeholder_x,ATTACHMENTS_DESC_EPIC_M4,,0,0,FALSE,rifle,m4,0,0,0,0,0,,attachment_icon_showcase_advanced,
157,,other,ATTACHMENTS_EPIC_AKE,epicake,epicake,placeholder_x,ATTACHMENTS_DESC_EPIC_AKE,,0,0,FALSE,rifle,ake,ake_gold,3,15,0,-10,0,,attachment_icon_showcase_advanced,
158,,other,ATTACHMENTS_EPIC_SDFAR,epicsdfar,epicsdfar,placeholder_x,ATTACHMENTS_DESC_EPIC_SDFAR,,0,0,FALSE,rifle,sdfar,gambit,0,0,0,0,0,,attachment_icon_showcase_advanced,
159,,other,ATTACHMENTS_EPIC_FMG,epicfmg,epicfmg,placeholder_x,ATTACHMENTS_DESC_EPIC_FMG,,0,0,FALSE,rifle,fmg,0,15,-10,-5,0,,attachment_icon_showcase_advanced,
160,,other,ATTACHMENTS_EPIC_MAULER,epicmauler,epicmauler,placeholder_x,ATTACHMENTS_DESC_EPIC_MAULER,,0,0,FALSE,mg,mauler,0,20,0,-10,0,,attachment_icon_showcase_advanced,
161,,other,ATTACHMENTS_EPIC_SDFLMG,epicsdflmg,epicsdflmg,placeholder_x,ATTACHMENTS_DESC_EPIC_SDFLMG,,0,0,FALSE,mg,sdflmg,repeater,0,0,0,0,0,,attachment_icon_showcase_advanced,
162,,other,ATTACHMENTS_EPIC_LMG03,epiclmg03,epiclmg03,placeholder_x,ATTACHMENTS_DESC_EPIC_LMG03,,0,0,FALSE,mg,lmg03,-7,15,0,10,-3,,attachment_icon_showcase_advanced,
163,,other,ATTACHMENTS_EPIC_ERAD,epicerad,epicerad,placeholder_x,ATTACHMENTS_DESC_EPIC_ERAD,,0,0,FALSE,smg,erad,10,7,0,-5,0,,attachment_icon_showcase_advanced,
164,,other,ATTACHMENTS_EPIC_CRB,epiccrb,epiccrb,placeholder_x,ATTACHMENTS_DESC_EPIC_CRB,,0,0,FALSE,smg,crb,4,7,0,-3,0,,attachment_icon_showcase_advanced,
165,,other,ATTACHMENTS_EPIC_RIPPER,epicripper,epicripper,placeholder_x,ATTACHMENTS_DESC_EPIC_RIPPER,,0,0,FALSE,smg,ripper,0,5,5,-7,0,,attachment_icon_showcase_advanced,
166,,other,ATTACHMENTS_EPIC_UMP45,epicump45,epicump45,placeholder_x,ATTACHMENTS_DESC_EPIC_UMP45,,0,0,FALSE,smg,ump45,-10,20,0,10,0,,attachment_icon_showcase_advanced,
167,,other,ATTACHMENTS_EPIC_FHR,epicfhr,epicfhr,placeholder_x,ATTACHMENTS_DESC_EPIC_FHR,,0,0,FALSE,smg,fhr,counterweight,0,0,0,0,0,,attachment_icon_showcase_advanced,
168,,other,ATTACHMENTS_EPIC_M8,epicm8,epicm8,placeholder_x,ATTACHMENTS_DESC_EPIC_M8,,0,0,FALSE,sniper,m8,0,0,0,6,0,,attachment_icon_showcase_advanced,
169,,other,ATTACHMENTS_EPIC_KBS,epickbs,epickbs,placeholder_x,ATTACHMENTS_DESC_EPIC_KBS,,0,0,FALSE,sniper,kbs,stasis,0,0,0,0,0,,attachment_icon_showcase_advanced,
170,,other,ATTACHMENTS_EPIC_SDFSHOTTY,epicsdfshotty,epicsdfshotty,placeholder_x,ATTACHMENTS_DESC_EPIC_SDFSHOTTY,,0,0,FALSE,spread,sdfshotty,10,0,0,0,0,,attachment_icon_showcase_advanced,
171,,other,ATTACHMENTS_EPIC_DEVASTATOR,epicdevastator,epicdevastator,placeholder_x,ATTACHMENTS_DESC_EPIC_DEVASTATOR,,0,0,FALSE,spread,devastator,0,10,0,0,0,,attachment_icon_showcase_advanced,
172,,other,ATTACHMENTS_EPIC_SONIC,epicsonic,epicsonic,placeholder_x,ATTACHMENTS_DESC_EPIC_SONIC,,0,0,FALSE,spread,sonic,0,0,0,0,0,,attachment_icon_showcase_advanced,
173,,other,ATTACHMENTS_EPIC_EMC,epicemc,epicemc,placeholder_x,ATTACHMENTS_DESC_EPIC_EMC,,0,0,FALSE,pistol,emc,-3,15,-10,0,0,,attachment_icon_showcase_advanced,
174,,other,ATTACHMENTS_EPIC_NRG,epicnrg,epicnrg,placeholder_x,ATTACHMENTS_DESC_EPIC_NRG,,0,0,FALSE,pistol,nrg,0,8,0,-3,0,,attachment_icon_showcase_advanced,
175,,other,ATTACHMENTS_EPIC_G18,epicg18,epicg18,placeholder_x,ATTACHMENTS_DESC_EPIC_G18,,0,0,FALSE,pistol,g18,0,-7,0,20,0,,attachment_icon_showcase_advanced,
176,,unique,ATTACHMENTS_HIP_AIM,hipaimump45_iw8,hipaim,placeholder_x,ATTACHMENTS_DESC_HIP_AIM,,0,0,FALSE,rifle,smg,mg,sniper,pistol,,4,0,0,0,0,,attachment_icon_showcase_lasersight,
177,,barrel,ATTACHMENTS_FLASHLIGHT,flashlight,flashlight,placeholder_x,ATTACHMENTS/DESC_SILENCER,attachment_acogdigital_vm_camo,0,0,FALSE,rifle,smg,mg,sniper,spread,pistol,,0,0,0,0,0,,attachment_icon_showcase_supressor,
178,,barrel,ATTACHMENTS_EXTENDED_BARREL,barrelextend,barrelextend,placeholder_x,ATTACHMENTS/DESC_SILENCER,,0,0,FALSE,rifle,smg,mg,sniper,pistol,,0,0,20,0,0,,attachment_icon_showcase_supressor,
179,,barrel,ATTACHMENTS/COMPENSATOR,compensator,compensator,placeholder_x,ATTACHMENTS/DESC_SILENCER,,0,0,FALSE,rifle,smg,mg,sniper,spread,pistol,,15,0,0,0,0,,attachment_icon_showcase_supressor,
180,,undermount,ATTACHMENTS_GRIP,heartbeat,heartbeat,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,rifle,smg,mg,sniper,spread,pistol,,0,0,0,0,0,,attachment_icon_showcase_foregrip,
181,,undermount,ATTACHMENTS_GRIP,tripod,tripod,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,rifle,smg,mg,sniper,,20,0,0,0,0,,attachment_icon_showcase_foregrip,
182,,other,ATTACHMENTS_FIRETYPESINGLE,firetypesingle,firetypesingle,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,rifle,smg,mg,,0,0,0,-50,0,,attachment_icon_showcase_foregrip,
183,,undermount,ATTACHMENTS_GRIP,gripspas,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,spread,spas,7,0,0,0,0,,attachment_icon_showcase_foregrip,
184,,other,,fmj,fmj,,,,0,0,FALSE,rifle,smg,mg,sniper,pistol,,0,10,0,0,0,,,
185,,undermount,ATTACHMENTS_GRIP,gripar58,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,rifle,ar58,ar58_swap,7,0,0,0,0,,attachment_icon_showcase_foregrip,
186,,none,ATTACHMENTS_DONE_SELECTING,done,done,,,,0,0,FALSE,,,0,0,0,0,0,,weapon_missing_image,
