30355,golem_western_l,2,2000,200,2000,4,,,ui_loot_operator_west_golem_5_3,
30356,yegor_eastern_k,2,2000,200,2000,4,,,ui_loot_operator_east_yegor_5_1,
30357,yegor_eastern_l,2,2000,200,2000,4,,,ui_loot_operator_east_yegor_5_2,
30358,yegor_eastern_m,2,2000,200,2000,4,,,ui_loot_operator_east_yegor_5_3,
30359,domino_western_j,3,1000,200,2000,0,,,ui_loot_operator_west_domino_5_1,
30360,minotavr_eastern_m,3,1000,200,2000,4,,,ui_loot_operator_east_minotaur_2_5,
30361,grinch_eastern_j,2,1000,200,2000,3,,,ui_loot_operator_east_grinch_2_4,
30362,murphy_western_j,2,1000,200,2000,4,,,ui_loot_operator_west_thorne_1_4,
30363,charly_western_j,2,1000,200,2000,4,,,ui_loot_operator_west_charly_1_4,
30364,otter_western_j,2,1000,200,2000,3,,,ui_loot_operator_west_otter_1_4,
30365,dday_western_n,2,2000,200,2000,4,,,ui_loot_operator_west_dday_2_4,
30366,alice_western_i,2,1000,200,2000,4,,,ui_loot_operator_west_alice_2_4,
30367,raines_western_j,2,1000,200,2000,4,,,ui_loot_operator_west_raines_1_4,
30368,bale_eastern_k,2,1000,200,2000,4,,,ui_loot_operator_east_bale_2_5,
30369,rodion_eastern_m,2,1000,200,2000,4,,,ui_loot_operator_east_rodion_1_4,
30370,domino_western_k,2,1000,200,2000,0,,,ui_loot_operator_west_domino_1_4,
30371,golem_western_m,2,2000,200,2000,4,,,ui_loot_operator_west_golem_1_4,
30372,wyatt_western_j,2,1000,200,2000,3,,,ui_loot_operator_west_wyatt_1_4,
30373,minotavr_eastern_n,2,1000,200,2000,4,,,ui_loot_operator_east_minotaur_2_4,
30374,grinch_eastern_k,4,1000,200,2000,3,,,ui_loot_operator_east_grinch_5_1,
30375,zane_eastern_m,2,2000,200,2000,4,,,ui_loot_operator_east_zane_1_4,
30376,azur_eastern_m,2,1000,200,2000,4,,,ui_loot_operator_east_azur_1_4,
30377,alice_western_j,3,1000,200,2000,4,,,ui_loot_operator_west_alice_4_1,
30378,yegor_eastern_n,3,2000,200,2000,4,,,ui_loot_operator_east_yegor_4_1,
30379,syd_eastern_j,2,1000,200,2000,4,,,ui_loot_operator_east_syd_1_4,
30380,yegor_eastern_o,2,2000,200,2000,4,,,ui_loot_operator_east_yegor_1_5,
30381,kreuger_eastern_k,2,0,0,2000,3,,,ui_loot_operator_east_kreuger_1_5,
30382,murphy_western_k,3,1000,200,2000,4,,,ui_loot_operator_west_thorne_4_1,
30383,otter_western_k,3,1000,200,2000,3,,,ui_loot_operator_west_otter_1_5,
30384,ronin_western_basic,4,1000,200,3000,2,,,ui_loot_operator_west_ronin_1_1,
30385,alex_western_basic,4,1000,200,3000,2,,,ui_loot_operator_west_alex_2_1,
30386,otter_western_l,4,1000,200,3000,3,,,ui_loot_operator_west_otter_5_1,
30387,kreuger_eastern_l,4,0,0,3000,3,,,ui_loot_operator_east_kreuger_5_1,
30388,alex_western_a,4,1000,200,3000,2,,,ui_loot_operator_west_alex_2_2,
30389,murphy_western_l,2,1000,200,3000,4,,,ui_loot_operator_west_thorne_5_1,
30390,murphy_western_m,3,1000,200,3000,4,,,ui_loot_operator_west_thorne_5_2,
30391,murphy_western_n,3,1000,200,3000,4,,,ui_loot_operator_west_thorne_5_3,
30392,ghost_western_i,4,1000,200,2000,4,,,ui_loot_operator_west_ghost_udt_1_1,
30393,wyatt_western_k,3,1000,200,2000,3,,,ui_loot_operator_west_wyatt_5_1,
30394,wyatt_western_l,3,1000,200,3000,3,,,ui_loot_operator_west_wyatt_6_1,
30395,ghost_western_j,4,1000,200,3000,4,,,ui_loot_operator_west_ghost_classic_1_1,
30396,domino_western_l,3,1000,200,3000,0,,,ui_loot_operator_west_domino_6_1,
30397,yegor_eastern_p,3,2000,200,3000,4,,,ui_loot_operator_east_yegor_6_1,
30398,bale_eastern_l,3,1000,200,3000,4,,,ui_loot_operator_east_bale_black_cell_1_1,
30399,charly_western_k,4,1000,200,3000,4,,,ui_loot_operator_west_charly_5_1,
30400,default_western_b,3,1000,200,3000,4,,,ui_loot_operator_milsim_navy_frogman_1_1,
30401,wyatt_western_m,3,1000,200,4001,3,,,ui_loot_operator_west_wyatt_7_1,
30402,default_western_c,2,1000,200,3000,4,,,ui_loot_operator_milsim_pj_1_1,
30403,default_western_d,2,1000,200,3000,4,,,ui_loot_operator_milsim_pj_1_2,
30404,default_western_e,2,1000,200,3000,4,,,ui_loot_operator_milsim_pj_1_3,
30405,default_western_f,2,1000,200,3000,4,,,ui_loot_operator_milsim_ctsfo_1_1,
30406,default_western_g,2,1000,200,3000,4,,,ui_loot_operator_milsim_ctsfo_1_2,
30407,default_western_h,2,1000,200,3000,4,,,ui_loot_operator_milsim_ctsfo_1_3,
30408,default_western_i,2,1000,200,3000,4,,,ui_loot_operator_milsim_korean_sf_1_1,
30409,default_western_j,2,1000,200,3000,4,,,ui_loot_operator_milsim_korean_sf_1_2,
30410,default_western_k,2,1000,200,3000,4,,,ui_loot_operator_milsim_korean_sf_1_3,
30411,default_western_l,2,1000,200,3000,4,,,ui_loot_operator_milsim_usmc_mef_1_1,
30412,default_western_m,2,1000,200,3000,4,,,ui_loot_operator_milsim_usmc_mef_1_2,
30413,default_western_n,2,1000,200,3000,4,,,ui_loot_operator_milsim_usmc_mef_1_3,
30414,zedra_western_i,4,1000,200,5000,4,,,ui_loot_operator_west_mara_4_1,
30415,alex_western_b,4,1000,200,3000,2,,,ui_loot_operator_west_alex_2_3,
30416,alex_western_c,4,1000,200,3000,2,,,ui_loot_operator_west_alex_3_1,
30417,alex_western_d,4,1000,200,3000,2,,,ui_loot_operator_west_alex_3_2,
30418,alex_western_e,4,1000,200,3000,2,,,ui_loot_operator_west_alex_3_3,
30419,dday_western_o,2,500,100,3000,4,,,ui_loot_operator_west_dday_6_1,
30420,dday_western_p,3,500,100,3000,4,,,ui_loot_operator_west_dday_6_2,
30421,dday_western_q,3,500,100,3000,4,,,ui_loot_operator_west_dday_6_3,
30422,azur_eastern_n,4,1000,200,3000,4,,,ui_loot_operator_east_azur_6_1,
30423,yegor_eastern_q,3,2000,200,3000,4,,,ui_loot_operator_east_yegor_6_2,
30424,yegor_eastern_r,3,2000,200,3000,4,,,ui_loot_operator_east_yegor_6_3,
30425,zedra_western_j,4,1000,200,6000,4,,,ui_loot_operator_west_mara_3_1,
30426,zedra_western_k,4,1000,200,99,4,,,ui_loot_operator_west_mara_3_1,
30427,bale_eastern_m,3,1000,200,3000,4,,,ui_loot_operator_east_bale_5_1,
30428,otter_western_m,3,1000,200,3000,3,,,ui_loot_operator_west_otter_6_1,
30429,golem_western_n,4,2000,200,3000,4,,,ui_loot_operator_west_golem_6_1,
30430,raines_western_k,4,1000,200,3000,4,,,ui_loot_operator_west_raines_5_1,
30431,zane_eastern_n,3,2000,200,3000,4,,,ui_loot_operator_east_zane_6_1,
30432,price_western_basic,4,1000,200,4000,4,,,ui_loot_operator_west_price_1_1,
30433,price_western_a,4,1000,200,4000,4,,,ui_loot_operator_west_price_1_2,
30434,kyle_western_basic,4,1000,200,4000,4,,,ui_loot_operator_west_kyle_1_1,
30435,default_western_o,3,1000,200,3000,4,,,ui_loot_operator_milsim_ranger_1_1,
30436,zane_eastern_o,3,2000,200,4000,4,,,ui_loot_operator_east_zane_7_1,
30437,rodion_eastern_n,2,1000,200,4000,4,,,ui_loot_operator_east_rodion_6_1,
30438,rodion_eastern_o,2,1000,200,4000,4,,,ui_loot_operator_east_rodion_6_2,
30439,rodion_eastern_p,2,1000,200,4000,4,,,ui_loot_operator_east_rodion_6_3,
30440,iskra_eastern_i,4,1000,200,4000,4,,,,
30441,iskra_eastern_j,4,1000,200,99,4,,,,
30442,iskra_eastern_k,4,1000,200,99,4,,,,
30443,spetsnaz_eastern_i,4,1000,200,99,4,,,,
30444,crowfoot_western_f,2,1000,200,4000,4,,,ui_loot_operator_west_talon_3_1,
30445,crowfoot_western_g,2,1000,200,4000,4,,,ui_loot_operator_west_talon_3_2,
30446,crowfoot_western_h,2,1000,200,4000,4,,,ui_loot_operator_west_talon_3_3,
30447,price_western_b,4,1000,200,4000,4,,,ui_loot_operator_west_price_1_3,
30448,price_western_c,4,1000,200,4000,4,,,ui_loot_operator_west_price_2_1,
30449,price_western_d,4,1000,200,4000,4,,,ui_loot_operator_west_price_2_2,
30450,price_western_e,4,1000,200,4000,4,,,ui_loot_operator_west_price_2_3,
30451,default_eastern_b,2,0,0,4000,1,,,ui_loot_operator_milsim_pak_ssg_1_1,
30452,default_eastern_c,2,0,0,4000,1,,,ui_loot_operator_milsim_pak_ssg_1_2,
30453,default_eastern_d,2,0,0,4000,1,,,ui_loot_operator_milsim_pak_ssg_1_3,
30454,alice_western_k,2,1000,200,4000,4,,,ui_loot_operator_west_alice_5_1,
30455,alice_western_l,2,1000,200,4000,4,,,ui_loot_operator_west_alice_5_2,
30456,alice_western_m,2,1000,200,4000,4,,,ui_loot_operator_west_alice_5_3,
30457,default_eastern_e,2,0,0,4000,1,,,ui_loot_operator_milsim_russian_sf_1_1,
30458,default_eastern_f,2,0,0,4000,1,,,ui_loot_operator_milsim_russian_sf_1_2,
30459,default_eastern_g,2,0,0,4000,1,,,ui_loot_operator_milsim_russian_sf_1_3,
30460,raines_western_l,2,1000,200,4000,4,,,ui_loot_operator_west_raines_6_1,
30461,raines_western_m,2,1000,200,4000,4,,,ui_loot_operator_west_raines_6_2,
30462,raines_western_n,2,1000,200,4000,4,,,ui_loot_operator_west_raines_6_3,
30463,domino_western_m,3,1000,200,5000,0,,,ui_loot_operator_west_domino_7_1,
30464,grinch_eastern_l,4,1000,200,4000,3,,,ui_loot_operator_east_grinch_6_1,
30465,kreuger_eastern_m,4,0,0,4000,3,,,ui_loot_operator_east_kreuger_6_1,
30466,default_western_p,2,1000,200,4000,4,,,ui_loot_operator_milsim_usmc_raider_1_1,
30467,default_western_q,2,1000,200,4000,4,,,ui_loot_operator_milsim_usmc_raider_1_2,
30468,default_western_r,2,1000,200,4000,4,,,ui_loot_operator_milsim_usmc_raider_1_3,
30469,default_western_s,2,1000,200,4000,4,,,ui_loot_operator_milsim_lagunari_1_1,
30470,default_western_t,2,1000,200,4000,4,,,ui_loot_operator_milsim_lagunari_1_2,
30471,default_western_u,2,1000,200,4000,4,,,ui_loot_operator_milsim_lagunari_1_3,
30472,default_western_v,3,1000,200,4000,4,,,ui_loot_operator_milsim_jw_grom_1_1,
30473,default_eastern_h,3,0,0,6000,1,,,ui_loot_operator_milsim_fsb_alpha_1_1,
30474,kyle_western_a,4,1000,200,4000,4,,,ui_loot_operator_west_kyle_2_1,
30475,kyle_western_b,4,1000,200,4000,4,,,ui_loot_operator_west_kyle_3_1,
30476,azur_eastern_o,2,1000,200,4000,4,,,ui_loot_operator_east_azur_7_1,
30477,default_eastern_i,3,0,0,4000,1,,,ui_loot_operator_milsim_balkan_sf_1_1,
30478,azur_eastern_p,2,1000,200,4000,4,,,ui_loot_operator_east_azur_7_2,
30479,azur_eastern_q,2,1000,200,4000,4,,,ui_loot_operator_east_azur_7_3,
30480,roze_eastern_basic,4,1000,200,4001,4,,,ui_loot_operator_east_roze_1_1,
30481,zedra_western_l,4,1000,200,4001,4,,,ui_loot_operator_west_mara_4_1,
30482,charly_western_l,4,1000,200,4001,4,,,ui_loot_operator_west_charly_7_1,
30483,syd_eastern_k,3,1000,200,4001,4,,,ui_loot_operator_east_syd_5_1,
30484,zane_eastern_p,3,2000,200,4001,4,,,ui_loot_operator_east_zane_8_1,
30485,zane_eastern_q,4,2000,200,4001,4,,,ui_loot_operator_east_zane_9_1,
30486,rodion_eastern_q,3,1000,200,4001,4,,,ui_loot_operator_east_rodion_8_1,
30487,minotavr_eastern_o,4,1000,200,4001,4,,,ui_loot_operator_east_minotaur_6_1,
30488,dday_western_r,3,500,100,4001,4,,,ui_loot_operator_west_dday_3_4,
30489,wyatt_western_n,2,1000,200,5000,3,,,ui_loot_operator_west_wyatt_8_1,
30490,domino_western_n,2,1000,200,5000,0,,,ui_loot_operator_west_domino_8_1,
30491,otter_western_n,2,1000,200,5000,3,,,ui_loot_operator_west_otter_7_1,
30492,yegor_eastern_s,2,2000,200,5000,4,,,ui_loot_operator_east_yegor_7_1,
30493,syd_eastern_l,2,1000,200,5000,4,,,ui_loot_operator_east_syd_6_1,
30494,roze_eastern_d,4,1000,200,5000,4,,,ui_loot_operator_east_roze_2_1,
30495,roze_eastern_e,4,1000,200,5000,4,,,ui_loot_operator_east_roze_3_1,
30496,roze_eastern_f,4,1000,200,5000,4,,,ui_loot_operator_east_roze_4_1,
30497,crowfoot_western_i,3,1000,200,5000,4,,,ui_loot_operator_west_talon_4_1,
30498,rodion_eastern_r,2,1000,200,5000,4,,,ui_loot_operator_east_rodion_9_1,
30499,metalghost_eastern_f,4,1000,200,5000,4,,,ui_loot_operator_east_mace_3_1,
30500,zane_eastern_r,4,2000,200,5000,4,,,ui_loot_operator_east_zane_10_1,
30501,grinch_eastern_m,4,1000,200,5000,3,,,ui_loot_operator_east_grinch_7_1,
30502,kreuger_eastern_n,4,0,0,5000,3,,,ui_loot_operator_east_kreuger_7_1,
30503,golem_western_o,4,2000,200,5000,4,,,ui_loot_operator_west_golem_7_1,
30504,otter_western_o,3,1000,200,5000,3,,,ui_loot_operator_west_otter_8_1,
30505,lerch_eastern_basic,4,1000,200,5000,4,,,ui_loot_operator_east_lerch_1_1,
30506,lerch_eastern_a,4,1000,200,5000,4,,,ui_loot_operator_east_lerch_2_1,
30507,lerch_eastern_b,4,1000,200,5000,4,,,ui_loot_operator_east_lerch_3_1,
30508,velikan_eastern_basic,4,1000,200,5000,4,,,ui_loot_operator_east_velikan_1_1,
30509,domino_western_o,3,1000,200,5000,0,,,ui_loot_operator_west_domino_8_2,
30510,domino_western_p,3,1000,200,5000,0,,,ui_loot_operator_west_domino_8_3,
30511,yegor_eastern_t,3,2000,200,5000,4,,,ui_loot_operator_east_yegor_7_2,
30512,yegor_eastern_u,3,2000,200,5000,4,,,ui_loot_operator_east_yegor_7_3,
30513,wyatt_western_o,3,1000,200,5000,3,,,ui_loot_operator_west_wyatt_8_2,
30514,wyatt_western_p,3,1000,200,5000,3,,,ui_loot_operator_west_wyatt_8_3,
30515,syd_eastern_m,3,1000,200,5000,4,,,ui_loot_operator_east_syd_6_2,
30516,syd_eastern_n,3,1000,200,5000,4,,,ui_loot_operator_east_syd_6_3,
30517,rodion_eastern_s,3,1000,200,5000,4,,,ui_loot_operator_east_rodion_7_1,
30518,azur_eastern_r,4,1000,200,5000,4,,,ui_loot_operator_east_azur_8_1,
30519,default_eastern_j,2,0,0,5000,0,,,ui_loot_operator_milsim_shadow_company_1_1,
30520,default_eastern_k,2,0,0,5000,0,,,ui_loot_operator_milsim_shadow_company_2_1,
30521,default_eastern_l,2,0,0,5000,0,,,ui_loot_operator_milsim_shadow_company_3_1,
30522,default_western_w,2,0,0,5000,0,,,ui_loot_operator_milsim_jtf2_1_1,
30523,default_western_x,2,0,0,5000,0,,,ui_loot_operator_milsim_jtf2_1_2,
30524,default_western_y,2,0,0,5000,0,,,ui_loot_operator_milsim_jtf2_1_3,
30525,otter_western_p,2,1000,200,5000,3,,,ui_loot_operator_west_otter_7_2,
30526,otter_western_q,2,1000,200,5000,3,,,ui_loot_operator_west_otter_7_3,
30527,rodion_eastern_t,2,1000,200,5000,4,,,ui_loot_operator_east_rodion_9_2,
30528,rodion_eastern_u,2,1000,200,5000,4,,,ui_loot_operator_east_rodion_9_3,
30529,crowfoot_western_j,3,1000,200,5000,4,,,ui_loot_operator_west_talon_4_2,
30530,crowfoot_western_k,3,1000,200,5000,4,,,ui_loot_operator_west_talon_4_3,
30531,alex_western_f,4,1000,200,5000,2,,,ui_loot_operator_west_alex_4_1,
30532,syd_eastern_o,4,1000,200,6000,4,,,ui_loot_operator_east_syd_7_1,
30533,golem_western_p,4,2000,200,5000,4,,,ui_loot_operator_west_golem_9_1,
30534,kyle_western_c,4,1000,200,5000,4,,,ui_loot_operator_west_kyle_4_1,
30535,woods_western_basic,4,1000,200,5000,4,,,ui_loot_operator_west_woods_1_1,
30536,morte_western_basic,4,1000,200,5000,4,,,ui_loot_operator_west_morte_1_1,
30537,zane_eastern_s,2,2000,200,6000,4,,,ui_loot_operator_east_zane_11_1,
30538,zane_eastern_t,2,2000,200,6000,4,,,ui_loot_operator_east_zane_11_2,
30539,zane_eastern_u,2,2000,200,6000,4,,,ui_loot_operator_east_zane_11_3,
30540,murphy_western_o,2,1000,200,6000,4,,,ui_loot_operator_west_thorne_7_1,
30541,murphy_western_p,2,1000,200,6000,4,,,ui_loot_operator_west_thorne_7_2,
30542,murphy_western_q,2,1000,200,6000,4,,,ui_loot_operator_west_thorne_7_3,
30543,alice_western_n,2,1000,200,6000,4,,,ui_loot_operator_west_alice_6_1,
30544,alice_western_o,2,1000,200,6000,4,,,ui_loot_operator_west_alice_6_2,
30545,alice_western_p,2,1000,200,6000,4,,,ui_loot_operator_west_alice_6_3,
30546,domino_western_q,2,1000,200,6000,0,,,ui_loot_operator_west_domino_9_1,
30547,domino_western_r,2,1000,200,6000,0,,,ui_loot_operator_west_domino_9_2,
30548,domino_western_s,2,1000,200,6000,0,,,ui_loot_operator_west_domino_9_3,
30549,wyatt_western_q,2,1000,200,6000,3,,,ui_loot_operator_west_wyatt_9_1,
30550,wyatt_western_r,2,1000,200,6000,3,,,ui_loot_operator_west_wyatt_9_2,
30551,wyatt_western_s,2,1000,200,6000,3,,,ui_loot_operator_west_wyatt_9_3,
30552,kyle_western_d,2,1000,200,6000,4,,,ui_loot_operator_west_kyle_5_1,
30553,kyle_western_e,2,1000,200,6000,4,,,ui_loot_operator_west_kyle_5_2,
30554,kyle_western_f,2,1000,200,6000,4,,,ui_loot_operator_west_kyle_5_3,
30555,golem_western_q,2,2000,200,6000,4,,,ui_loot_operator_west_golem_8_1,
30556,golem_western_r,2,2000,200,6000,4,,,ui_loot_operator_west_golem_8_2,
30557,golem_western_s,2,2000,200,6000,4,,,ui_loot_operator_west_golem_8_3,
30558,bale_eastern_n,3,1000,200,6000,4,,,ui_loot_operator_east_bale_6_1,
30559,bale_eastern_o,3,1000,200,6000,4,,,ui_loot_operator_east_bale_6_2,
30560,bale_eastern_p,3,1000,200,6000,4,,,ui_loot_operator_east_bale_6_3,
30561,raines_western_o,3,1000,200,6000,4,,,ui_loot_operator_west_raines_7_1,
30562,raines_western_p,2,1000,200,6000,4,,,ui_loot_operator_west_raines_7_2,
30563,raines_western_q,2,1000,200,6000,4,,,ui_loot_operator_west_raines_7_3,
30564,rodion_eastern_v,3,1000,200,6000,4,,,ui_loot_operator_east_rodion_10_1,
30565,dday_western_s,3,500,100,6000,4,,,ui_loot_operator_west_dday_7_1,
30566,metalghost_eastern_g,3,1000,200,6000,4,,,ui_loot_operator_east_mace_4_1,
30567,crowfoot_western_l,4,1000,200,6000,4,,,ui_loot_operator_west_talon_5_1,
30568,ghost_western_k,4,1000,200,6000,4,,,ui_loot_operator_west_ghost_4_1,
30569,grinch_eastern_n,4,1000,200,6000,3,,,ui_loot_operator_east_grinch_8_1,
30570,velikan_eastern_a,4,1000,200,6000,4,,,ui_loot_operator_east_velikan_2_1,
30571,kreuger_eastern_o,3,0,0,6000,3,,,ui_loot_operator_east_kreuger_8_1,
30572,nikolai_eastern_basic,4,1000,200,6000,4,,,ui_loot_operator_east_nikolai_1_1,
30573,nikolai_eastern_a,4,1000,200,6000,4,,,ui_loot_operator_east_nikolai_2_1,
30574,nikolai_eastern_b,4,1000,200,6000,4,,,ui_loot_operator_east_nikolai_3_1,
30575,farah_eastern_basic,4,1000,200,6000,4,,,ui_loot_operator_east_farah_1_1,
30576,farah_eastern_a,4,1000,200,6000,4,,,ui_loot_operator_east_farah_2_1,
30577,farah_eastern_b,4,1000,200,6000,4,,,ui_loot_operator_east_farah_3_1,
30578,ghost_western_l,4,1000,200,6000,4,,,ui_loot_operator_west_ghost_5_1,
30579,velikan_eastern_e,4,1000,200,5000,4,,,,
30580,morte_western_d,4,1000,200,5000,4,,,,
30581,price_western_f,4,1000,200,4000,4,,,ui_loot_operator_west_price_3_1,
30582,metalghost_eastern_h,4,1000,200,6000,4,,,ui_loot_operator_east_mace_5_1,
30583,morte_western_b,0,0,0,0,,,,,
30584,velikan_eastern_b,4,0,0,6000,,,,ui_loot_operator_east_velikan_3_1,
30585,morte_western_a,4,0,0,6000,,,,ui_loot_operator_west_morte_2_1,
30586,minotavr_eastern_p,4,1000,200,6000,4,,,ui_loot_operator_east_minotaur_3_4,
30587,minotavr_eastern_q,4,1000,200,4001,4,,,ui_loot_operator_east_minotaur_3_5,
30662,bale_eastern_q,3,1000,200,6000,4,,,ui_loot_operator_east_bale_7_1,
30663,bale_eastern_r,4,1000,200,6000,4,,,ui_loot_operator_east_bale_9_1,
30664,zedra_western_m,4,1000,200,6000,4,,,ui_loot_operator_west_mara_5_1,
30665,griggs_western_basic,4,1000,200,6000,4,,,ui_loot_operator_west_griggs_1_1,
25112010,t9navyseal_western_basic,0,0,0,0,,,,,
20617614,t9navyseal_western_a,0,0,0,0,,,,,
33012933,t9navyseal_western_b,0,0,0,0,,,,,
21322386,t9navyseal_western_c,0,0,0,0,,,,,
30670,t9navyseal_western_d,0,0,0,0,,,,,
30671,t9navyseal_western_e,0,0,0,0,,,,,
30122917,t9cub_eastern_basic,0,0,0,0,,,,,
19017947,t9adler_western_basic,0,0,0,0,,,,,
25304508,t9west_western_basic,0,0,0,0,,,,,
23901387,t9cia_western_basic,0,0,0,0,,,,,
32417272,t9kgb_eastern_basic,0,0,0,0,,,,,
32022739,t9st1_western_basic,0,0,0,0,,,,,
30678,t9st2_western_basic,0,0,0,0,,,,,
19924156,t9st3_western_basic,0,0,0,0,,,,,
30680,t9st4_western_basic,0,0,0,0,,,,,
20329255,t9st5_western_basic,0,0,0,0,,,,,
30682,t9navyseal_western_f,0,0,0,0,,,,,
29630318,t9navyseal_western_g,0,0,0,0,,,,,
30684,t9navyseal_western_h,0,0,0,0,,,,,
30685,t9navyseal_western_i,0,0,0,0,,,,,
30686,t9adler_western_a,0,0,0,0,,,,,
30687,t9adler_western_b,0,0,0,0,,,,,
30688,t9adler_western_c,0,0,0,0,,,,,
30689,t9adler_western_d,0,0,0,0,,,,,
30690,t9cia_western_d,0,0,0,0,,,,,
30691,t9cia_western_e,0,0,0,0,,,,,
30692,t9kgb_eastern_a,0,0,0,0,,,,,
30693,t9kgb_eastern_e,0,0,0,0,,,,,
24535634,t9woods_western_basic,0,0,0,0,,,,,
30695,t9west_western_b,0,0,0,0,,,,,
30696,t9west_western_c,0,0,0,0,,,,,
28643446,t9mi6_western_basic,0,0,0,0,,,,,
30698,t9woods_western_e,0,0,0,0,,,,,
30699,t9mi6_western_basic,0,0,0,0,2,,,ui_loot_operator_west_alice_1_1,
30700,t9mi6_western_f,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30701,t9mi6_western_b,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30702,t9cia_western_b,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30703,t9west_western_a,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30704,t9navyseal_western_h,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30705,t9kgb_eastern_c,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30706,t9adler_western_e,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30707,t9adler_western_f,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30708,t9adler_western_g,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30709,t9adler_western_h,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30710,t9navyseal_western_i,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30711,t9navyseal_western_j,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30712,t9cia_western_f,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30713,t9cia_western_g,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30714,t9woods_western_f,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30715,t9woods_western_g,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30716,t9west_western_d,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30717,t9west_western_e,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30718,domino_western_t,2,1000,200,6000,0,,,ui_loot_operator_west_domino_9_3,
30719,domino_western_u,2,1000,200,6000,0,,,ui_loot_operator_west_domino_9_3,
30720,roze_eastern_g,4,1000,200,5000,4,,,ui_loot_operator_east_roze_4_1,
30721,grinch_eastern_o,4,1000,200,6000,3,,,ui_loot_operator_east_grinch_8_1,
30722,lerch_eastern_c,4,1000,200,5000,4,,,ui_loot_operator_east_lerch_3_1,
30723,soap_western_basic,2,1000,200,6000,4,,,,
30724,soap_western_a,2,1000,200,6000,4,,,,
30725,soap_western_b,2,1000,200,6000,4,,,,
30726,sparks_western_basic,2,1000,200,6000,4,,,,
30727,sparks_western_a,2,1000,200,6000,4,,,,
30728,ronin_western_a,2,1000,200,6000,4,,,,
30729,ronin_western_b,2,1000,200,6000,4,,,,
30730,ronin_western_c,2,1000,200,6000,4,,,,
30731,t9woods_western_a,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30732,t9woods_western_b,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30733,t9woods_western_c,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30734,t9woods_western_d,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30735,t9mi6_western_a,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30736,t9mi6_western_c,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30737,t9navyseal_western_k,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30738,t9navyseal_western_l,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30739,t9west_western_f,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30740,t9adler_western_i,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30741,t9adler_western_j,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30742,t9cia_western_a,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30743,t9cub_eastern_a,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30744,t9kgb_eastern_b,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30745,t9kgb_eastern_c,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30746,bale_eastern_s,4,1000,200,6000,4,,,ui_loot_operator_east_bale_9_1,
30747,t9mi6_western_d,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30748,t9west_western_g,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30749,t9cub_eastern_b,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30750,t9cub_eastern_c,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30751,t9cub_eastern_d,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30752,t9cia_western_c,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30753,t9mi6_western_e,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30754,t9kgb_eastern_f,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30755,t9kgb_eastern_g,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
30756,t9woods_western_h,4,0,0,0,2,,,ui_loot_operator_west_price_2_3,
