400139,MENU/BUNDLE_TACTICAL_HUMAN_III,MENU/BUNDLE_DESCRIPTION_TACTICAL_HUMAN_III,MENU/BUNDLE_FLAVOR_TACTICAL_HUMAN_III,2000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_tactical_human_iii,mw_store_billboard_preview_blur,mw_store_title_tactical_human_iii,20,2000,1000,,9,30351,394,261,40029,220091,300061,170668,330150,430002,,1,20006,,,,,,,,,,,,,,,,,bundle_0139,,,,,,,,Mil-sim,Athletic,Metallic Colorful,Metallic Colorful,
400140,MENU/BUNDLE_SNOW_COVER,MENU/BUNDLE_DESCRIPTION_SNOW_COVER,MENU/BUNDLE_FLAVOR_SNOW_COVER,2000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_snow_cover,mw_store_billboard_preview_blur,mw_store_title_snow_cover,20,2000,1500,,9,30335,425,410,40035,220090,300198,170601,180289,430002,,1,20019,,,,,,,,,,,,,,,,,bundle_0140,,,,,,,,Hollywood,Arctic,White Arctic,White Arctic,
400141,MENU/BUNDLE_CLOSE_QUARTERS,MENU/BUNDLE_DESCRIPTION_CLOSE_QUARTERS,MENU/BUNDLE_FLAVOR_CLOSE_QUARTERS,2000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_close_quarters,mw_store_billboard_preview_blur,mw_store_title_close_quarters,20,1600,800,,8,30331,266,408,220096,300265,170106,330183,430002,,,1,20026,,,,,,,,,,,,,,,,,bundle_0141,,,,,,,,Mil-sim,Street,Metallic Dark,Metallic Dark,
400142,MENU/BUNDLE_OLD_SCOUT,MENU/BUNDLE_DESCRIPTION_OLD_SCOUT,MENU/BUNDLE_FLAVOR_OLD_SCOUT,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_old_scout,mw_store_billboard_preview_blur,mw_store_title_old_scout,20,1100,825,,4,320,402,80207,180118,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0142,,,,,,,,Hollywood,Wood Gold,Wood Gold,Wood Gold,
400143,MENU/BUNDLE_DIAMOND_DAYS,MENU/BUNDLE_DESCRIPTION_DIAMOND_DAYS,MENU/BUNDLE_FLAVOR_DIAMOND_DAYS,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_diamond_days,mw_store_billboard_preview_blur,mw_store_title_diamond_days,20,1400,1050,,5,377,407,170607,180293,430003,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0143,,,,,,,,Mil-sim,Black/Gold,Black/Gold,Black/Gold,
400144,MENU/BUNDLE_EXECUTIVE_ARMORY_IV,MENU/BUNDLE_DESCRIPTION_EXECUTIVE_ARMORY_IV,MENU/BUNDLE_FLAVOR_EXECUTIVE_ARMORY_IV,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_executive_armory_iv,mw_store_billboard_preview_blur,mw_store_title_executive_armory_iv,20,1800,1200,,5,397,272,307,80048,330177,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0144,,,,,,,,Hollywood,Black/Gold,Black/Gold,Black/Gold,
400145,MENU/BUNDLE_PETROGRAD,MENU/BUNDLE_DESCRIPTION_PETROGRAD,MENU/BUNDLE_FLAVOR_PETROGRAD,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_petrograd,mw_store_billboard_preview_blur,mw_store_title_petrograd,20,1400,1050,,5,370,412,80211,170436,180165,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0145,,,,,,,,Hollywood,Camo Metallic,Camo Metallic,Camo Metallic,
400146,MENU/BUNDLE_OVERCAFFEINATED,MENU/BUNDLE_DESCRIPTION_OVERCAFFEINATED,MENU/BUNDLE_FLAVOR_OVERCAFFEINATED,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_overcaffeinated,mw_store_billboard_preview_blur,mw_store_title_overcaffeinated,20,800,600,,3,117,80179,330205,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0146,,,,,,,,Playful,Colorful,Colorful,Colorful,
400147,MENU/BUNDLE_CAUSTIC,MENU/BUNDLE_DESCRIPTION_CAUSTIC,MENU/BUNDLE_FLAVOR_CAUSTIC,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_caustic,mw_store_billboard_preview_blur,mw_store_title_caustic,20,1400,1050,,4,300,380,80219,330173,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0147,,,,,,,,,,,,
400148,MENU/BUNDLE_INSURGENCE,MENU/BUNDLE_DESCRIPTION_INSURGENCE,MENU/BUNDLE_FLAVOR_INSURGENCE,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_insurgence,mw_store_billboard_preview_blur,mw_store_title_insurgence,20,1500,1350,,4,329,326,80193,330192,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0148,,,,,,,,Hollywood,Colorful,Colorful,Colorful,
400149,MENU/BUNDLE_SUPERNOVA,MENU/BUNDLE_DESCRIPTION_SUPERNOVA,MENU/BUNDLE_FLAVOR_SUPERNOVA,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_supernova,mw_store_billboard_preview_blur,mw_store_title_supernova,20,1000,500,,4,420,170603,180589,190458,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0149,,,,,,,,Playful,Metallic Colorful,Metallic Colorful,Metallic Colorful,
400150,MENU/BUNDLE_TACTICOLOR_II,MENU/BUNDLE_DESCRIPTION_TACTICOLOR_II,MENU/BUNDLE_FLAVOR_TACTICOLOR_II,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_tacticolor_ii,mw_store_billboard_preview_blur,mw_store_title_tacticolor_ii,20,1400,1000,,4,150,161,80135,170434,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0150,,,,,,,,Playful,Colorful,Colorful,Colorful,
400151,MENU/BUNDLE_COPPERHEAD,MENU/BUNDLE_DESCRIPTION_COPPERHEAD,MENU/BUNDLE_FLAVOR_COPPERHEAD,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_copperhead,mw_store_billboard_preview_blur,mw_store_title_copperhead,20,1600,1200,,4,338,393,170629,180287,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0151,,,,,,,,Hollywood,Metallic,Metallic,Metallic,
400152,MENU/BUNDLE_HAZARDOUS,MENU/BUNDLE_DESCRIPTION_HAZARDOUS,MENU/BUNDLE_FLAVOR_HAZARDOUS,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_hazardous,mw_store_billboard_preview_blur,mw_store_title_hazardous,20,1500,1350,,4,419,411,80266,180630,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0152,,,,,,,,Playful,Colorful,Colorful,Colorful,
400153,MENU/BUNDLE_VALENTINES_SLAY,MENU/BUNDLE_DESCRIPTION_VALENTINES_SLAY,MENU/BUNDLE_FLAVOR_VALENTINES_SLAY,2000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_valentines_slay,mw_store_billboard_preview_blur,mw_store_title_valentines_slay,20,1100,825,,6,30360,137,198,80284,80285,330211,,,,,1,20029,,,,,,,,,,,,,,,,,bundle_0153,,,,,,,,Playful,Holiday,Colorful,Colorful,
400154,MENU/BUNDLE_AKIMBO_PACK_EXECUTOR,MENU/BUNDLE_DESCRIPTION_AKIMBO_PACK_EXECUTOR,MENU/BUNDLE_FLAVOR_AKIMBO_PACK_EXECUTOR,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_akimbo_pack_executor,mw_store_billboard_preview_blur,mw_store_title_akimbo_pack_executor,20,800,500,,3,409,170794,180549,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0154,,,,,,,,Mil-sim,Metallic,Metallic,Metallic,
400155,MENU/BUNDLE_TRACER_PACK_ANIME,MENU/BUNDLE_DESCRIPTION_TRACER_PACK_ANIME,MENU/BUNDLE_FLAVOR_TRACER_PACK_ANIME,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_tracer_pack_anime,mw_store_billboard_preview_blur,mw_store_title_tracer_pack_anime,20,1800,1125,,5,358,362,80298,330212,170167,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0155,,,,,,,,Hollywood,Anime Colorful,Anime Colorful,Anime Colorful,
400156,MENU/BUNDLE_CARNIVOROUS,MENU/BUNDLE_DESCRIPTION_CARNIVOROUS,MENU/BUNDLE_FLAVOR_CARNIVOROUS,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_carnivorous,mw_store_billboard_preview_blur,mw_store_title_carnivorous,20,1000,750,,3,376,170605,180028,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0156,,,,,,,,Hollywood,Animal,Animal,Animal,
400157,MENU/BUNDLE_HUNTERS_PARADISE,MENU/BUNDLE_DESCRIPTION_HUNTERS_PARADISE,MENU/BUNDLE_FLAVOR_HUNTERS_PARADISE,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_hunters_paradise,mw_store_billboard_preview_blur,mw_store_title_hunters_paradise,20,500,300,,3,428,80224,170435,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0157,,,,,,,,Mil-sim,Animal Metallic,Animal Metallic,Animal Metallic,
400158,MENU/BUNDLE_MACK8_CUSTOM,MENU/BUNDLE_DESCRIPTION_MACK8_CUSTOM,MENU/BUNDLE_FLAVOR_MACK8_CUSTOM,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_mack8_custom,mw_store_billboard_preview_blur,mw_store_title_mack8_custom,20,800,600,,3,378,80176,180178,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0158,,,,,,,,Mil-sim,Metallic,Metallic,Metallic,
400159,MENU/BUNDLE_IMPERATORIUM,MENU/BUNDLE_DESCRIPTION_IMPERATORIUM,MENU/BUNDLE_FLAVOR_IMPERATORIUM,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_imperatorium,mw_store_billboard_preview_blur,mw_store_title_imperatorium,20,800,600,,3,416,180550,170239,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0159,,,,,,,,Mil-sim,Dark,Dark,Dark,
400160,MENU/BUNDLE_DEBONAIR,MENU/BUNDLE_DESCRIPTION_DEBONAIR,MENU/BUNDLE_FLAVOR_DEBONAIR,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_debonair,mw_store_billboard_preview_blur,mw_store_title_debonair,20,1100,825,,3,392,80238,330206,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0160,,,,,,,,Hollywood,Gold Metallic,Gold Metallic,Gold Metallic,
400161,MENU/BUNDLE_FIRE_CLAW_II,MENU/BUNDLE_DESCRIPTION_FIRE_CLAW_II,MENU/BUNDLE_FLAVOR_FIRE_CLAW_II,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_fire_claw_ii,mw_store_billboard_preview_blur,mw_store_title_fire_claw_ii,20,1000,750,,3,424,80006,180186,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0161,,,,,,,,Playful,Animal Colorful,Animal Colorful,Animal Colorful,
400162,MENU/BUNDLE_GONE_CAMPING,MENU/BUNDLE_DESCRIPTION_GONE_CAMPING,MENU/BUNDLE_FLAVOR_GONE_CAMPING,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_gone_camping,mw_store_billboard_preview_blur,mw_store_title_gone_camping,20,1400,1050,,6,383,352,80269,330208,330209,330210,,,,,0,,,,,,,,,,,,,,,,,,bundle_0162,,,,,,,,Playful,Camo,Camo,Camo,
400163,MENU/BUNDLE_INFINITE,MENU/BUNDLE_DESCRIPTION_INFINITE,MENU/BUNDLE_FLAVOR_INFINITE,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_infinite,mw_store_billboard_preview_blur,mw_store_title_infinite,20,1500,1350,,4,426,399,80236,170046,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0163,,,,,,,,Hollywood,White,White,White,
400164,MENU/BUNDLE_THE_BUCCANEER,MENU/BUNDLE_DESCRIPTION_THE_BUCCANEER,MENU/BUNDLE_FLAVOR_THE_BUCCANEER,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_buccaneer,mw_store_billboard_preview_blur,mw_store_title_buccaneer,20,1000,750,,3,339,80225,330204,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0164,,,,,,,,Hollywood,Black/Gold Wood,Black/Gold Wood,Black/Gold Wood,
400165,MENU/BUNDLE_NAME_ASANBOSAM,MENU/BUNDLE_DESCRIPTION_ASANBOSAM,MENU/BUNDLE_FLAVOR_ASANBOSAM,2000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_asanbosam,mw_store_billboard_preview_blur,mw_store_title_asanbosam,20,2400,1800,,10,30374,153,454,80226,470,220104,300214,170604,180488,430003,1,20021,,,,,,,,,,,,,,,,,bundle_0165,,,,,,,,Playful,Masked Ghillie,Camo,Camo,
400166,MENU/BUNDLE_NAME_CHILL_CONFIRMED,MENU/BUNDLE_DESCRIPTION_CHILL_CONFIRMED,MENU/BUNDLE_FLAVOR_CHILL_CONFIRMED,2000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_chill_confirmed,mw_store_billboard_preview_blur,mw_store_title_chill_confirmed,20,1500,1350,,7,30377,452,220085,300056,190064,80227,430002,,,,1,20005,,,,,,,,,,,,,,,,,bundle_0166,,,,,,,,Hollywood,Street Athletic,Metallic,Metallic,
400167,MENU/BUNDLE_NAME_BODYGUARD,MENU/BUNDLE_DESCRIPTION_BODYGUARD,MENU/BUNDLE_FLAVOR_BODYGUARD,2000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_bodyguard,mw_store_billboard_preview_blur,mw_store_title_bodyguard,20,1600,1200,,7,30359,444,220083,300082,170561,80232,190129,,,,1,20008,,,,,,,,,,,,,,,,,bundle_0167,,,,,,,,Hollywood,Street,Dark,Dark,
400168,MENU/BUNDLE_NAME_TACTICAL_HUMAN_IV,MENU/BUNDLE_DESCRIPTION_TACTICAL_HUMAN_IV,MENU/BUNDLE_FLAVOR_TACTICAL_HUMAN_IV,2000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_tactical_human_iv,mw_store_billboard_preview_blur,mw_store_title_tactical_human_iv,20,2000,1500,,8,30378,435,457,220092,300239,170641,330131,430002,,,1,20023,,,,,,,,,,,,,,,,,bundle_0168,,,,,,,,Mil-sim,Athletic,Metallic Camo,Metallic Camo,
400169,MENU/BUNDLE_NAME_SAS_PACK,MENU/BUNDLE_DESCRIPTION_SAS_PACK,MENU/BUNDLE_FLAVOR_SAS_PACK,2000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_sas_pack,mw_store_billboard_preview_blur,mw_store_title_sas_pack,20,1100,825,,6,30362,30363,30364,40071,170760,180582,,,,,3,20002,20004,20009,,,,,,,,,,,,,,,bundle_0169,,,,,,,,Mil-sim,Camo Military,,,
400170,MENU/BUNDLE_NAME_WARCOM_PACK,MENU/BUNDLE_DESCRIPTION_WARCOM_PACK,MENU/BUNDLE_FLAVOR_WARCOM_PACK,2000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_warcom_pack,mw_store_billboard_preview_blur,mw_store_title_warcom_pack,20,1100,825,,6,30370,30371,30372,40070,170758,180579,,,,,3,20008,20013,20000,,,,,,,,,,,,,,,bundle_0170,,,,,,,,Mil-sim,Camo Military Ghillie,,,
400171,MENU/BUNDLE_NAME_DEMON_DOGS_PACK,MENU/BUNDLE_DESCRIPTION_DEMON_DOGS_PACK,MENU/BUNDLE_FLAVOR_DEMON_DOGS_PACK,2000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_demon_dogs_pack,mw_store_billboard_preview_blur,mw_store_title_demon_dogs_pack,20,1100,825,,6,30366,30365,30367,40069,170755,180580,,,,,3,20005,20003,20032,,,,,,,,,,,,,,,bundle_0171,,,,,,,,Mil-sim,Camo Military,,,
400172,MENU/BUNDLE_NAME_SPETSNAZ_PACK,MENU/BUNDLE_DESCRIPTION_SPETSNAZ_PACK,MENU/BUNDLE_FLAVOR_SPETSNAZ_PACK,2000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_spetsnaz_pack,mw_store_billboard_preview_blur,mw_store_title_spetsnaz_pack,20,1100,825,,6,30368,30373,30369,40072,170757,180578,,,,,3,20007,20029,20019,,,,,,,,,,,,,,,bundle_0172,,,,,,,,Mil-sim,Military Camo,,,
400173,MENU/BUNDLE_NAME_CHIMERA_PACK,MENU/BUNDLE_DESCRIPTION_CHIMERA_PACK,MENU/BUNDLE_FLAVOR_CHIMERA_PACK,2000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_chimera_pack,mw_store_billboard_preview_blur,mw_store_title_chimera_pack,20,1100,825,,6,30380,30381,30379,40068,170756,180577,,,,,3,20023,20024,20006,,,,,,,,,,,,,,,bundle_0173,,,,,,,,Mil-sim,Military Camo Ghillie,,,
400174,MENU/BUNDLE_NAME_JACKALS_PACK,MENU/BUNDLE_DESCRIPTION_JACKALS_PACK,MENU/BUNDLE_FLAVOR_JACKALS_PACK,2000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_jackals_pack,mw_store_billboard_preview_blur,mw_store_title_jackals_pack,20,1100,825,,6,30376,30361,30375,40067,170759,180581,,,,,3,20026,20021,20028,,,,,,,,,,,,,,,bundle_0174,,,,,,,,Mil-sim,Military Camo,,,
400175,MENU/BUNDLE_NAME_RETRO_GAMER,MENU/BUNDLE_DESCRIPTION_RETRO_GAMER,MENU/BUNDLE_FLAVOR_RETRO_GAMER,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_retro_gamer,mw_store_billboard_preview_blur,mw_store_title_retro_gamer,20,1400,800,,4,439,461,80229,180501,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0175,,,,,,,,Playful,Dark Metallic,Dark Metallic,Dark Metallic,
400176,MENU/BUNDLE_NAME_RATTLER,MENU/BUNDLE_DESCRIPTION_RATTLER,MENU/BUNDLE_FLAVOR_RATTLER,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_rattler,mw_store_billboard_preview_blur,mw_store_title_rattler,20,1200,900,,4,379,356,80258,180034,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0176,,,,,,,,Mil-sim,Metallic Desert,Metallic Desert,Metallic Desert,
400177,MENU/BUNDLE_NAME_FEATHERWEIGHT,MENU/BUNDLE_DESCRIPTION_FEATHERWEIGHT,MENU/BUNDLE_FLAVOR_FEATHERWEIGHT,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_featherweight,mw_store_billboard_preview_blur,mw_store_title_featherweight,20,900,675,,3,255,80262,170242,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0177,,,,,,,,Playful,White Animal,White Animal,White Animal,
400178,MENU/BUNDLE_NAME_GATEKEEPER,MENU/BUNDLE_DESCRIPTION_GATEKEEPER,MENU/BUNDLE_FLAVOR_GATEKEEPER,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_gatekeeper,mw_store_billboard_preview_blur,mw_store_title_gatekeeper,20,800,600,,3,335,180633,170125,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0178,,,,,,,,Hollywood,Black/Gold Metallic,Black/Gold Metallic,Black/Gold Metallic,
400179,MENU/BUNDLE_NAME_HEIRLOOM,MENU/BUNDLE_DESCRIPTION_HEIRLOOM,MENU/BUNDLE_FLAVOR_HEIRLOOM,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_heirloom,mw_store_billboard_preview_blur,mw_store_title_heirloom,20,1100,825,,4,265,80235,276,170064,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0179,,,,,,,,Hollywood,Wood,Wood,Wood,
400180,MENU/BUNDLE_NAME_ZLR_SPECIAL_II,MENU/BUNDLE_DESCRIPTION_ZLR_SPECIAL_II,MENU/BUNDLE_FLAVOR_ZLR_SPECIAL_II,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_zlr_special_ii,mw_store_billboard_preview_blur,mw_store_title_zlr_special_ii,20,800,600,,4,353,469,180564,170236,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0180,,,,,,,,Hollywood,Metallic,Metallic,Metallic,
400181,MENU/BUNDLE_NAME_SCORCHED_EARTH,MENU/BUNDLE_DESCRIPTION_SCORCHED_EARTH,MENU/BUNDLE_FLAVOR_SCORCHED_EARTH,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_scorched_earth,mw_store_billboard_preview_blur,mw_store_title_scorched_earth,20,1000,750,,4,368,180552,80231,170159,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0181,,,,,,,,Mil-sim,Camo,Camo,Camo,
400182,MENU/BUNDLE_NAME_WHITE_LIES,MENU/BUNDLE_DESCRIPTION_WHITE_LIES,MENU/BUNDLE_FLAVOR_WHITE_LIES,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_white_lies,mw_store_billboard_preview_blur,mw_store_title_white_lies,20,800,600,,3,213,80120,170727,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0182,,,,,,,,Hollywood,White,White,White,
400183,MENU/BUNDLE_NAME_MATTE_BLACK,MENU/BUNDLE_DESCRIPTION_MATTE_BLACK,MENU/BUNDLE_FLAVOR_MATTE_BLACK,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_matte_black,mw_store_billboard_preview_blur,mw_store_title_matte_black,20,800,600,,3,299,80166,170252,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0183,,,,,,,,Mil-sim,Dark,Dark,Dark,
400184,BATTLEPASS/BATTLEPASS_PREMIUM,MENU/BUNDLE_DESCRIPTION_BATTLEPASS,BATTLEPASS/BATTLEPASS_PREMIUM,2000,MENU/BUNDLE_TYPE_VARIETY,placeholder_x,placeholder_x,placeholder_x,20,1000,750,,1,431000,,,,,,,,,,0,,,,,,,,,,,,,1,SEASON2_END,,,,bundle_0184,,,,,,,,,,,,
400185,BATTLEPASS/BATTLEPASS_PREMIUM_BUNDLE,MENU/BUNDLE_DESCRIPTION_BATTLEPASS_PREMIUM,BATTLEPASS/BATTLEPASS_PREMIUM_BUNDLE,2000,MENU/BUNDLE_TYPE_VARIETY,placeholder_x,placeholder_x,placeholder_x,20,2400,1800,,2,431000,430006,,,,,,,,,0,,,,,,,,,,,,,1,SEASON2_END,,,,bundle_0185,,,,,,,,,,,,
400186,BATTLEPASS/BATTLEPASS_PREMIUM,MENU/BUNDLE_DESCRIPTION_BATTLEPASS,BATTLEPASS/BATTLEPASS_PREMIUM,3000,MENU/BUNDLE_TYPE_VARIETY,placeholder_x,placeholder_x,placeholder_x,20,1000,750,,1,432000,,,,,,,,,,0,,,,,,,,,,,,,1,SEASON3_END,,,,bundle_0186,,,,,,,,,,,,
400187,BATTLEPASS/BATTLEPASS_PREMIUM_BUNDLE,MENU/BUNDLE_DESCRIPTION_BATTLEPASS_PREMIUM,BATTLEPASS/BATTLEPASS_PREMIUM_BUNDLE,3000,MENU/BUNDLE_TYPE_VARIETY,placeholder_x,placeholder_x,placeholder_x,20,2400,1800,,2,432000,430006,,,,,,,,,0,,,,,,,,,,,,,1,SEASON3_END,,,,bundle_0187,,,,,,,,,,,,
400188,BATTLEPASS/BATTLEPASS_PREMIUM,MENU/BUNDLE_DESCRIPTION_BATTLEPASS,BATTLEPASS/BATTLEPASS_PREMIUM,4000,MENU/BUNDLE_TYPE_VARIETY,placeholder_x,placeholder_x,placeholder_x,20,1000,750,,1,433000,,,,,,,,,,0,,,,,,,,,,,,,1,SEASON4_END,,,,bundle_0188,,,,,,,,,,,,
400189,BATTLEPASS/BATTLEPASS_PREMIUM_BUNDLE,MENU/BUNDLE_DESCRIPTION_BATTLEPASS_PREMIUM,BATTLEPASS/BATTLEPASS_PREMIUM_BUNDLE,4000,MENU/BUNDLE_TYPE_VARIETY,placeholder_x,placeholder_x,placeholder_x,20,2400,1800,,2,433000,430006,,,,,,,,,0,,,,,,,,,,,,,1,SEASON4_END,,,,bundle_0189,,,,,,,,,,,,
400190,BATTLEPASS/BATTLEPASS_PREMIUM,MENU/BUNDLE_DESCRIPTION_BATTLEPASS,BATTLEPASS/BATTLEPASS_PREMIUM,5000,MENU/BUNDLE_TYPE_VARIETY,placeholder_x,placeholder_x,placeholder_x,20,1000,750,,1,434000,,,,,,,,,,0,,,,,,,,,,,,,1,SEASON5_END,,,,bundle_0190,,,,,,,,,,,,
400191,BATTLEPASS/BATTLEPASS_PREMIUM_BUNDLE,MENU/BUNDLE_DESCRIPTION_BATTLEPASS_PREMIUM,BATTLEPASS/BATTLEPASS_PREMIUM_BUNDLE,5000,MENU/BUNDLE_TYPE_VARIETY,placeholder_x,placeholder_x,placeholder_x,20,2400,1800,,2,434000,430006,,,,,,,,,0,,,,,,,,,,,,,1,SEASON5_END,,,,bundle_0191,,,,,,,,,,,,
400192,BATTLEPASS/BATTLEPASS_PREMIUM,MENU/BUNDLE_DESCRIPTION_BATTLEPASS,BATTLEPASS/BATTLEPASS_PREMIUM,6000,MENU/BUNDLE_TYPE_VARIETY,mw_store_billboard_battlepass,battlepass_purchase_image,mw_store_title_battlepass,20,1000,750,,1,435000,,,,,,,,,,0,,,,,,,,,,,,,1,SEASON6_END,,,,bundle_0192,,,,,,,,,,,,
400193,BATTLEPASS/BATTLEPASS_PREMIUM_BUNDLE,MENU/BUNDLE_DESCRIPTION_BATTLEPASS_PREMIUM,BATTLEPASS/BATTLEPASS_PREMIUM_BUNDLE,6000,MENU/BUNDLE_TYPE_VARIETY,mw_store_billboard_battlepass_premium,battlepass_purchase_image_bundle,mw_store_title_battlepass_premium,20,2400,1800,,2,435000,430006,,,,,,,,,0,,,,,,,,,,,,,1,SEASON6_END,,,,bundle_0193,,,,,,,,,,,,
400194,MENU/BUNDLE_NAME_MONKEY_BUSINESS,MENU/BUNDLE_DESCRIPTION_MONKEY_BUSINESS,MENU/BUNDLE_FLAVOR_MONKEY_BUSINESS,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_monkey_business,mw_store_billboard_preview_blur,mw_store_title_monkey_business,20,500,375,,3,256,80214,170429,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0194,,,,,,,,Hollywood,Wood,Wood,Wood,
400195,MENU/BUNDLE_NAME_ACTION_EXPRESS,MENU/BUNDLE_DESCRIPTION_ACTION_EXPRESS,MENU/BUNDLE_FLAVOR_ACTION_EXPRESS,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_action_express,mw_store_billboard_preview_blur,mw_store_title_action_express,20,1200,900,,3,448,170211,180057,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0195,,,,,,,MENU/BUNDLE_FEATURE_ACTION_EXPRESS,Mil-sim,Camo,Camo,Camo,
400196,MENU/BUNDLE_NAME_MARBLED_ELEGANCE,MENU/BUNDLE_DESCRIPTION_MARBLED_ELEGANCE,MENU/BUNDLE_FLAVOR_MARBLED_ELEGANCE,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_marbled_elegance,mw_store_billboard_preview_blur,mw_store_title_marbled_elegance,20,1100,825,,3,463,80215,170430,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0196,,,,,,,,Playful,White,White,White,
400197,MENU/BUNDLE_NAME_ENTANGLED,MENU/BUNDLE_DESCRIPTION_ENTANGLED,MENU/BUNDLE_FLAVOR_ENTANGLED,2000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_entangled,mw_store_billboard_preview_blur,mw_store_title_entangled,20,800,600,,3,436,80213,170200,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0197,,,,,,,,Playful,Black/Gold,Black/Gold,Black/Gold,
