355,iw8_sm_mpapa5,4,500,100,3000,iw8_sm_mpapa5_variant_10,
356,iw8_pi_golf21,3,500,100,2000,iw8_pi_golf21_variant_9,
357,iw8_pi_golf21,4,500,100,2000,iw8_pi_golf21_variant_10,
358,iw8_ar_mike4,4,500,100,2000,iw8_ar_mike4_variant_9,
359,iw8_ar_mike4,4,500,100,3000,iw8_ar_mike4_variant_10,
360,iw8_ar_mike4,4,500,100,3000,iw8_ar_mike4_variant_11,
361,iw8_sm_papa90,4,500,100,3000,iw8_sm_papa90_variant_10,
362,iw8_sm_papa90,4,500,100,2000,iw8_sm_papa90_variant_11,
363,iw8_sh_dpapa12,4,500,100,2000,iw8_sh_dpapa12_variant_7,
364,iw8_sh_dpapa12,4,500,100,3000,iw8_sh_dpapa12_variant_8,
365,iw8_sh_dpapa12,4,500,100,3000,iw8_sh_dpapa12_variant_9,
366,iw8_sh_dpapa12,4,500,100,2000,iw8_sh_dpapa12_variant_10,
367,iw8_sh_dpapa12,4,500,100,3000,iw8_sh_dpapa12_variant_11,
368,iw8_ar_akilo47,4,500,100,2000,iw8_ar_akilo47_variant_10,
369,iw8_ar_akilo47,4,500,100,2000,iw8_ar_akilo47_variant_11,
370,iw8_ar_akilo47,4,500,100,2000,iw8_ar_akilo47_variant_12,
371,iw8_lm_kilo121,3,500,100,2000,iw8_lm_kilo121_variant_5,
372,iw8_lm_kilo121,4,500,100,3000,iw8_lm_kilo121_variant_6,
373,iw8_lm_kilo121,2,500,100,4000,iw8_lm_kilo121_variant_7,
374,iw8_lm_kilo121,3,500,100,2000,iw8_lm_kilo121_variant_8,
375,iw8_lm_kilo121,3,500,100,3000,iw8_lm_kilo121_variant_9,
376,iw8_ar_asierra12,4,500,100,2000,iw8_ar_asierra12_variant_10,
377,iw8_ar_mcharlie,4,500,100,2000,iw8_ar_mcharlie_variant_9,
378,iw8_ar_mcharlie,4,500,100,2000,iw8_ar_mcharlie_variant_10,
379,iw8_ar_tango21,3,500,100,2000,iw8_ar_tango21_variant_5,
380,iw8_lm_lima86,3,500,100,2000,iw8_lm_lima86_variant_7,
381,iw8_lm_lima86,4,500,100,2000,iw8_lm_lima86_variant_8,
382,iw8_lm_lima86,4,500,100,2000,iw8_lm_lima86_variant_9,
383,iw8_lm_pkilo,3,500,100,2000,iw8_lm_pkilo_variant_9,
384,iw8_lm_pkilo,4,500,100,2000,iw8_lm_pkilo_variant_10,
385,iw8_knife,3,500,100,3000,iw8_knife_variant_22,
386,iw8_knife,3,500,100,2000,iw8_knife_variant_23,
387,iw8_knife,3,500,100,2000,iw8_knife_variant_24,
388,iw8_knife,3,500,100,5000,iw8_knife_variant_25,
389,iw8_knife,3,500,100,2000,iw8_knife_variant_26,
390,iw8_knife,3,500,100,2000,iw8_knife_variant_27,
391,iw8_sm_augolf,4,500,100,2000,iw8_sm_augolf_variant_9,
392,iw8_sm_augolf,4,500,100,2000,iw8_sm_augolf_variant_10,
393,iw8_sm_augolf,4,500,100,2000,iw8_sm_augolf_variant_11,
394,iw8_sm_mpapa7,4,500,100,2000,iw8_sm_mpapa7_variant_7,
395,iw8_sm_mpapa7,4,500,100,2000,iw8_sm_mpapa7_variant_8,
396,iw8_sm_mpapa7,4,500,100,2000,iw8_sm_mpapa7_variant_9,
397,iw8_sm_uzulu,4,500,100,2000,iw8_sm_uzulu_variant_8,
398,iw8_sm_uzulu,4,500,100,3000,iw8_sm_uzulu_variant_9,
399,iw8_sm_uzulu,4,500,100,2000,iw8_sm_uzulu_variant_10,
400,iw8_pi_cpapa,4,500,100,2000,iw8_pi_cpapa_variant_10,
401,iw8_pi_cpapa,3,500,100,2000,iw8_pi_cpapa_variant_11,
402,iw8_pi_cpapa,4,500,100,2000,iw8_pi_cpapa_variant_12,
403,iw8_pi_decho,3,500,100,2000,iw8_pi_decho_variant_7,
404,iw8_pi_decho,4,500,100,2000,iw8_pi_decho_variant_8,
405,iw8_pi_decho,4,500,100,5000,iw8_pi_decho_variant_9,
406,iw8_pi_decho,4,500,100,2000,iw8_pi_decho_variant_10,
407,iw8_pi_golf21,4,500,100,2000,iw8_pi_golf21_variant_11,
408,iw8_pi_mike1911,3,500,100,2000,iw8_pi_mike1911_variant_9,
409,iw8_pi_mike1911,4,500,100,2000,iw8_pi_mike1911_variant_10,
410,iw8_pi_mike1911,3,500,100,2000,iw8_pi_mike1911_variant_11,
411,iw8_pi_mike1911,4,500,100,2000,iw8_pi_mike1911_variant_12,
412,iw8_pi_papa320,4,500,100,2000,iw8_pi_papa320_variant_10,
413,iw8_pi_golf21,4,500,100,2000,iw8_pi_golf21_variant_12,
414,iw8_sh_charlie725,4,500,100,2000,iw8_sh_charlie725_variant_12,
415,iw8_sh_romeo870,2,500,100,2000,iw8_sh_romeo870_variant_9,
416,iw8_sh_romeo870,3,500,100,2000,iw8_sh_romeo870_variant_10,
417,iw8_sh_romeo870,4,500,100,2000,iw8_sh_romeo870_variant_11,
418,iw8_sn_alpha50,4,500,100,3000,iw8_sn_alpha50_variant_7,
419,iw8_sn_alpha50,4,500,100,2000,iw8_sn_alpha50_variant_8,
420,iw8_sn_alpha50,4,500,100,2000,iw8_sn_alpha50_variant_9,
421,iw8_sn_sbeta,4,500,100,2000,iw8_sn_sbeta_variant_8,
422,iw8_sn_sbeta,4,500,100,5000,iw8_sn_sbeta_variant_9,
423,iw8_sn_sbeta,4,500,100,2000,iw8_sn_sbeta_variant_10,
424,iw8_sn_kilo98,4,500,100,2000,iw8_sn_kilo98_variant_8,
425,iw8_sn_kilo98,3,500,100,2000,iw8_sn_kilo98_variant_9,
426,iw8_sn_mike14,4,200,40,2000,iw8_sn_mike14_variant_8,
427,iw8_sn_mike14,3,200,40,2000,iw8_sn_mike14_variant_9,
428,iw8_sn_hdromeo,2,500,100,2000,iw8_sn_hdromeo_variant_8,
429,iw8_sn_hdromeo,4,500,100,2000,iw8_sn_hdromeo_variant_9,
430,iw8_pi_mike9,0,0,0,3000,iw8_pi_mike9_variant_0,
431,iw8_pi_mike9,4,500,100,3000,iw8_pi_mike9_variant_1,
432,iw8_pi_mike9,3,500,100,3000,iw8_pi_mike9_variant_2,
433,iw8_pi_mike9,4,500,100,5001,iw8_pi_mike9_variant_3,
434,iw8_pi_mike9,4,500,100,3000,iw8_pi_mike9_variant_4,
435,iw8_ar_akilo47,4,500,100,2000,iw8_ar_akilo47_variant_13,
436,iw8_ar_kilo433,3,500,100,2000,iw8_ar_kilo433_variant_12,
437,iw8_ar_kilo433,4,500,100,2000,iw8_ar_kilo433_variant_13,
438,iw8_ar_scharlie,3,500,100,2000,iw8_ar_scharlie_variant_12,
439,iw8_ar_tango21,4,500,100,2000,iw8_ar_tango21_variant_6,
440,iw8_sm_mpapa5,3,500,100,2000,iw8_sm_mpapa5_variant_11,
441,iw8_sm_mpapa5,4,500,100,3000,iw8_sm_mpapa5_variant_12,
442,iw8_sm_mpapa5,3,500,100,3000,iw8_sm_mpapa5_variant_13,
443,iw8_sm_mpapa5,4,500,100,4000,iw8_sm_mpapa5_variant_14,
444,iw8_sm_papa90,3,500,100,2000,iw8_sm_papa90_variant_12,
445,iw8_sm_papa90,4,500,100,4000,iw8_sm_papa90_variant_13,
446,iw8_sm_papa90,3,500,100,4001,iw8_sm_papa90_variant_14,
447,iw8_sm_uzulu,4,500,100,3000,iw8_sm_uzulu_variant_11,
448,iw8_sm_uzulu,4,500,100,2000,iw8_sm_uzulu_variant_12,
449,iw8_sm_uzulu,4,500,100,2000,iw8_sm_uzulu_variant_13,
450,iw8_sm_uzulu,4,500,100,4000,iw8_sm_uzulu_variant_14,
451,iw8_sm_beta,4,500,100,3000,iw8_sm_beta_variant_9,
452,iw8_sm_beta,3,500,100,2000,iw8_sm_beta_variant_10,
453,iw8_sm_beta,3,500,100,3000,iw8_sm_beta_variant_11,
454,iw8_pi_cpapa,4,500,100,2000,iw8_pi_cpapa_variant_13,
455,iw8_pi_cpapa,4,500,100,6000,iw8_pi_cpapa_variant_14,
456,iw8_pi_cpapa,3,500,100,3000,iw8_pi_cpapa_variant_15,
457,iw8_pi_papa320,4,500,100,2000,iw8_pi_papa320_variant_11,
458,iw8_pi_papa320,4,500,100,5000,iw8_pi_papa320_variant_12,
459,iw8_pi_papa320,3,500,100,4000,iw8_pi_papa320_variant_13,
460,iw8_pi_papa320,3,500,100,3000,iw8_pi_papa320_variant_14,
461,iw8_pi_mike1911,4,500,100,2000,iw8_pi_mike1911_variant_13,
462,iw8_pi_mike1911,4,500,100,2000,iw8_pi_mike1911_variant_14,
463,iw8_sn_delta,4,500,100,2000,iw8_sn_delta_variant_8,
464,iw8_sn_delta,3,500,100,3000,iw8_sn_delta_variant_9,
465,iw8_sn_delta,1,500,100,99,iw8_sn_delta_variant_10,
466,iw8_sn_delta,3,500,100,6000,iw8_sn_delta_variant_11,
467,iw8_sh_oscar12,3,500,100,2000,iw8_sh_oscar12_variant_8,
468,iw8_knife,3,500,100,2000,iw8_knife_variant_28,
469,iw8_knife,3,500,100,2000,iw8_knife_variant_29,
470,iw8_knife,3,500,100,2000,iw8_knife_variant_30,
471,iw8_sh_charlie725,4,500,100,5000,iw8_sh_charlie725_variant_13,
472,iw8_sh_oscar12,4,500,100,2000,iw8_sh_oscar12_variant_9,
473,iw8_sh_oscar12,3,500,100,3000,iw8_sh_oscar12_variant_10,
474,iw8_sh_oscar12,3,500,100,5000,iw8_sh_oscar12_variant_11,
475,iw8_sh_oscar12,1,500,100,99,iw8_sh_oscar12_variant_12,
476,iw8_pi_decho,3,500,100,3000,iw8_pi_decho_variant_11,
477,iw8_pi_decho,4,500,100,2000,iw8_pi_decho_variant_12,
478,iw8_pi_decho,4,500,100,3000,iw8_pi_decho_variant_13,
479,iw8_pi_decho,4,500,100,3000,iw8_pi_decho_variant_14,
480,iw8_pi_decho,2,500,100,3000,iw8_pi_decho_variant_15,
481,iw8_ar_asierra12,4,500,100,3000,iw8_ar_asierra12_variant_11,
482,iw8_ar_asierra12,4,500,100,4000,iw8_ar_asierra12_variant_12,
483,iw8_ar_asierra12,4,500,100,5000,iw8_ar_asierra12_variant_13,
484,iw8_ar_asierra12,4,500,100,3000,iw8_ar_asierra12_variant_14,
485,iw8_ar_asierra12,2,500,100,6000,iw8_ar_asierra12_variant_15,
486,iw8_ar_falpha,4,500,100,3000,iw8_ar_falpha_variant_8,
487,iw8_ar_falpha,4,500,100,3000,iw8_ar_falpha_variant_9,
488,iw8_ar_falpha,4,500,100,3000,iw8_ar_falpha_variant_10,
489,iw8_ar_falpha,3,500,100,4000,iw8_ar_falpha_variant_11,
490,iw8_ar_mcharlie,3,500,100,3000,iw8_ar_mcharlie_variant_11,
491,iw8_ar_mcharlie,4,500,100,4001,iw8_ar_mcharlie_variant_12,
492,iw8_ar_mcharlie,3,500,100,3000,iw8_ar_mcharlie_variant_13,
493,iw8_ar_mcharlie,3,500,100,4000,iw8_ar_mcharlie_variant_14,
494,iw8_ar_mcharlie,3,500,100,4001,iw8_ar_mcharlie_variant_15,
495,iw8_ar_kilo433,4,500,100,3000,iw8_ar_kilo433_variant_14,
496,iw8_ar_kilo433,4,500,100,3000,iw8_ar_kilo433_variant_15,
497,iw8_ar_mike4,4,500,100,3000,iw8_ar_mike4_variant_12,
498,iw8_ar_mike4,4,500,100,3000,iw8_ar_mike4_variant_13,
499,iw8_ar_mike4,4,500,100,2000,iw8_ar_mike4_variant_14,
500,iw8_ar_mike4,4,500,100,3000,iw8_ar_mike4_variant_15,
501,iw8_ar_tango21,4,500,100,2000,iw8_ar_tango21_variant_7,
502,iw8_ar_tango21,4,500,100,4000,iw8_ar_tango21_variant_8,
503,iw8_ar_tango21,3,500,100,4001,iw8_ar_tango21_variant_9,
504,iw8_ar_tango21,2,500,100,5000,iw8_ar_tango21_variant_10,
505,iw8_ar_tango21,2,500,100,4000,iw8_ar_tango21_variant_11,
506,iw8_sm_beta,2,500,100,5000,iw8_sm_beta_variant_12,
507,iw8_sm_beta,3,500,100,5000,iw8_sm_beta_variant_13,
508,iw8_sm_beta,3,500,100,5000,iw8_sm_beta_variant_14,
509,iw8_sm_beta,3,500,100,6000,iw8_sm_beta_variant_15,
510,iw8_sm_mpapa5,3,500,100,7000,iw8_sm_mpapa5_variant_15,
511,iw8_sh_romeo870,4,500,100,2000,iw8_sh_romeo870_variant_12,
512,iw8_sh_romeo870,4,500,100,5000,iw8_sh_romeo870_variant_13,
513,iw8_sh_romeo870,4,500,100,2000,iw8_sh_romeo870_variant_14,
514,iw8_sh_romeo870,3,500,100,3000,iw8_sh_romeo870_variant_15,
515,iw8_sn_sbeta,3,500,100,2000,iw8_sn_sbeta_variant_11,
516,iw8_sn_sbeta,3,500,100,3000,iw8_sn_sbeta_variant_12,
517,iw8_sn_sbeta,3,500,100,3000,iw8_sn_sbeta_variant_13,
518,iw8_sn_sbeta,4,500,100,5000,iw8_sn_sbeta_variant_14,
519,iw8_sn_sbeta,1,500,100,99,iw8_sn_sbeta_variant_15,
520,iw8_me_riotshield,3,500,100,6000,iw8_me_riotshield_variant_1,
521,iw8_pi_golf21,3,500,100,3000,iw8_pi_golf21_variant_13,
522,iw8_pi_golf21,4,500,100,6000,iw8_pi_golf21_variant_14,
523,iw8_pi_golf21,4,500,100,3000,iw8_pi_golf21_variant_15,
524,iw8_pi_mike1911,4,500,100,2000,iw8_pi_mike1911_variant_15,
525,iw8_sm_augolf,3,500,100,5000,iw8_sm_augolf_variant_12,
526,iw8_sm_augolf,4,500,100,3000,iw8_sm_augolf_variant_13,
527,iw8_sm_augolf,3,500,100,3000,iw8_sm_augolf_variant_14,
528,iw8_sm_augolf,3,500,100,3000,iw8_sm_augolf_variant_15,
529,iw8_lm_mgolf36,3,500,100,2000,iw8_lm_mgolf36_variant_5,
530,iw8_sn_kilo98,4,500,100,2000,iw8_sn_kilo98_variant_10,
531,iw8_sn_kilo98,3,500,100,4000,iw8_sn_kilo98_variant_11,
532,iw8_sn_kilo98,4,500,100,5000,iw8_sn_kilo98_variant_12,
533,iw8_sn_kilo98,4,500,100,6000,iw8_sn_kilo98_variant_13,
534,iw8_sn_kilo98,4,500,100,5000,iw8_sn_kilo98_variant_14,
535,iw8_sn_kilo98,3,500,100,5001,iw8_sn_kilo98_variant_15,
536,iw8_sn_sksierra,0,0,0,3000,iw8_sn_sksierra_variant_0,
537,iw8_sn_sksierra,4,500,100,3000,iw8_sn_sksierra_variant_1,
538,iw8_sn_sksierra,4,500,100,5000,iw8_sn_sksierra_variant_2,
539,iw8_sn_sksierra,4,500,100,3000,iw8_sn_sksierra_variant_3,
540,iw8_sn_sksierra,4,500,100,4000,iw8_sn_sksierra_variant_4,
541,iw8_knife,3,500,100,3000,iw8_knife_variant_31,
542,iw8_knife,3,500,100,2000,iw8_knife_variant_32,
543,iw8_pi_mike1911,4,500,100,2000,iw8_pi_mike1911_variant_16,
544,iw8_ar_kilo433,4,500,100,2000,iw8_ar_kilo433_variant_16,
545,iw8_sn_kilo98,4,500,100,3000,iw8_sn_kilo98_variant_16,
546,iw8_lm_mkilo3,0,0,0,3000,iw8_lm_mkilo3_variant_0,
547,iw8_lm_mkilo3,4,500,100,3000,iw8_lm_mkilo3_variant_1,
548,iw8_lm_mkilo3,2,500,100,4000,iw8_lm_mkilo3_variant_2,
549,iw8_lm_mkilo3,4,500,100,4000,iw8_lm_mkilo3_variant_3,
550,iw8_lm_mkilo3,4,500,100,5000,iw8_lm_mkilo3_variant_4,
551,iw8_ar_falima,4,500,100,3000,iw8_ar_falima_variant_8,
552,iw8_ar_falima,4,500,100,3000,iw8_ar_falima_variant_9,
553,iw8_ar_falima,4,500,100,3000,iw8_ar_falima_variant_10,
554,iw8_ar_falima,3,500,100,3000,iw8_ar_falima_variant_11,
555,iw8_ar_scharlie,4,500,100,4000,iw8_ar_scharlie_variant_13,
556,iw8_ar_scharlie,4,500,100,3000,iw8_ar_scharlie_variant_14,
557,iw8_ar_scharlie,4,500,100,4000,iw8_ar_scharlie_variant_15,
558,iw8_ar_mike4,4,500,100,3000,iw8_ar_mike4_variant_16,
559,iw8_ar_mike4,4,500,100,5000,iw8_ar_mike4_variant_17,
560,iw8_ar_mike4,4,500,100,3000,iw8_ar_mike4_variant_18,
561,iw8_ar_mike4,4,500,100,4000,iw8_ar_mike4_variant_19,
562,iw8_sn_alpha50,4,500,100,3000,iw8_sn_alpha50_variant_10,
563,iw8_sn_alpha50,4,500,100,3000,iw8_sn_alpha50_variant_11,
564,iw8_sn_alpha50,3,500,100,3000,iw8_sn_alpha50_variant_12,
565,iw8_sn_alpha50,4,500,100,6000,iw8_sn_alpha50_variant_13,
566,iw8_sn_alpha50,3,500,100,4001,iw8_sn_alpha50_variant_14,
567,iw8_sn_alpha50,3,500,100,5000,iw8_sn_alpha50_variant_15,
568,iw8_knife,3,500,100,3000,iw8_knife_variant_33,
569,iw8_knife,1,500,100,99,iw8_knife_variant_34,
570,iw8_knife,4,500,100,3000,iw8_knife_variant_35,
571,iw8_knife,3,500,100,4001,iw8_knife_variant_36,
572,iw8_knife,1,500,100,99,iw8_knife_variant_37,
573,iw8_knife,4,500,100,3000,iw8_knife_variant_38,
574,iw8_sm_papa90,4,500,100,3000,iw8_sm_papa90_variant_15,
575,iw8_ar_kilo433,4,500,100,3000,iw8_ar_kilo433_variant_17,
576,iw8_ar_kilo433,4,500,100,3000,iw8_ar_kilo433_variant_18,
577,iw8_ar_kilo433,4,500,100,3000,iw8_ar_kilo433_variant_19,
578,iw8_ar_akilo47,4,500,100,5000,iw8_ar_akilo47_variant_14,
579,iw8_ar_akilo47,3,500,100,3000,iw8_ar_akilo47_variant_15,
580,iw8_sm_mpapa7,3,500,100,3000,iw8_sm_mpapa7_variant_10,
581,iw8_sm_mpapa7,2,500,100,3000,iw8_sm_mpapa7_variant_11,
582,iw8_sm_mpapa7,4,500,100,5000,iw8_sm_mpapa7_variant_12,
583,iw8_sm_mpapa7,4,500,100,3000,iw8_sm_mpapa7_variant_13,
584,iw8_sm_mpapa7,4,500,100,3000,iw8_sm_mpapa7_variant_14,
585,iw8_sm_mpapa7,4,500,100,5000,iw8_sm_mpapa7_variant_15,
586,iw8_sm_mpapa5,4,500,100,3000,iw8_sm_mpapa5_variant_16,
587,iw8_sm_mpapa5,3,500,100,4001,iw8_sm_mpapa5_variant_17,
588,iw8_sm_mpapa5,2,500,100,6000,iw8_sm_mpapa5_variant_18,
589,iw8_sm_mpapa5,4,500,100,5000,iw8_sm_mpapa5_variant_19,
590,iw8_sm_mpapa5,4,500,100,4001,iw8_sm_mpapa5_variant_20,
591,iw8_pi_golf21,4,500,100,3000,iw8_pi_golf21_variant_16,
592,iw8_pi_golf21,3,500,100,3000,iw8_pi_golf21_variant_17,
593,iw8_pi_golf21,2,500,100,4000,iw8_pi_golf21_variant_18,
594,iw8_pi_golf21,4,500,100,4001,iw8_pi_golf21_variant_19,
595,iw8_lm_lima86,3,500,100,3000,iw8_lm_lima86_variant_10,
596,iw8_lm_lima86,4,500,100,6000,iw8_lm_lima86_variant_11,
597,iw8_lm_lima86,3,500,100,4000,iw8_lm_lima86_variant_12,
598,iw8_lm_lima86,4,500,100,6000,iw8_lm_lima86_variant_13,
599,iw8_lm_lima86,2,500,100,5001,iw8_lm_lima86_variant_14,
600,iw8_lm_lima86,2,500,100,4001,iw8_lm_lima86_variant_15,
601,iw8_lm_pkilo,3,500,100,4000,iw8_lm_pkilo_variant_11,
602,iw8_lm_pkilo,3,500,100,3000,iw8_lm_pkilo_variant_12,
603,iw8_lm_pkilo,4,500,100,5000,iw8_lm_pkilo_variant_13,
604,iw8_lm_pkilo,4,500,100,4000,iw8_lm_pkilo_variant_14,
605,iw8_lm_pkilo,2,500,100,6000,iw8_lm_pkilo_variant_15,
606,iw8_sn_hdromeo,4,500,100,3000,iw8_sn_hdromeo_variant_10,
607,iw8_sn_hdromeo,4,500,100,4000,iw8_sn_hdromeo_variant_11,
608,iw8_sn_hdromeo,2,500,100,5000,iw8_sn_hdromeo_variant_12,
609,iw8_sn_hdromeo,1,500,100,99,iw8_sn_hdromeo_variant_13,
610,iw8_sn_hdromeo,4,500,100,4001,iw8_sn_hdromeo_variant_14,
611,iw8_sn_hdromeo,4,500,100,5000,iw8_sn_hdromeo_variant_15,
612,iw8_sn_mike14,4,200,40,3000,iw8_sn_mike14_variant_10,
613,iw8_sn_mike14,4,200,40,5000,iw8_sn_mike14_variant_11,
614,iw8_sn_mike14,3,200,40,4001,iw8_sn_mike14_variant_12,
615,iw8_sn_mike14,4,200,40,3000,iw8_sn_mike14_variant_13,
616,iw8_sn_mike14,4,200,40,3000,iw8_sn_mike14_variant_14,
617,iw8_sn_mike14,3,200,40,4000,iw8_sn_mike14_variant_15,
618,iw8_lm_mgolf36,3,500,100,6001,iw8_lm_mgolf36_variant_6,
619,iw8_lm_mgolf36,4,500,100,4001,iw8_lm_mgolf36_variant_7,
620,iw8_lm_mgolf36,4,500,100,4000,iw8_lm_mgolf36_variant_8,
621,iw8_lm_mgolf36,3,500,100,4001,iw8_lm_mgolf36_variant_9,
622,iw8_sh_romeo870,4,500,100,3000,iw8_sh_romeo870_variant_16,
623,iw8_sh_romeo870,3,500,100,3000,iw8_sh_romeo870_variant_17,
624,iw8_sh_romeo870,4,500,100,5000,iw8_sh_romeo870_variant_18,
625,iw8_sh_romeo870,4,500,100,5000,iw8_sh_romeo870_variant_19,
626,iw8_ar_galima,0,500,100,4000,iw8_ar_galima_variant_0,
627,iw8_ar_galima,4,500,100,4000,iw8_ar_galima_variant_1,
628,iw8_ar_galima,4,500,100,4001,iw8_ar_galima_variant_2,
629,iw8_ar_galima,4,500,100,5000,iw8_ar_galima_variant_3,
630,iw8_ar_galima,4,500,100,5000,iw8_ar_galima_variant_4,
631,iw8_sm_victor,0,500,100,4000,iw8_sm_victor_variant_0,
632,iw8_sm_victor,4,500,100,4000,iw8_sm_victor_variant_1,
633,iw8_sm_victor,4,500,100,5000,iw8_sm_victor_variant_2,
634,iw8_sm_victor,4,500,100,4001,iw8_sm_victor_variant_3,
635,iw8_sm_victor,4,500,100,5000,iw8_sm_victor_variant_4,
636,iw8_sm_uzulu,3,500,100,5000,iw8_sm_uzulu_variant_15,
637,iw8_ar_akilo47,3,500,100,3000,iw8_ar_akilo47_variant_16,
638,iw8_ar_akilo47,3,500,100,6000,iw8_ar_akilo47_variant_17,
639,iw8_ar_akilo47,3,500,100,5000,iw8_ar_akilo47_variant_18,
640,iw8_ar_akilo47,4,500,100,5000,iw8_ar_akilo47_variant_19,
641,iw8_ar_falima,3,500,100,4000,iw8_ar_falima_variant_12,
642,iw8_ar_falima,3,500,100,6000,iw8_ar_falima_variant_13,
643,iw8_ar_falima,1,500,100,99,iw8_ar_falima_variant_14,
644,iw8_ar_falima,3,500,100,5000,iw8_ar_falima_variant_15,
645,iw8_sh_charlie725,4,500,100,99,iw8_sh_charlie725_variant_14,
646,iw8_sh_charlie725,4,500,100,3000,iw8_sh_charlie725_variant_15,
647,iw8_pi_decho,4,500,100,3000,iw8_pi_decho_variant_16,
648,iw8_pi_decho,4,500,100,4001,iw8_pi_decho_variant_17,
649,iw8_pi_decho,2,500,100,6000,iw8_pi_decho_variant_18,
650,iw8_pi_decho,4,500,100,6000,iw8_pi_decho_variant_19,
651,iw8_lm_kilo121,4,500,100,3000,iw8_lm_kilo121_variant_10,
652,iw8_lm_kilo121,3,500,100,6000,iw8_lm_kilo121_variant_11,
653,iw8_lm_kilo121,3,500,100,3000,iw8_lm_kilo121_variant_12,
654,iw8_lm_kilo121,4,500,100,3000,iw8_lm_kilo121_variant_13,
655,iw8_lm_kilo121,2,500,100,4000,iw8_lm_kilo121_variant_14,
656,iw8_lm_kilo121,3,500,100,5000,iw8_lm_kilo121_variant_15,
657,iw8_ar_sierra552,4,500,100,3000,iw8_ar_sierra552_variant_5,
658,iw8_ar_sierra552,4,500,100,4000,iw8_ar_sierra552_variant_6,
659,iw8_ar_sierra552,3,500,100,4000,iw8_ar_sierra552_variant_7,
660,iw8_ar_sierra552,3,500,100,3000,iw8_ar_sierra552_variant_8,
661,iw8_ar_sierra552,3,500,100,4000,iw8_ar_sierra552_variant_9,
662,iw8_knife,3,500,100,4000,iw8_knife_variant_39,
663,iw8_knife,3,500,100,3000,iw8_knife_variant_40,
664,iw8_knife,4,500,100,3000,iw8_knife_variant_41,
665,iw8_knife,3,500,100,3000,iw8_knife_variant_42,
666,iw8_knife,3,500,100,4000,iw8_knife_variant_43,
667,iw8_knife,3,500,100,3000,iw8_knife_variant_44,
668,iw8_knife,3,500,100,3000,iw8_knife_variant_45,
669,iw8_knife,3,500,100,3000,iw8_knife_variant_46,
670,iw8_knife,3,500,100,4001,iw8_knife_variant_47,
671,iw8_knife,3,500,100,6000,iw8_knife_variant_48,
672,iw8_knife,4,500,100,3000,iw8_knife_variant_49,
673,iw8_knife,4,500,100,4000,iw8_knife_variant_50,
674,iw8_knife,3,500,100,99,iw8_knife_variant_51,
675,iw8_knife,3,500,100,99,iw8_knife_variant_52,
676,iw8_knife,3,500,100,6000,iw8_knife_variant_53,
677,iw8_knife,4,500,100,6000,iw8_knife_variant_54,
678,iw8_knife,3,500,100,99,iw8_knife_variant_55,
679,iw8_knife,3,500,100,99,iw8_knife_variant_56,
680,iw8_knife,3,500,100,99,iw8_knife_variant_57,
681,iw8_knife,3,500,100,99,iw8_knife_variant_58,
682,iw8_knife,3,500,100,99,iw8_knife_variant_59,
683,iw8_sm_smgolf45,3,500,100,4000,iw8_sm_smgolf45_variant_5,
684,iw8_sm_smgolf45,4,500,100,4000,iw8_sm_smgolf45_variant_6,
685,iw8_sm_smgolf45,4,500,100,4000,iw8_sm_smgolf45_variant_7,
686,iw8_sm_smgolf45,4,500,100,4000,iw8_sm_smgolf45_variant_8,
687,iw8_sm_smgolf45,4,500,100,5000,iw8_sm_smgolf45_variant_9,
688,iw8_pi_papa320,4,500,100,4000,iw8_pi_papa320_variant_15,
689,iw8_pi_papa320,3,500,100,3000,iw8_pi_papa320_variant_16,
690,iw8_pi_papa320,4,500,100,4000,iw8_pi_papa320_variant_17,
691,iw8_pi_papa320,4,500,100,5000,iw8_pi_papa320_variant_18,
692,iw8_pi_papa320,3,500,100,5000,iw8_pi_papa320_variant_19,
693,iw8_ar_mike4,2,500,100,4000,iw8_ar_mike4_variant_20,
694,iw8_ar_mike4,3,500,100,4000,iw8_ar_mike4_variant_21,
695,iw8_ar_mike4,3,500,100,3000,iw8_ar_mike4_variant_22,
696,iw8_ar_mike4,4,500,100,3000,iw8_ar_mike4_variant_23,
697,iw8_ar_mike4,2,500,100,4000,iw8_ar_mike4_variant_24,
698,iw8_ar_mike4,4,500,100,4001,iw8_ar_mike4_variant_25,
699,iw8_ar_mike4,3,500,100,4000,iw8_ar_mike4_variant_26,
700,iw8_ar_mike4,4,500,100,4001,iw8_ar_mike4_variant_27,
701,iw8_ar_mike4,3,500,100,4001,iw8_ar_mike4_variant_28,
702,iw8_ar_mike4,2,500,100,4001,iw8_ar_mike4_variant_29,
703,iw8_ar_mike4,4,500,100,5000,iw8_ar_mike4_variant_30,
704,iw8_ar_mike4,4,500,100,5000,iw8_ar_mike4_variant_31,
705,iw8_sm_augolf,3,500,100,3000,iw8_sm_augolf_variant_16,
706,iw8_sm_augolf,3,500,100,4000,iw8_sm_augolf_variant_17,
707,iw8_sm_augolf,3,500,100,5000,iw8_sm_augolf_variant_18,
708,iw8_sm_augolf,2,500,100,5000,iw8_sm_augolf_variant_19,
709,iw8_me_akimboblades,0,0,0,5000,iw8_me_akimboblades_variant_0,
710,iw8_me_akimboblades,4,500,100,5000,iw8_me_akimboblades_variant_1,
711,iw8_me_akimboblades,4,500,100,5000,iw8_me_akimboblades_variant_2,
