20558406,veh_t9_mil_fav_light_mpx_m80s,0,VEHICLES/FAV_LIGHT_MPX_80S,VEHICLES/FAV_LIGHT_MPX_80S_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_fav_light_mpx_m80s,ui_veh_t9_mil_fav_light_mpx_m80s,7000,
27306374,veh_t9_mil_us_motorcycle_offroad_mpx_m80s,0,VEHICLES/MOTORCYCLE_OFFROAD_MPX_M80S,VEHICLES/MOTORCYCLE_OFFROAD_MPX_M80S_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_us_motorcycle_offroad_mpx_m80s,ui_veh_t9_mil_us_motorcycle_offroad_mpx_m80s,7000,
26657464,veh_t9_mil_boat_jetski_mpx_m80s,0,VEHICLES/VEH_T9_MIL_BOAT_JETSKI_MPX_M80S,VEHICLES/VEH_T9_MIL_BOAT_JETSKI_MPX_M80S_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_boat_jetski_mpx_m80s,ui_veh_t9_mil_boat_jetski_mpx_m80s,7000,
23783210,veh_t9_mil_snowmobile_mpx_m80s,0,VEHICLES/VEH_T9_MIL_SNOWMOBILE_MPX_M80S,VEHICLES/VEH_T9_MIL_SNOWMOBILE_MPX_M80S_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_snowmobile_mpx_m80s,ui_veh_t9_mil_snowmobile_mpx_m80s,7000,
24527356,veh_t9_mil_ru_tank_t72_mpx_m80s,0,VEHICLES/T72_ASSEMBLY_MPX_80S,VEHICLES/T72_ASSEMBLY_MPX_80S_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_ru_tank_t72_mpx_m80s,ui_veh_t9_mil_ru_tank_t72_mpx_m80s,7000,
30014560,veh_t9_mil_us_boat_pgb_mpx_m80s,0,VEHICLES/PGB_MPX_80S,VEHICLES/PGB_MPX_80S_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_us_boat_pgb_mpx_m80s,ui_veh_t9_mil_us_boat_pgb_mpx_m80s,7000,
25847272,mil_us_motorcycle_offroad_mpx_retro,0,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO_DESC,LOOT_MP/VEHICLE_SKIN,ui_mil_us_motorcycle_offroad_mpx_retro,ui_mil_us_motorcycle_offroad_mpx_retro,7000,
19491421,veh_t9_mil_ru_tank_t72_mpx_lsa_sy,0,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_ru_tank_t72_mpx_lsa_sy,ui_veh_t9_mil_ru_tank_t72_mpx_lsa_sy,7000,
20970820,veh_t9_mil_us_boat_pgb_mpx_lsa_sy,0,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_us_boat_pgb_mpx_lsa_sy,ui_veh_t9_mil_us_boat_pgb_mpx_lsa_sy,7000,
31081368,veh_t9_mil_ru_heli_gunship_hind_mpx_lsa_sy,0,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_ru_heli_gunship_hind_mpx_lsa_sy,ui_veh_t9_mil_ru_heli_gunship_hind_mpx_lsa_sy,7000,
31815836,veh_t9_mil_ru_tank_t72_mpx_lsa_ms,0,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_ru_tank_t72_mpx_lsa_ms,ui_veh_t9_mil_ru_tank_t72_mpx_lsa_ms,7000,
30074497,veh_t9_mil_us_boat_pgb_mpx_lsa_ms,0,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_us_boat_pgb_mpx_lsa_ms,ui_veh_t9_mil_us_boat_pgb_mpx_lsa_ms,7000,
27522460,veh_t9_mil_ru_heli_gunship_hind_mpx_lsa_ms,0,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_ru_heli_gunship_hind_mpx_lsa_ms,ui_veh_t9_mil_ru_heli_gunship_hind_mpx_lsa_ms,7000,
26303044,veh_t9_mil_ru_tank_t72_mpx_lsa_pc,0,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_ru_tank_t72_mpx_lsa_pc,ui_veh_t9_mil_ru_tank_t72_mpx_lsa_pc,7000,
31319726,veh_t9_mil_us_boat_pgb_mpx_lsa_pc,0,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_us_boat_pgb_mpx_lsa_pc,ui_veh_t9_mil_us_boat_pgb_mpx_lsa_pc,7000,
29228418,veh_t9_mil_ru_heli_gunship_hind_mpx_lsa_pc,0,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO,VEHICLES/MOTORCYCLE_OFFROAD_MPX_RETRO_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_ru_heli_gunship_hind_mpx_lsa_pc,ui_veh_t9_mil_ru_heli_gunship_hind_mpx_lsa_pc,7000,
