93,specialty_incog,PERKS/COLD_BLOODED,icon_perks_incog,PERKS/DESC_COLD_BLOODED,,,slot_null,3,34,test_perk_chip,test_perk_chip,,,,,,,placeholder_x,PERKS/DESC_COLD_BLOODED,,PERKS/DESC_COLD_BLOODED,
94,specialty_detectexplosive,PERKS/BOMB_SQUAD,icon_perks_sitrep,PERKS/DESC_BOMB_SQUAD,,,slot_null,2,43,test_perk_chip,test_perk_chip,,,,,,,placeholder_x,PERKS/DESC_BOMB_SQUAD,,PERKS/DESC_BOMB_SQUAD,
95,specialty_battleslide,PERKS/BATTLESLIDE,icon_ability_battle_slide,PERKS_DESC_BATTLESLIDE,,,slot_null,1,51,test_perk_chip,test_perk_chip,,,,,,,placeholder_x,PERKS_DESC_BATTLESLIDE,,PERKS_DESC_BATTLESLIDE,
96,specialty_stun_resistance,PERKS/BLASTSHIELD_PRO,icon_perk_slot_tacticalmask,PERKS/DESC_STUN_RESISTANCE,,,slot_null,2,54,icon_perk_showcase_tacticalmask,icon_perk_showcase_tacticalmask,,,,,,,placeholder_x,PERKS/DESC_STUN_RESISTANCE,,PERKS/DESC_STUN_RESISTANCE,
97,specialty_chain_reaction,PERKS/CHAIN_REACTION,specialty_dangerclose,PERKS/DESC_CHAIN_REACTION,,,slot_null,2,75,test_perk_chip,test_perk_chip,,,,,,,placeholder_x,PERKS/DESC_CHAIN_REACTION,,PERKS/DESC_CHAIN_REACTION,
98,specialty_activereload,PERKS/ACTIVE_RELOAD,icon_perks_activereload,PERKS/DESC_ACTIVE_RELOAD,,,slot_null,1,76,test_perk_chip,test_perk_chip,,,,,,,placeholder_x,PERKS/DESC_ACTIVE_RELOAD,,PERKS/DESC_ACTIVE_RELOAD,
99,specialty_corpse_steal,PERKS_CORPSE_STEAL,specialty_one_man_army,PERKS_DESC_CORPSE_STEAL,,,slot_null,1,76,test_perk_chip,test_perk_chip,,,,,,,placeholder_x,PERKS_DESC_CORPSE_STEAL,,PERKS_DESC_CORPSE_STEAL,
100,specialty_sixth_sense,PERKS/SIXTH_SENSE,icon_trait_perception,PERKS/DESC_SIXTH_SENSE,,,slot_null,1,,icon_trait_showcase_perception,icon_trait_showcase_perception,,,,,,,placeholder_x,PERKS/DESC_SIXTH_SENSE,,PERKS/DESC_SIXTH_SENSE,
101,specialty_block_health_regen,PERKS/NONE,specialty_ks_null,PERKS/NONE,,,slot_null,0,0,test_perk_chip,test_perk_chip,,,,,,,placeholder_x,PERKS/NONE,,PERKS/NONE,
102,specialty_paint,PERKS/NONE,specialty_ks_null,PERKS/NONE,,,slot_null,0,0,test_perk_chip,test_perk_chip,,,,,,,placeholder_x,PERKS/NONE,,PERKS/NONE,
103,specialty_overrrideweaponspeed,PERKS/NONE,specialty_ks_null,PERKS/NONE,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/NONE,,PERKS/NONE,
104,specialty_dodge,PERKS/DODGE,icon_trait_dodge,PERKS/DODGE_DESC,,,ch_specialty_extra_dodge_purchase,,1,,icon_trait_showcase_dodge,icon_trait_showcase_dodge,,,,,,,placeholder_x,PERKS/DODGE_DESC,,PERKS/DODGE_DESC,
105,specialty_extra_dodge,PERKS/EXTRA_DODGE,power_extra_dodge_sm,PERKS/EXTRA_DODGE_DESC,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/EXTRA_DODGE_DESC,,PERKS/EXTRA_DODGE_DESC,
106,specialty_extend_dodge,PERKS/EXTEND_DODGE,power_dash_sm,PERKS/EXTEND_DODGE_DESC,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/EXTEND_DODGE_DESC,,PERKS/EXTEND_DODGE_DESC,
107,specialty_ground_pound,PERKS/GROUND_POUND,icon_trait_ground_pound,PERKS/GROUND_POUND_DESC,,,slot_null,1,,icon_trait_showcase_ground_pound,icon_trait_showcase_ground_pound,,,,,,,placeholder_x,PERKS/GROUND_POUND_DESC,,PERKS/GROUND_POUND_DESC,
108,specialty_ground_pound_shield,PERKS/GROUND_POUND_SHIELD,power_ground_pound_shield_sm,PERKS/GROUND_POUND_SHIELD_DESC,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/GROUND_POUND_SHIELD_DESC,,PERKS/GROUND_POUND_SHIELD_DESC,
109,specialty_ground_pound_shock,PERKS/GROUND_POUND_SHOCK,power_ground_pound_shock_sm,PERKS/GROUND_POUND_SHOCK_DESC,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/GROUND_POUND_SHOCK_DESC,,PERKS/GROUND_POUND_SHOCK_DESC,
110,specialty_thruster,PERKS/THRUSTER,icon_perks_thruster,PERKS/THRUSTER_DESC,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/THRUSTER_DESC,,PERKS/THRUSTER_DESC,
111,specialty_afterburner,PERKS/RUSHDOWN,icon_trait_rushdown,PERKS/RUSHDOWN_DESC,,,slot_null,1,,icon_trait_showcase_rushdown,icon_trait_showcase_rushdown,,,,,,,placeholder_x,PERKS/RUSHDOWN_DESC,,PERKS/RUSHDOWN_DESC,
112,specialty_phase_slide,PERKS/PHASE_SLIDE,icon_perks_phase_slide,PERKS/PHASE_SLIDE_DESC,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/PHASE_SLIDE_DESC,,PERKS/PHASE_SLIDE_DESC,
113,specialty_tele_slide,PERKS/TELE_SLIDE,icon_perks_tele_slide,PERKS/TELE_SLIDE_DESC,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/TELE_SLIDE_DESC,,PERKS/TELE_SLIDE_DESC,
114,specialty_phaseslash,PERKS/PHASESLASH_REPHASE,icon_perks_camo_elite,PERKS/PHASESLASH_REPHASE_DESC,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/PHASESLASH_REPHASE_DESC,,PERKS/PHASESLASH_REPHASE_DESC,
115,specialty_batterypack,PERKS/BATTERY_PACK,power_battery_sm,PERKS/BATTERY_PACK_DESC,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/BATTERY_PACK_DESC,,PERKS/BATTERY_PACK_DESC,
116,specialty_scorestreakpack,PERKS/SCORESTREAK_PACK,icon_perks_scorestreakpack,PERKS/SCORESTREAK_PACK_DESC,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/SCORESTREAK_PACK_DESC,,PERKS/SCORESTREAK_PACK_DESC,
117,specialty_superpack,PERKS/SUPER_PACK,icon_trait_super_bags,PERKS/SUPER_PACK_DESC,,,slot_null,1,,icon_trait_showcase_super_bags,icon_trait_showcase_super_bags,,,,,,,placeholder_x,PERKS/SUPER_PACK_DESC,,PERKS/SUPER_PACK_DESC,
118,specialty_camo_elite,PERKS/CAMO_ELITE,icon_perks_camo_elite,PERKS/CAMO_ELITE_DESC,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/CAMO_ELITE_DESC,,PERKS/CAMO_ELITE_DESC,
119,specialty_mark_targets,PERKS/MARK_TARGETS,icon_trait_marked_target,PERKS/MARK_TARGETS_DESC,,,slot_null,1,,icon_trait_showcase_marked_target,icon_trait_showcase_marked_target,,,,,,,placeholder_x,PERKS/MARK_TARGETS_DESC,,PERKS/MARK_TARGETS_DESC,
120,specialty_battleslide,PERKS/BATTLESLIDE,icon_ability_battle_slide,PERKS/BATTLESLIDE_DESC,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/BATTLESLIDE_DESC,,PERKS/BATTLESLIDE_DESC,
121,specialty_battleslide_offense,PERKS/BATTLESLIDE_OFFENSE,icon_ability_battle_slide,PERKS/BATTLESLIDE_OFFENSE_DESC,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/BATTLESLIDE_OFFENSE_DESC,,PERKS/BATTLESLIDE_OFFENSE_DESC,
122,specialty_enhanced_sixth_sense,PERKS/ENHANCED_SIXTH_SENSE,icon_trait_perception,PERKS/ENHANCED_SIXTH_SENSE_DESC,,,slot_null,1,,icon_trait_showcase_perception,icon_trait_showcase_perception,,,,,,,placeholder_x,PERKS/ENHANCED_SIXTH_SENSE_DESC,,PERKS/ENHANCED_SIXTH_SENSE_DESC,
123,specialty_dodge_defense,PERKS/DODGE_DEFENSE,icon_perks_dodge_defense,PERKS/DODGE_DEFENSE_DESC,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/DODGE_DEFENSE_DESC,,PERKS/DODGE_DEFENSE_DESC,
124,specialty_cloak,PERKS/CLOAK,icon_perks_camo_elite,PERKS/CLOAK_DESC,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/CLOAK_DESC,,PERKS/CLOAK_DESC,
125,specialty_personal_trophy,PERKS/PERSONAL_TROPHY,icon_trait_trophy,PERKS/PERSONAL_TROPHY_DESC,,,slot_null,1,,icon_trait_showcase_trophy_drone,icon_trait_showcase_personal_trophy,,,,,,,placeholder_x,PERKS/PERSONAL_TROPHY_DESC,,PERKS/PERSONAL_TROPHY_DESC,
126,specialty_disruptor_punch,PERKS/DISRUPTOR_PUNCH,icon_perks_disruptor_punch,PERKS/DISRUPTOR_PUNCH_DESC,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/DISRUPTOR_PUNCH_DESC,,PERKS/DISRUPTOR_PUNCH_DESC,
127,specialty_equipment_ping,PERKS/EQUIPMENT_PING,icon_trait_eye_spy,PERKS/DESC_EQUIPMENT_PING,,,slot_null,1,33,icon_trait_showcase_eye_spy,icon_trait_showcase_eye_spy,,,,,,,placeholder_x,PERKS/DESC_EQUIPMENT_PING,,PERKS/DESC_EQUIPMENT_PING,
128,specialty_wall_lock,PERKS/WALL_LOCK,icon_perks_camo_elite,PERKS/WALL_LOCK_DESC,,,slot_null,1,33,test_perk_chip,test_perk_chip,,,,,,,placeholder_x,PERKS/WALL_LOCK_DESC,,PERKS/WALL_LOCK_DESC,
129,specialty_rush,PERKS/RUSH,icon_trait_momentum,PERKS/DESC_RUSH,,,slot_null,1,33,icon_trait_showcase_momentum,icon_trait_showcase_momentum,,,,,,,placeholder_x,PERKS/DESC_RUSH,,PERKS/DESC_RUSH,
130,specialty_hover,PERKS/HOVER,icon_perks_agility,PERKS/DESC_HOVER,,,slot_null,1,33,test_perk_chip,test_perk_chip,,,,,,,placeholder_x,PERKS/DESC_HOVER,,PERKS/DESC_HOVER,
131,specialty_scavenger_eqp,PERKS/SCAVENGER_EQP,icon_trait_resupply,PERKS/DESC_SCAVENGER_EQP,,,slot_null,1,33,icon_trait_showcase_resupply,icon_trait_showcase_resupply,,,,,,,placeholder_x,PERKS/DESC_SCAVENGER_EQP,,PERKS/DESC_SCAVENGER_EQP,
132,specialty_spawnview,PERKS/BLINDEYE,icon_perk_slot_blindeye,PERKS/DESC_BLINDEYE,,,slot_null,1,33,test_perk_chip,test_perk_chip,,,,,,,placeholder_x,PERKS/DESC_BLINDEYE,,PERKS/DESC_BLINDEYE,
133,specialty_phase_fall,PERKS/PHASE_FALL,icon_perks_phase_slide,PERKS/DESC_PHASE_FALL,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/DESC_PHASE_FALL,,PERKS/DESC_PHASE_FALL,
134,specialty_ftlslide,PERKS/FASTSLIDE,icon_trait_ftl_slide,PERKS/DESC_FASTSLIDE,,,slot_null,1,,icon_trait_showcase_ftl_slide,icon_trait_showcase_ftl_slide,,,,,,,placeholder_x,PERKS/DESC_FASTSLIDE,,PERKS/DESC_FASTSLIDE,
135,specialty_improved_prone,PERKS/IMPROVED_PRONE,icon_perks_phase_slide,PERKS/DESC_IMPROVED_PRONE,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/DESC_IMPROVED_PRONE,,PERKS/DESC_IMPROVED_PRONE,
136,specialty_support_killstreaks,PERKS/SUPPORT_KILLSTREAKS,icon_trait_support,PERKS/DESC_SUPPORT_KILLSTREAKS,,,slot_null,1,,icon_trait_showcase_support,icon_trait_showcase_support,,,,,,,placeholder_x,PERKS/DESC_SUPPORT_KILLSTREAKS,,PERKS/DESC_SUPPORT_KILLSTREAKS,
137,specialty_cloak_aerial,PERKS/CLOAK_AERIAL,icon_perks_camo_elite,PERKS/DESC_CLOAK_AERIAL,,,slot_null,1,,test_rig_icon,test_rig_icon,,,,,,,placeholder_x,PERKS/DESC_CLOAK_AERIAL,,PERKS/DESC_CLOAK_AERIAL,
138,specialty_spawn_radar,PERKS/SPAWN_RADAR,icon_perks_ping,PERKS/DESC_SPAWN_RADAR,,,slot_null,1,,test_perk_chip,test_perk_chip,,,,,,,placeholder_x,PERKS/DESC_SPAWN_RADAR,,PERKS/DESC_SPAWN_RADAR,
139,specialty_ads_awareness,PERKS/ADS_AWARENESS,icon_trait_heightened_senses,PERKS/DESC_ADS_AWARENESS,,,slot_null,1,,icon_trait_showcase_heightened_senses,icon_perk_showcase_awareness,,,,,,,placeholder_x,PERKS/DESC_ADS_AWARENESS,,PERKS/DESC_ADS_AWARENESS,
140,specialty_rearguard,PERKS/REARGUARD,icon_trait_ruggedly_built,PERKS/DESC_REARGUARD,,,slot_null,1,,icon_trait_showcase_ruggedly_built,specialty_bulletdamage,,,,,,,placeholder_x,PERKS/DESC_REARGUARD,,PERKS/DESC_REARGUARD,
141,specialty_boom,PERKS/BOOM,icon_trait_ping,PERKS/DESC_BOOM,,,slot_null,2,73,icon_trait_showcase_ping,icon_trait_showcase_ping,,,,,,,placeholder_x,PERKS/DESC_BOOM,,PERKS/DESC_BOOM,
142,specialty_bling,PERKS/BLING,icon_trait_ping,PERKS/DESC_BLING,,,slot_null,1,,icon_trait_showcase_ping,icon_trait_showcase_ping,,,,,,,placeholder_x,PERKS/DESC_BLING,,PERKS/DESC_BLING,
143,specialty_br_highalert,PERKS/BR_HIGH_ALERT,icon_perk_slot_highalert_ui,PERKS/DESC_BR_HIGH_ALERT,,,slot_null,1,,,,icon_perk_slot_highalert_ui,icon_perk_slot_highalert_ui,accessory_ui_perk_pouch_03_patch_high_alert,,,,placeholder_x,PERKS/DESC_BR_HIGH_ALERT,,PERKS/DESC_BR_HIGH_ALERT,
144,specialty_br_spotter,PERKS/BR_SPOTTER,icon_perk_slot_tracker_ui,PERKS/DESC_BR_SPOTTER,,,slot_null,1,,,,icon_perk_slot_highalert_ui,icon_perk_slot_highalert_ui,accessory_ui_perk_pouch_03_patch_high_alert,,,,placeholder_x,PERKS/DESC_BR_SPOTTER,,PERKS/DESC_BR_SPOTTER,
145,specialty_br_tracker,PERKS/BR_TRACKER,icon_perk_slot_tracker_ui,PERKS/DESC_BR_TRACKER,,,slot_null,1,,,,,,,,,,placeholder_x,PERKS/DESC_BR_TRACKER,,PERKS/DESC_BR_TRACKER,
146,specialty_br_stalker,PERKS/BR_STALKER,icon_perk_slot_scavenger_ui,PERKS/DESC_BR_STALKER,,,slot_null,1,,,,,,,,,,placeholder_x,PERKS/DESC_BR_STALKER,,PERKS/DESC_BR_STALKER,
147,specialty_br_marksman,PERKS/BR_MARKSMAN,icon_perk_slot_scavenger_ui,PERKS/DESC_BR_MARKSMAN,,,slot_null,1,,,,,,,,,,placeholder_x,PERKS/DESC_BR_MARKSMAN,,PERKS/DESC_BR_MARKSMAN,
148,specialty_br_sleightofhand,PERKS/BR_SLEIGHTOFHAND,icon_perk_slot_scavenger_ui,PERKS/DESC_BR_SLEIGHTOFHAND,,,slot_null,1,,,,,,,,,,placeholder_x,PERKS/DESC_BR_SLEIGHTOFHAND,,PERKS/DESC_BR_SLEIGHTOFHAND,
149,specialty_br_armorer,PERKS/BR_ARMORER,icon_perk_slot_scavenger_ui,PERKS/DESC_BR_ARMORER,,,slot_null,1,,,,,,,,,,placeholder_x,PERKS/DESC_BR_ARMORER,,PERKS/DESC_BR_ARMORER,
150,specialty_br_artisantastes,PERKS/BR_ARTISAN_TASTES,icon_perk_slot_scavenger_ui,PERKS/DESC_BR_ARTISAN_TASTES,,,slot_null,1,,,,,,,,,,placeholder_x,PERKS/DESC_BR_ARTISAN_TASTES,,PERKS/DESC_BR_ARTISAN_TASTES,
151,specialty_br_deeppockets,PERKS/BR_DEEP_POCKETS,icon_perk_slot_scavenger_ui,PERKS/DESC_BR_DEEP_POCKETS,,,slot_null,1,,,,,,,,,,placeholder_x,PERKS/DESC_BR_DEEP_POCKETS,,PERKS/DESC_BR_DEEP_POCKETS,
152,specialty_br_grenadier,PERKS/BR_GRENADIER,icon_perk_slot_scavenger_ui,PERKS/DESC_BR_GRENADIER,,,slot_null,1,,,,,,,,,,placeholder_x,PERKS/DESC_BR_GRENADIER,,PERKS/DESC_BR_GRENADIER,
153,specialty_br_healer,PERKS/BR_HEALER,icon_perk_slot_scavenger_ui,PERKS/DESC_BR_HEALER,,,slot_null,1,,,,,,,,,,placeholder_x,PERKS/DESC_BR_HEALER,,PERKS/DESC_BR_HEALER,
154,specialty_br_thief,PERKS/BR_THIEF,icon_perk_slot_scavenger_ui,PERKS/DESC_BR_THIEF,,,slot_null,1,,,,,,,,,,placeholder_x,PERKS/DESC_BR_THIEF,,PERKS/DESC_BR_THIEF,
155,specialty_br_ammoscavenger,PERKS/BR_AMMO_SCAVENGER,icon_perk_slot_scavenger_ui,PERKS/DESC_BR_AMMO_SCAVENGER,,,slot_null,1,,,,icon_perk_slot_scavenger_ui,icon_perk_slot_scavenger_ui,accessory_ui_perk_pouch_04_patch_scavenger,,,,placeholder_x,PERKS/DESC_BR_AMMO_SCAVENGER,,PERKS/DESC_BR_AMMO_SCAVENGER,
156,specialty_br_armorscavenger,PERKS/BR_ARMOR_SCAVENGER,icon_perk_slot_scavenger_ui,PERKS/DESC_BR_ARMOR_SCAVENGER,,,slot_null,1,,,,icon_perk_slot_scavenger_ui,icon_perk_slot_scavenger_ui,accessory_ui_perk_pouch_04_patch_scavenger,,,,placeholder_x,PERKS/DESC_BR_ARMOR_SCAVENGER,,PERKS/DESC_BR_ARMOR_SCAVENGER,
157,specialty_br_bountyhunter,PERKS/BR_BOUNTY_HUNTER,icon_perk_slot_scavenger_ui,PERKS/DESC_BR_BOUNTY_HUNTER,,,slot_null,1,,,,icon_perk_slot_scavenger_ui,icon_perk_slot_scavenger_ui,accessory_ui_perk_pouch_04_patch_scavenger,,,,placeholder_x,PERKS/DESC_BR_BOUNTY_HUNTER,,PERKS/DESC_BR_BOUNTY_HUNTER,
158,specialty_br_medicscavenger,PERKS/BR_MEDIC_SCAVENGER,icon_perk_slot_scavenger_ui,PERKS/DESC_BR_MEDIC_SCAVENGER,,,slot_null,1,,,,icon_perk_slot_scavenger_ui,icon_perk_slot_scavenger_ui,accessory_ui_perk_pouch_04_patch_scavenger,,,,placeholder_x,PERKS/DESC_BR_MEDIC_SCAVENGER,,PERKS/DESC_BR_MEDIC_SCAVENGER,
159,specialty_br_plunderscavenger,PERKS/BR_PLUNDER_SCAVENGER,icon_perk_slot_scavenger_ui,PERKS/DESC_BR_PLUNDER_SCAVENGER,,,slot_null,1,,,,icon_perk_slot_scavenger_ui,icon_perk_slot_scavenger_ui,accessory_ui_perk_pouch_04_patch_scavenger,,,,placeholder_x,PERKS/DESC_BR_PLUNDER_SCAVENGER,,PERKS/DESC_BR_PLUNDER_SCAVENGER,
160,specialty_br_ghost,PERKS/BR_GHOST,icon_perk_slot_scavenger_ui,PERKS/DESC_BR_GHOST,,,slot_null,1,,,,,,,,,,placeholder_x,PERKS/DESC_BR_GHOST,,PERKS/DESC_BR_GHOST,
161,specialty_br_sneaky,PERKS/BR_SNEAKY,icon_perk_slot_scavenger_ui,PERKS/DESC_BR_SNEAKY,,,slot_null,1,,,,,,,,,,placeholder_x,PERKS/DESC_BR_SNEAKY,,PERKS/DESC_BR_SNEAKY,
162,specialty_br_eod,PERKS/BR_EOD,icon_perk_slot_eod_ui,PERKS/DESC_BR_EOD,,,slot_null,1,,,,icon_perk_slot_eod_ui,icon_perk_slot_eod_ui,accessory_ui_perk_pouch_03_patch_eod,,,,placeholder_x,PERKS/DESC_BR_EOD,,PERKS/DESC_BR_EOD,
