kill,SPLASHES/EKIA,SPLASHES/EKIA,,icon_splash_skill_shot,,,,,,,,,5,0,,,,,,,,,,,,,,,,,
assist,SPLASHES/ASSIST,SPLASHES/ASSIST,,icon_splash_skill_shot,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
used_drone_hive,KILLSTREAKS/ORBITAL_DEPLOYMENT,KILLSTREAKS/ORBITAL_DEPLOYMENT,KILLSTREAKS/ORBITAL_DEPLOYMENT,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_airdrop,KILLSTREAKS/AIRDROP,KILLSTREAKS/AIRDROP,KILLSTREAKS/AIRDROP_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_radar_drone_escort,KILLSTREAKS/RADAR_DRONE_ESCORT,KILLSTREAKS/RADAR_DRONE_ESCORT,KILLSTREAKS_RADAR_DRONE_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_radar_drone_recon,KILLSTREAKS/RADAR_DRONE_RECON,KILLSTREAKS/RADAR_DRONE_RECON,KILLSTREAKS_RADAR_DRONE_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_radar_drone_overwatch,KILLSTREAKS/RADAR_DRONE_OVERWATCH,KILLSTREAKS/RADAR_DRONE_OVERWATCH,KILLSTREAKS_RADAR_DRONE_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_scrambler_drone_escort,KILLSTREAKS/SCRAMBLER_DRONE,KILLSTREAKS/SCRAMBLER_DRONE,KILLSTREAKS/SCRAMBLER_DRONE_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_scrambler_drone_guard,KILLSTREAKS/SCRAMBLER_DRONE,KILLSTREAKS/SCRAMBLER_DRONE,KILLSTREAKS/SCRAMBLER_DRONE_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_support_box,EQUIPMENT/SUPPORT_BOX,EQUIPMENT/SUPPORT_BOX,EQUIPMENT/SUPPORT_BOX_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_manual_turret,KILLSTREAKS/MANUAL_TURRET,KILLSTREAKS/MANUAL_TURRET,KILLSTREAKS/MANUAL_TURRET_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_toma_strike,KILLSTREAKS/TOMA_STRIKE,KILLSTREAKS/TOMA_STRIKE,KILLSTREAKS/TOMA_STRIKE_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_multi_airstrike,KILLSTREAKS/MULTI_AIRSTRIKE,KILLSTREAKS/MULTI_AIRSTRIKE,KILLSTREAKS/MULTI_AIRSTRIKE_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_cruise_predator,KILLSTREAKS/CRUISE_PREDATOR,KILLSTREAKS/CRUISE_PREDATOR,KILLSTREAKS/CRUISE_PREDATOR_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_emp,KILLSTREAKS/EMP,KILLSTREAKS/EMP,KILLSTREAKS/EMP_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_pac_sentry,KILLSTREAKS/PAC_SENTRY,KILLSTREAKS/PAC_SENTRY,KILLSTREAKS/PAC_SENTRY_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_chopper_gunner,KILLSTREAKS/CHOPPER_GUNNER,KILLSTREAKS/CHOPPER_GUNNER,KILLSTREAKS/CHOPPER_GUNNER_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_gunship,KILLSTREAKS/AC130,KILLSTREAKS/AC130,KILLSTREAKS/AC130_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_fuel_airstrike,KILLSTREAKS/FUEL_AIRSTRIKE,KILLSTREAKS/FUEL_AIRSTRIKE,KILLSTREAKS/FUEL_AIRSTRIKE_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_bradley,KILLSTREAKS/BRADLEY,KILLSTREAKS/BRADLEY,KILLSTREAKS/BRADLEY_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_chopper_support,KILLSTREAKS/CHOPPER_SUPPORT,KILLSTREAKS/CHOPPER_SUPPORT,KILLSTREAKS/CHOPPER_SUPPORT_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_flash_turret,KILLSTREAKS/FLASH_TURRET,KILLSTREAKS/FLASH_TURRET,KILLSTREAKS/FLASH_TURRET_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_juggernaut,KILLSTREAKS/JUGGERNAUT,KILLSTREAKS/JUGGERNAUT,KILLSTREAKS/JUGGERNAUT_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_nuke,KILLSTREAKS/TACTICAL_NUKE,KILLSTREAKS/TACTICAL_NUKE,KILLSTREAKS/TACTICAL_NUKE,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_sentry_gun,KILLSTREAKS/SENTRY,KILLSTREAKS/SENTRY,KILLSTREAKS/SENTRY_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_white_phosphorus,KILLSTREAKS/WHITE_PHOSPHORUS,KILLSTREAKS/WHITE_PHOSPHORUS,KILLSTREAKS/WHITE_PHOSPHORUS,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_hover_jet,KILLSTREAKS/HOVER_JET,KILLSTREAKS/HOVER_JET,KILLSTREAKS/HOVER_JET,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_death_switch,KILLSTREAKS/DEATH_SWITCH,KILLSTREAKS/DEATH_SWITCH,KILLSTREAKS_DEATH_SWITCH,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_airdrop_multiple,KILLSTREAKS/AIRDROP_MULTIPLE,KILLSTREAKS/AIRDROP_MULTIPLE,KILLSTREAKS/AIRDROP_MULTIPLE_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_assault_drone,KILLSTREAKS/ASSAULT_DRONE,KILLSTREAKS/ASSAULT_DRONE,KILLSTREAKS/ASSAULT_DRONE_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_rcxd_rad,KILLSTREAKS/RCXD,KILLSTREAKS/RCXD,KILLSTREAKS/RCXD_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
used_circle_peek,KILLSTREAKS/CIRCLE_PEEK,KILLSTREAKS/CIRCLE_PEEK,KILLSTREAKS/CIRCLE_PEEK_DESC,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
destroyed_vehicle_light,SPLASHES/DESTROYED_VEHICLE_LIGHT,SPLASHES/DESTROYED_VEHICLE_LIGHT,,,,splash,skill,,,,,,,,,,,,,,,,,,,,,,,,
destroyed_vehicle_medium,SPLASHES/DESTROYED_VEHICLE_MEDIUM,SPLASHES/DESTROYED_VEHICLE_MEDIUM,,,,splash,skill,,,,,,,,,,,,,,,,,,,,,,,,
destroyed_vehicle_heavy,SPLASHES/DESTROYED_VEHICLE_HEAVY,SPLASHES/DESTROYED_VEHICLE_HEAVY,,,,splash,skill,,,,,,,,,,,,,,,,,,,,,,,,
disabled_vehicle_light,SPLASHES/DISABLED_VEHICLE_LIGHT,SPLASHES/DISABLED_VEHICLE_LIGHT,,,,splash,skill,,,,,,,,,,,,,,,,,,,,,,,,
disabled_vehicle_medium,SPLASHES/DISABLED_VEHICLE_MEDIUM,SPLASHES/DISABLED_VEHICLE_MEDIUM,,,,splash,skill,,,,,,,,,,,,,,,,,,,,,,,,
disabled_vehicle_heavy,SPLASHES/DISABLED_VEHICLE_HEAVY,SPLASHES/DISABLED_VEHICLE_HEAVY,,,,splash,skill,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_uav,SPLASHES/DESTROYED_UAV,SPLASHES/DESTROYED_UAV,SPLASHES/DESTROYED_UAV,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_counter_uav,SPLASHES/DESTROYED_COUNTER_UAV,SPLASHES/DESTROYED_COUNTER_UAV,SPLASHES/DESTROYED_COUNTER_UAV,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_harrier,SPLASHES/DESTROYED_JACKAL,SPLASHES/DESTROYED_JACKAL,SPLASHES/DESTROYED_JACKAL,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_sentry_shock,SPLASHES/DESTROYED_SENTRY,SPLASHES/DESTROYED_SENTRY,SPLASHES/DESTROYED_SENTRY,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_directional_uav,SPLASHES/DESTROYED_DIRECTIONAL_UAV,SPLASHES/DESTROYED_DIRECTIONAL_UAV,SPLASHES/DESTROYED_DIRECTIONAL_UAV,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_airdrop,SPLASHES/DESTROYED_DRONEDROP,SPLASHES/DESTROYED_DRONEDROP,SPLASHES/DESTROYED_DRONEDROP,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_radar_drone_escort,SPLASHES/DESTROYED_RADAR_DRONE,SPLASHES/DESTROYED_RADAR_DRONE,SPLASHES/DESTROYED_RADAR_DRONE,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_radar_drone_recon,SPLASHES/DESTROYED_RADAR_DRONE,SPLASHES/DESTROYED_RADAR_DRONE,SPLASHES/DESTROYED_RADAR_DRONE,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_radar_drone_overwatch,SPLASHES/DESTROYED_RADAR_DRONE,SPLASHES/DESTROYED_RADAR_DRONE,SPLASHES/DESTROYED_RADAR_DRONE,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_scrambler_drone_escort,SPLASHES/DESTROYED_SCRAMBLER_DRONE,SPLASHES/DESTROYED_SCRAMBLER_DRONE,SPLASHES/DESTROYED_SCRAMBLER_DRONE,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_scrambler_drone_guard,SPLASHES/DESTROYED_SCRAMBLER_DRONE,SPLASHES/DESTROYED_SCRAMBLER_DRONE,SPLASHES/DESTROYED_SCRAMBLER_DRONE,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_support_box,SPLASHES/DESTROYED_SUPPORT_BOX,SPLASHES/DESTROYED_SUPPORT_BOX,SPLASHES/DESTROYED_SUPPORT_BOX,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_manual_turret,SPLASHES/DESTROYED_MANUAL_TURRET,SPLASHES/DESTROYED_MANUAL_TURRET,SPLASHES/DESTROYED_MANUAL_TURRET,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_toma_strike,SPLASHES/DESTROYED_TOMA_STRIKE,SPLASHES/DESTROYED_TOMA_STRIKE,SPLASHES/DESTROYED_TOMA_STRIKE,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_multi_airstrike,SPLASHES/DESTROYED_MULTI_AIRSTRIKE,SPLASHES/DESTROYED_MULTI_AIRSTRIKE,SPLASHES/DESTROYED_MULTI_AIRSTRIKE,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_cruise_predator,SPLASHES/DESTROYED_CRUISE_PREDATOR,SPLASHES/DESTROYED_CRUISE_PREDATOR,SPLASHES/DESTROYED_CRUISE_PREDATOR,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_emp,SPLASHES/DESTROYED_EMP,SPLASHES/DESTROYED_EMP,SPLASHES/DESTROYED_EMP,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_pac_sentry,SPLASHES/DESTROYED_PAC_SENTRY,SPLASHES/DESTROYED_PAC_SENTRY,SPLASHES/DESTROYED_PAC_SENTRY,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_chopper_gunner,SPLASHES/DESTROYED_CHOPPER_GUNNER,SPLASHES/DESTROYED_CHOPPER_GUNNER,SPLASHES/DESTROYED_CHOPPER_GUNNER,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_gunship,SPLASHES/DESTROYED_AC130,SPLASHES/DESTROYED_AC130,SPLASHES/DESTROYED_AC130,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_fuel_airstrike,SPLASHES/DESTROYED_FUEL_AIRSTRIKE,SPLASHES/DESTROYED_FUEL_AIRSTRIKE,SPLASHES/DESTROYED_FUEL_AIRSTRIKE,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_chopper_support,SPLASHES/DESTROYED_CHOPPER_SUPPORT,SPLASHES/DESTROYED_CHOPPER_SUPPORT,SPLASHES/DESTROYED_CHOPPER_SUPPORT,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_flash_turret,SPLASHES_DESTROYED_FLASH_TURRET,SPLASHES_DESTROYED_FLASH_TURRET,SPLASHES_DESTROYED_FLASH_TURRET,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_juggernaut,SPLASHES/DESTROYED_JUGGERNAUT,SPLASHES/DESTROYED_JUGGERNAUT,SPLASHES/DESTROYED_JUGGERNAUT,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_sentry_gun,SPLASHES/DESTROYED_SENTRY_GUN,SPLASHES/DESTROYED_SENTRY_GUN,SPLASHES/DESTROYED_SENTRY_GUN,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_hover_jet,SPLASHES/DESTROYED_HOVER_JET,SPLASHES/DESTROYED_HOVER_JET,SPLASHES/DESTROYED_HOVER_JET,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_bradley,SPLASHES/DESTROYED_BRADLEY,SPLASHES/DESTROYED_BRADLEY,SPLASHES/DESTROYED_BRADLEY,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_assault_drone,SPLASHES/DESTROYED_ASSAULT_DRONE,SPLASHES/DESTROYED_ASSAULT_DRONE,SPLASHES/DESTROYED_ASSAULT_DRONE,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_rcxd_rad,SPLASHES/DESTROYED_RCXD,SPLASHES/DESTROYED_RCXD,SPLASHES/DESTROYED_RCXD,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
semtex_stuck,SPLASHES/STUCK_SEMTEX,SPLASHES/STUCK_SEMTEX,SPLASHES/STUCK_SEMTEX_DESC,icon_splash_stuck,mp_stuckit_slam,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
flare_gun_attacker_stuck,SPLASHES/STUCK_SEMTEX,SPLASHES/STUCK_SEMTEX,SPLASHES/FLARE_GUN_ATTACKER_STUCK_DESC,icon_splash_stuck,mp_stuckit_slam,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
flare_gun_victim_stuck,SPLASHES/STUCK_SEMTEX,SPLASHES/STUCK_SEMTEX,SPLASHES/FLARE_GUN_VICTIM_STUCK_DESC,icon_splash_stuck,mp_stuckit_slam,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
molotov_stuck,SPLASHES/DIRECT_HIT,SPLASHES/DIRECT_HIT,SPLASHES/MOLOTOV_STUCK_DESC,icon_splash_stuck,mp_stuckit_slam,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
thermite_attacker_stuck,SPLASHES/STUCK_SEMTEX,SPLASHES/STUCK_SEMTEX,SPLASHES/THERMITE_ATTACKER_STUCK_DESC,icon_splash_stuck,mp_stuckit_slam,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
thermite_victim_stuck,SPLASHES/STUCK_SEMTEX,SPLASHES/STUCK_SEMTEX,SPLASHES/THERMITE_VICTIM_STUCK_DESC,icon_splash_stuck,mp_stuckit_slam,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
spider_grenade_stuck,SPLASHES/STUCK_SEMTEX,SPLASHES/STUCK_SEMTEX,SPLASHES/SPIDER_GRENADE_STUCK_DESC,icon_splash_stuck,mp_stuckit_slam,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
hijacked_airdrop,SPLASHES/HIJACKED_AIRDROP,SPLASHES/HIJACKED_AIRDROP,SPLASHES/HIJACKED_AIRDROP,,ui_splash_screen_default,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
sr_respawned,SPLASHES/SR_RESPAWNED,SPLASHES/SR_RESPAWNED,SPLASHES/BLANK,splash_icon_dog_tag_revive,,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
sr_eliminated,SPLASHES/SR_ELIMINATED,SPLASHES/SR_ELIMINATED,SPLASHES/BLANK,splash_icon_dog_tag_elimination,,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
sr_ally_respawned,SPLASHES/SR_ALLY_RESPAWNED,SPLASHES/SR_ALLY_RESPAWNED,SPLASHES/BLANK,splash_icon_dog_tag_revive,,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
sr_ally_eliminated,SPLASHES/SR_ALLY_ELIMINATED,SPLASHES/SR_ALLY_ELIMINATED,SPLASHES/BLANK,splash_icon_dog_tag_elimination,mp_sar_friendly_eliminated,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
sr_enemy_respawned,SPLASHES/SR_ENEMY_RESPAWNED,SPLASHES/SR_ENEMY_RESPAWNED,SPLASHES/BLANK,splash_icon_dog_tag_revive,,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
sr_enemy_eliminated,SPLASHES/SR_ENEMY_ELIMINATED,SPLASHES/SR_ENEMY_ELIMINATED,SPLASHES/BLANK,splash_icon_dog_tag_elimination,mp_sar_enemy_eliminated,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
tr_ally_revived,SPLASHES/TR_ALLY_REVIVED,SPLASHES/TR_ALLY_REVIVED,SPLASHES/BLANK,icon_splash_cyber_revived,mp_sar_friendly_rescued,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
tr_enemy_revived,SPLASHES/TR_ENEMY_REVIVED,SPLASHES/TR_ENEMY_REVIVED,SPLASHES/BLANK,icon_splash_cyber_revived,mp_sar_enemy_rescued,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
tr_revived,SPLASHES/TR_REVIVED,SPLASHES/TR_REVIVED,SPLASHES/BLANK,icon_splash_cyber_revived,mp_bonus_start,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
flag_defend,SPLASHES_FLAG_DEFEND,SPLASHES_FLAG_DEFEND,SPLASHES_FLAG_DEFEND_DESC,,,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
flag_assault,SPLASHES_FLAG_ASSAULT,SPLASHES_FLAG_ASSAULT,SPLASHES_FLAG_ASSAULT_DESC,,,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
sudden_death,MP/SUDDEN_DEATH,MP/SUDDEN_DEATH,MP/NO_RESPAWN,,,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
hijacker,SPLASHES/HIJACKER,SPLASHES/HIJACKER,SPLASHES/HIJACKER_DESC,,,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
callout_kill_streaking,SPLASHES/KILL_STREAKING,SPLASHES/KILL_STREAKING,SPLASHES/KILL_STREAKING,,mp_card_slide,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_3xkill,SPLASHES/TRIPLEKILL,SPLASHES/TRIPLEKILL,SPLASHES/TRIPLEKILL,,ui_callout_kill_level1,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_4xkill,SPLASHES/FURYKILL,SPLASHES/FURYKILL,SPLASHES/FURYKILL,,ui_callout_kill_level1,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_5xkill,SPLASHES/FRENZYKILL,SPLASHES/FRENZYKILL,SPLASHES/FRENZYKILL,,ui_callout_kill_level1,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_6xkill,SPLASHES/SUPERKILL,SPLASHES/SUPERKILL,SPLASHES/SUPERKILL,,ui_callout_kill_level2,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_7xkill,SPLASHES/MEGAKILL,SPLASHES/MEGAKILL,SPLASHES/MEGAKILL,,ui_callout_kill_level2,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_8xkill,SPLASHES/ULTRAKILL,SPLASHES/ULTRAKILL,SPLASHES/ULTRAKILL,,ui_callout_kill_level3,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_9xkill,SPLASHES/CHAINKILL,SPLASHES/CHAINKILL,SPLASHES/CHAINKILL,,ui_callout_kill_level3,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_bombplanted,SPLASHES/BOMB_PLANTED,SPLASHES/BOMB_PLANTED,SPLASHES/BOMB_PLANTED,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_bombdefused,SPLASHES/BOMB_DEFUSED,SPLASHES/BOMB_DEFUSED,SPLASHES/BOMB_DEFUSED,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_empplanted,SPLASHES/EMP_PLANTED,SPLASHES/EMP_PLANTED,SPLASHES/EMP_PLANTED,icon_splash_cyber_planted,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_empdefused,SPLASHES/EMP_DEFUSED,SPLASHES/EMP_DEFUSED,SPLASHES/EMP_DEFUSED,icon_splash_cyber_defused,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_emppickup,SPLASHES/EMP_PICKUP,SPLASHES/EMP_PICKUP,SPLASHES/EMP_PICKUP,icon_splash_cyber_pickup,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_firstblood,SPLASHES/FIRSTBLOOD,SPLASHES/FIRSTBLOOD,SPLASHES/FIRSTBLOOD,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_lastenemyalive,SPLASHES/LAST_ENEMY_ALIVE,SPLASHES/LAST_ENEMY_ALIVE,SPLASHES/LAST_ENEMY_ALIVE,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_lastteammemberalive,SPLASHES/LAST_TEAM_MEMBER_ALIVE,SPLASHES/LAST_TEAM_MEMBER_ALIVE,SPLASHES/LAST_TEAM_MEMBER_ALIVE,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_eliminated,SPLASHES/ELIMINATED,SPLASHES/ELIMINATED,SPLASHES/ELIMINATED,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_deserted,SPLASHES/DESERTED,SPLASHES/DESERTED,SPLASHES/DESERTED,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_got_infected,SPLASHES/GOT_INFECTED,SPLASHES/GOT_INFECTED,SPLASHES/GOT_INFECTED,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_infected,SPLASHES/INFECTED_SURVIVOR,SPLASHES/INFECTED_SURVIVOR,SPLASHES/INFECTED_SURVIVOR,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_final_survivor,SPLASHES/FINAL_SURVIVOR,SPLASHES/FINAL_SURVIVOR,SPLASHES/FINAL_SURVIVOR,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_first_infected,SPLASHES/FIRST_INFECTED,SPLASHES/FIRST_INFECTED,SPLASHES/FIRST_INFECTED,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_bombtaken,SPLASHES/BOMB_TAKEN,SPLASHES/BOMB_TAKEN,SPLASHES/BOMB_TAKEN,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_bombdropped,SPLASHES/BOMB_DROPPED,SPLASHES/BOMB_DROPPED,SPLASHES/BOMB_DROPPED,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_bombpickup,SPLASHES/BOMB_PICKUP,SPLASHES/BOMB_PICKUP,SPLASHES/BOMB_PICKUP_DESC,icon_splash_cyber_pickup,mp_card_slide,splash,local,,,,,,,,,,,,,,,,,,,,,,,,
callout_securedposition,SPLASHES/SECURED_POSITION,SPLASHES/SECURED_POSITION,SPLASHES/SECURED_POSITION,,,playercard_splash,,,,,,,,,,,,,,,,,,,,,,,,,
callout_securedposition_a,SPLASHES/SECURED_POSITION_A,SPLASHES/SECURED_POSITION_A,SPLASHES/SECURED_POSITION_A,,,playercard_splash,,,,,,,,,,,,,,,,,,,,,,,,,
callout_securedposition_b,SPLASHES/SECURED_POSITION_B,SPLASHES/SECURED_POSITION_B,SPLASHES/SECURED_POSITION_B,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_securedposition_c,SPLASHES/SECURED_POSITION_C,SPLASHES/SECURED_POSITION_C,SPLASHES/SECURED_POSITION_C,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_securedposition_d,SPLASHES/SECURED_POSITION_D,SPLASHES/SECURED_POSITION_D,SPLASHES/SECURED_POSITION_D,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_securedposition_e,SPLASHES/SECURED_POSITION_E,SPLASHES/SECURED_POSITION_E,SPLASHES/SECURED_POSITION_E,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_killcarrier,SPLASHES/KILLED_CARRIER,SPLASHES/KILLED_CARRIER,SPLASHES/KILLED_CARRIER,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_killconfirmed,SPLASHES/KILL_CONFIRMED,SPLASHES/KILL_CONFIRMED,SPLASHES/KILL_CONFIRMED,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_top_gun_rank,SPLASHES/TOP_GUN_RANK,SPLASHES/TOP_GUN_RANK,SPLASHES/TOP_GUN_RANK,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
revived,SPLASHES/REVIVED,SPLASHES/REVIVED,SPLASHES/REVIVED,icon_splash_cyber_revived,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_time_added,SPLASHES/TIMEADDED,SPLASHES/TIMEADDED,SPLASHES/TIME_ADDED_DESC,icon_splash_skill_shot,,playercard_splash,local,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_objective,SPLASHES/DESTROYED_OBJECTIVE,SPLASHES/DESTROYED_OBJECTIVE,SPLASHES/DESTROYED_OBJECTIVE,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_saved_objective,SPLASHES/SAVED_OBJECTIVE,SPLASHES/SAVED_OBJECTIVE,SPLASHES/SAVED_OBJECTIVE,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
callout_destroyed_cyberbombsite,SPLASHES/DESTROYED_CYBERBOMBSITE,SPLASHES/DESTROYED_CYBERBOMBSITE,SPLASHES/DESTROYED_CYBERBOMBSITE,,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,,
