152,t9_elo3_reticle_11,T9_RETICLE/RETICLE_T913,,reticle_t913,13,,elo3_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_elo3_kills,
153,t9_elo3_reticle_13,T9_RETICLE/RETICLE_T920,,reticle_t920,20,,elo3_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_elo3_kills,
154,t9_elo3_reticle_15,T9_RETICLE/RETICLE_T916,,reticle_t916,16,,elo3_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_elo3_kills,
155,t9_elo3_reticle_17,T9_RETICLE/RETICLE_T918,,reticle_t918,18,,elo3_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_elo3_kills,
156,t9_elo3_reticle_19,T9_RETICLE/RETICLE_T919,,reticle_t919,19,,elo3_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_elo3_kills,
157,t9_holo_reticle_1,T9_RETICLE/RETICLE_T912,,reticle_t912,12,,holo_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_holo_kills,
158,t9_holo_reticle_3,T9_RETICLE/RETICLE_T911,,reticle_t911,11,,holo_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_holo_kills,
159,t9_holo_reticle_5,T9_RETICLE/RETICLE_T915,,reticle_t915,15,,holo_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_holo_kills,
160,t9_holo_reticle_7,T9_RETICLE/RETICLE_T917,,reticle_t917,17,,holo_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_holo_kills,
161,t9_holo_reticle_9,T9_RETICLE/RETICLE_T914,,reticle_t914,14,,holo_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_holo_kills,
162,t9_holo_reticle_11,T9_RETICLE/RETICLE_T913,,reticle_t913,13,,holo_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_holo_kills,
163,t9_holo_reticle_13,T9_RETICLE/RETICLE_T920,,reticle_t920,20,,holo_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_holo_kills,
164,t9_holo_reticle_15,T9_RETICLE/RETICLE_T916,,reticle_t916,16,,holo_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_holo_kills,
165,t9_holo_reticle_17,T9_RETICLE/RETICLE_T918,,reticle_t918,18,,holo_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_holo_kills,
166,t9_holo_reticle_19,T9_RETICLE/RETICLE_T919,,reticle_t919,19,,holo_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_holo_kills,
167,t9_reddot_reticle_1,T9_RETICLE/RETICLE_T912,,reticle_t912,12,,reddot_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reddot_kills,
168,t9_reddot_reticle_3,T9_RETICLE/RETICLE_T911,,reticle_t911,11,,reddot_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reddot_kills,
169,t9_reddot_reticle_5,T9_RETICLE/RETICLE_T915,,reticle_t915,15,,reddot_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reddot_kills,
170,t9_reddot_reticle_7,T9_RETICLE/RETICLE_T917,,reticle_t917,17,,reddot_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reddot_kills,
171,t9_reddot_reticle_9,T9_RETICLE/RETICLE_T914,,reticle_t914,14,,reddot_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reddot_kills,
172,t9_reddot_reticle_11,T9_RETICLE/RETICLE_T913,,reticle_t913,13,,reddot_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reddot_kills,
173,t9_reddot_reticle_13,T9_RETICLE/RETICLE_T920,,reticle_t920,20,,reddot_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reddot_kills,
174,t9_reddot_reticle_15,T9_RETICLE/RETICLE_T916,,reticle_t916,16,,reddot_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reddot_kills,
175,t9_reddot_reticle_17,T9_RETICLE/RETICLE_T918,,reticle_t918,18,,reddot_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reddot_kills,
176,t9_reddot_reticle_19,T9_RETICLE/RETICLE_T919,,reticle_t919,19,,reddot_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reddot_kills,
177,t9_reflex_reticle_1,T9_RETICLE/RETICLE_T912,,reticle_t912,12,,reflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex_kills,
178,t9_reflex_reticle_3,T9_RETICLE/RETICLE_T911,,reticle_t911,11,,reflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex_kills,
179,t9_reflex_reticle_5,T9_RETICLE/RETICLE_T915,,reticle_t915,15,,reflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex_kills,
180,t9_reflex_reticle_7,T9_RETICLE/RETICLE_T917,,reticle_t917,17,,reflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex_kills,
181,t9_reflex_reticle_9,T9_RETICLE/RETICLE_T914,,reticle_t914,14,,reflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex_kills,
182,t9_reflex_reticle_11,T9_RETICLE/RETICLE_T913,,reticle_t913,13,,reflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex_kills,
183,t9_reflex_reticle_13,T9_RETICLE/RETICLE_T920,,reticle_t920,20,,reflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex_kills,
184,t9_reflex_reticle_15,T9_RETICLE/RETICLE_T916,,reticle_t916,16,,reflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex_kills,
185,t9_reflex_reticle_17,T9_RETICLE/RETICLE_T918,,reticle_t918,18,,reflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex_kills,
186,t9_reflex_reticle_19,T9_RETICLE/RETICLE_T919,,reticle_t919,19,,reflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex_kills,
187,t9_reflex2_reticle_1,T9_RETICLE/RETICLE_T912,,reticle_t912,12,,reflex2_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex2_kills,
188,t9_reflex2_reticle_3,T9_RETICLE/RETICLE_T911,,reticle_t911,11,,reflex2_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex2_kills,
189,t9_reflex2_reticle_5,T9_RETICLE/RETICLE_T915,,reticle_t915,15,,reflex2_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex2_kills,
190,t9_reflex2_reticle_7,T9_RETICLE/RETICLE_T917,,reticle_t917,17,,reflex2_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex2_kills,
191,t9_reflex2_reticle_9,T9_RETICLE/RETICLE_T914,,reticle_t914,14,,reflex2_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex2_kills,
192,t9_reflex2_reticle_11,T9_RETICLE/RETICLE_T913,,reticle_t913,13,,reflex2_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex2_kills,
193,t9_reflex2_reticle_13,T9_RETICLE/RETICLE_T920,,reticle_t920,20,,reflex2_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex2_kills,
194,t9_reflex2_reticle_15,T9_RETICLE/RETICLE_T916,,reticle_t916,16,,reflex2_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex2_kills,
195,t9_reflex2_reticle_17,T9_RETICLE/RETICLE_T918,,reticle_t918,18,,reflex2_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex2_kills,
196,t9_reflex2_reticle_19,T9_RETICLE/RETICLE_T919,,reticle_t919,19,,reflex2_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex2_kills,
197,t9_reflex3_reticle_1,T9_RETICLE/RETICLE_T912,,reticle_t912,12,,reflex3_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex3_kills,
198,t9_reflex3_reticle_3,T9_RETICLE/RETICLE_T911,,reticle_t911,11,,reflex3_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex3_kills,
199,t9_reflex3_reticle_5,T9_RETICLE/RETICLE_T915,,reticle_t915,15,,reflex3_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex3_kills,
200,t9_reflex3_reticle_7,T9_RETICLE/RETICLE_T917,,reticle_t917,17,,reflex3_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex3_kills,
201,t9_reflex3_reticle_9,T9_RETICLE/RETICLE_T914,,reticle_t914,14,,reflex3_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex3_kills,
202,t9_reflex3_reticle_11,T9_RETICLE/RETICLE_T913,,reticle_t913,13,,reflex3_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex3_kills,
203,t9_reflex3_reticle_13,T9_RETICLE/RETICLE_T920,,reticle_t920,20,,reflex3_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex3_kills,
204,t9_reflex3_reticle_15,T9_RETICLE/RETICLE_T916,,reticle_t916,16,,reflex3_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex3_kills,
205,t9_reflex3_reticle_17,T9_RETICLE/RETICLE_T918,,reticle_t918,18,,reflex3_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex3_kills,
206,t9_reflex3_reticle_19,T9_RETICLE/RETICLE_T919,,reticle_t919,19,,reflex3_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex3_kills,
207,t9_reflex4_reticle_1,T9_RETICLE/RETICLE_T912,,reticle_t912,12,,reflex4_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex4_kills,
208,t9_reflex4_reticle_3,T9_RETICLE/RETICLE_T911,,reticle_t911,11,,reflex4_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex4_kills,
209,t9_reflex4_reticle_5,T9_RETICLE/RETICLE_T915,,reticle_t915,15,,reflex4_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex4_kills,
210,t9_reflex4_reticle_7,T9_RETICLE/RETICLE_T917,,reticle_t917,17,,reflex4_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex4_kills,
211,t9_reflex4_reticle_9,T9_RETICLE/RETICLE_T914,,reticle_t914,14,,reflex4_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex4_kills,
212,t9_reflex4_reticle_11,T9_RETICLE/RETICLE_T913,,reticle_t913,13,,reflex4_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex4_kills,
213,t9_reflex4_reticle_13,T9_RETICLE/RETICLE_T920,,reticle_t920,20,,reflex4_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex4_kills,
214,t9_reflex4_reticle_15,T9_RETICLE/RETICLE_T916,,reticle_t916,16,,reflex4_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex4_kills,
215,t9_reflex4_reticle_17,T9_RETICLE/RETICLE_T918,,reticle_t918,18,,reflex4_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex4_kills,
216,t9_reflex4_reticle_19,T9_RETICLE/RETICLE_T919,,reticle_t919,19,,reflex4_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,t9_ch_reflex4_kills,
217,t9_pistolreflex_reticle_1,T9_RETICLE/RETICLE_T912,,reticle_t912,12,,pistolreflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,,
218,t9_pistolreflex_reticle_3,T9_RETICLE/RETICLE_T911,,reticle_t911,11,,pistolreflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,,
219,t9_pistolreflex_reticle_5,T9_RETICLE/RETICLE_T915,,reticle_t915,15,,pistolreflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,,
220,t9_pistolreflex_reticle_7,T9_RETICLE/RETICLE_T917,,reticle_t917,17,,pistolreflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,,
221,t9_pistolreflex_reticle_9,T9_RETICLE/RETICLE_T914,,reticle_t914,14,,pistolreflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,,
222,t9_pistolreflex_reticle_11,T9_RETICLE/RETICLE_T913,,reticle_t913,13,,pistolreflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,,
223,t9_pistolreflex_reticle_13,T9_RETICLE/RETICLE_T920,,reticle_t920,20,,pistolreflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,,
224,t9_pistolreflex_reticle_15,T9_RETICLE/RETICLE_T916,,reticle_t916,16,,pistolreflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,,
225,t9_pistolreflex_reticle_17,T9_RETICLE/RETICLE_T918,,reticle_t918,18,,pistolreflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,,
226,t9_pistolreflex_reticle_19,T9_RETICLE/RETICLE_T919,,reticle_t919,19,,pistolreflex_t9,,challenge,MP_FRONTEND_ONLY/UNLOCKED_VIA_CHALLENGE,1,,,,,
227,t9_mtx_reticle_21,T9_RETICLE/RETICLE_MTXBATTELPASS_T902,,reticle_mtxbattelpass_t902,61,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_21,,
228,t9_mtx_reticle_22,T9_RETICLE/RETICLE_MTXBATTELPASS_T904,,reticle_mtxbattelpass_t904,63,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_22,,
229,t9_mtx_reticle_23,T9_RETICLE/RETICLE_MTX_T916,,reticle_mtx_t916,56,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_23,,
230,t9_mtx_reticle_24,T9_RETICLE/RETICLE_MTXBATTELPASS_T905,,reticle_mtxbattelpass_t905,64,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_24,,
231,t9_mtx_reticle_25,T9_RETICLE/RETICLE_MTXBATTELPASS_T906,,reticle_mtxbattelpass_t906,65,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_25,,
232,t9_mtx_reticle_26,T9_RETICLE/RETICLE_MTX_T901,,reticle_mtx_t901,41,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_26,,
233,t9_mtx_reticle_27,T9_RETICLE/RETICLE_MTX_T911,,reticle_mtx_t911,51,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_27,,
234,t9_mtx_reticle_28,T9_RETICLE/RETICLE_MTX_T906,,reticle_mtx_t906,46,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_28,,
235,t9_mtx_reticle_29,T9_RETICLE/RETICLE_MTX_T913,,reticle_mtx_t913,53,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_29,,
236,t9_mtx_reticle_30,T9_RETICLE/RETICLE_MTX_T902,,reticle_mtx_t902,42,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_30,,
237,t9_mtx_reticle_31,T9_RETICLE/RETICLE_MTX_T918,,reticle_mtx_t918,58,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_31,,
238,t9_mtx_reticle_32,T9_RETICLE/RETICLE_MTXBATTELPASS_T907,,reticle_mtxbattelpass_t907,66,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_32,,
239,t9_mtx_reticle_33,T9_RETICLE/RETICLE_MTX_T903,,reticle_mtx_t903,43,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_33,,
240,t9_mtx_reticle_34,T9_RETICLE/RETICLE_MTX_T914,,reticle_mtx_t914,54,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_34,,
241,t9_mtx_reticle_35,T9_RETICLE/RETICLE_MTX_T917,,reticle_mtx_t917,57,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_35,,
242,t9_mtx_reticle_36,T9_RETICLE/RETICLE_MTX_T905,,reticle_mtx_t905,45,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_36,,
243,t9_mtx_reticle_37,T9_RETICLE/RETICLE_MTX_T909,,reticle_mtx_t909,49,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_37,,
244,t9_mtx_reticle_38,T9_RETICLE/RETICLE_MTX_T908,,reticle_mtx_t908,48,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_38,,
245,t9_mtx_reticle_39,T9_RETICLE/RETICLE_MTX_T904,,reticle_mtx_t904,44,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_39,,
246,t9_mtx_reticle_40,T9_RETICLE/RETICLE_MTX_T912,,reticle_mtx_t912,52,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_40,,
247,t9_mtx_reticle_41,T9_RETICLE/RETICLE_MTX_T919,,reticle_mtx_t919,59,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_41,,
248,t9_mtx_reticle_42,T9_RETICLE/RETICLE_MTX_T910,,reticle_mtx_t910,50,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_42,,
249,t9_mtx_reticle_43,T9_RETICLE/RETICLE_MTX_T907,,reticle_mtx_t907,47,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_43,,
250,t9_mtx_reticle_44,T9_RETICLE/RETICLE_MTX_T915,,reticle_mtx_t915,55,,reticle_universal_t9,,purchase,MP_FRONTEND_ONLY/UNLOCKED_VIA_SUPPLY_DROP,1,,,ui_icon_mtx_tier_reticle_t9_44,,
