begin_cranked,SPLASHES/CRANKED,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
capture,SPLASHES/CAPTURE,SPLASHES/CAPTURE,TRUE,gamemode,-1,-1,-1,150,-1,-1,-1,200,-1,-1,-1,-1,200,100,-1,-1,-1,-1,100,-1,150,-1,100,-1,-1,100,-1,300,150,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
capture_assist,SPLASHES/ASSIST_SECURED_POSITION,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
neutralized,MEDALS_MP/MODE_DOM_NEUTRALIZED,MEDALS_MP/MODE_DOM_NEUTRALIZED,TRUE,gamemode,-1,-1,-1,100,-1,-1,-1,100,-1,-1,-1,-1,100,100,-1,-1,-1,-1,100,-1,100,-1,100,-1,-1,100,-1,300,150,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
hq_secure,SPLASHES/HQ_SECURED,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
dz_capture,SPLASHES/DZ_SECURED,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
defend,SPLASHES/DEFEND,SPLASHES/DEFEND,TRUE,gamemode,-1,-1,-1,25,-1,-1,-1,25,-1,-1,-1,-1,25,25,25,-1,25,-1,25,-1,25,-1,25,-1,-1,25,-1,25,25,-1,25,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,
defend_assist,BUG_NEEDS_STRING,,TRUE,gamemode,-1,-1,-1,10,-1,-1,-1,10,-1,-1,-1,-1,10,10,-1,-1,-1,-1,10,-1,10,-1,10,-1,-1,10,-1,10,10,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
defender,SPLASHES/DEFENDER,,TRUE,gamemode,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,
obj_prog_defend,SPLASHES/DEFEND,SPLASHES/DEFEND,TRUE,gamemode,0,0,25,25,0,25,0,25,0,0,0,25,25,25,25,25,25,0,50,0,25,25,50,0,0,0,0,25,25,0,25,0,0,25,0,0,0,0,0,0,0,
defuse,SPLASHES/DEFUSE,,TRUE,gamemode,-1,-1,200,-1,-1,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,100,-1,-1,200,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
detonate,SPLASHES/BOMBSITE_DETONATE,,TRUE,gamemode,-1,-1,200,-1,-1,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,100,-1,-1,200,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
ninja_defuse,SPLASHES/DEFUSE,,TRUE,gamemode,-1,-1,200,-1,-1,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,200,-1,-1,200,200,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
final_survivor,SPLASHES/FINAL_SURVIVOR,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
first_infected,SPLASHES/FIRST_INFECTED,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
got_infected,SPLASHES/GOT_INFECTED,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
infected_survivor,SPLASHES/INFECTED_SURVIVOR,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
kill_cranked,SPLASHES/KILL_CRANKED,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
plant,SPLASHES/PLANT,,TRUE,gamemode,-1,-1,100,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,200,-1,-1,100,200,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
posthumous,SPLASHES/POSTHUMOUS,,TRUE,gamemode,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
proximityassist,SPLASHES/PROXIMITYASSIST,,TRUE,gamemode,-1,20,20,20,20,20,20,20,20,20,-1,20,20,20,20,20,20,20,20,-1,20,20,20,20,20,20,20,20,20,-1,20,-1,20,20,-1,20,20,20,20,20,-1,
proximitykill,SPLASHES/PROXIMITYKILL,,TRUE,gamemode,-1,20,20,20,20,20,20,20,20,20,-1,20,20,20,20,20,20,20,20,-1,20,20,20,20,20,20,20,20,20,-1,20,-1,20,20,-1,20,20,20,20,20,-1,
score_increment,BUG_NEEDS_STRING,,TRUE,gamemode,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,100,
survivor,SPLASHES/SURVIVOR,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,
tag_collected,SPLASHES/TAG_COLLECTED,,TRUE,gamemode,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
tag_denied,SPLASHES/TAG_DENIED,,TRUE,gamemode,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
tag_retrieved,SPLASHES/TAGS_RETRIEVED,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
kill_confirmed,SPLASHES/KILL_CONFIRMED,,TRUE,gamemode,50,50,50,50,75,100,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
kill_denied,SPLASHES/DENIED_KILL,,TRUE,gamemode,50,50,50,50,25,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
teamkill,SPLASHES/TEAMKILL,,,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
neutral_capture,SPLASHES/CAPTURE_NEUTRAL,,TRUE,gamemode,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,50,50,50,-1,-1,-1,-1,50,-1,50,-1,50,-1,-1,50,-1,100,50,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
neutral_b_capture,SPLASHES/CAPTURE_NEUTRAL_B,,TRUE,gamemode,-1,-1,-1,150,-1,-1,-1,-1,-1,-1,-1,-1,200,200,-1,-1,-1,-1,200,-1,150,-1,200,-1,-1,200,-1,-1,150,-1,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
capture_kill,SPLASHES/CAPTURE_KILL,,TRUE,gamemode,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,50,50,50,-1,-1,-1,-1,50,-1,50,-1,50,-1,-1,50,-1,50,50,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
breaker,SPLASHES/BREAKER,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125,-1,-1,-1,-1,125,-1,-1,-1,125,-1,-1,125,-1,-1,-1,-1,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
zombie_killed,SPLASHES/ZOMBIE_KILLED,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
carrier_kill,SPLASHES/CARRIER_KILL,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,
killed_carrier,SPLASHES/KILLED_FLAG_CARRIER,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,-1,-1,-1,-1,-1,-1,-1,
flag_grab,SPLASHES/FLAG_GRAB,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,
flag_return,SPLASHES/FLAGRETURN,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,
flag_capture,SPLASHES/FLAG_CAPTURE,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,-1,-1,-1,-1,-1,
emp_carrier_kill,SPLASHES/BALL_CARRIER_KILL,,TRUE,gamemode,-1,50,-1,-1,-1,-1,-1,50,-1,50,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,50,-1,50,50,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,50,-1,
killed_emp_carrier,SPLASHES/KILLED_EMP_CARRIER,,TRUE,gamemode,-1,75,-1,-1,-1,-1,-1,75,-1,75,-1,-1,-1,-1,-1,-1,75,-1,-1,-1,-1,75,-1,75,75,-1,75,-1,-1,-1,-1,-1,-1,-1,-1,75,75,75,75,75,-1,
emp_grab,SPLASHES/EMP_GRAB,,TRUE,gamemode,-1,25,-1,-1,-1,-1,-1,25,-1,25,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,50,-1,25,25,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,25,25,25,25,25,-1,
hvt_kill,SPLASHES/HVT_KILL,,TRUE,gamemode,-1,-1,25,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,
hvt_captured,SPLASHES/HVT_CAPTURED,,TRUE,gamemode,-1,-1,25,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,
hvt_saved,SPLASHES/HVT_SAVED,,TRUE,gamemode,-1,-1,25,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,
hvt_status,SPLASHES/HVT_STATUS,,TRUE,gamemode,-1,-1,25,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,
hvt_status_1,SPLASHES/HVT_STATUS_1,,TRUE,gamemode,-1,-1,25,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,
hvt_status_2,SPLASHES/HVT_STATUS_2,,TRUE,gamemode,-1,-1,25,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,
hvt_status_3,SPLASHES/HVT_STATUS_3,,TRUE,gamemode,-1,-1,25,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,
hvt_status_4,SPLASHES/HVT_STATUS_4,,TRUE,gamemode,-1,-1,25,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,
hvt_status_5,SPLASHES/HVT_STATUS_5,,TRUE,gamemode,-1,-1,25,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,
hvt_status_6,SPLASHES/HVT_STATUS_6,,TRUE,gamemode,-1,-1,25,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,
hvt_demoted,SPLASHES/HVT_DEMOTED,,TRUE,gamemode,-1,-1,25,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,
last_man_kill,SPLASHES/LAST_MAN_KILL,,TRUE,gamemode,-1,-1,25,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
downed,SPLASHES/DOWNED_PLAYER,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
friendly_base_kill,,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
enemy_base_kill,,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
midfield_kill,,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
teamscore_notify_1,MP_INGAME_ONLY/TEAMSCORE_NOTIFY_1,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
teamscore_notify_2,MP_INGAME_ONLY/TEAMSCORE_NOTIFY_2,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
teamscore_notify_3,MP_INGAME_ONLY/TEAMSCORE_NOTIFY_3,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
teamscore_notify_4,MP_INGAME_ONLY/TEAMSCORE_NOTIFY_4,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
teamscore_notify_5,MP_INGAME_ONLY/TEAMSCORE_NOTIFY_5,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
teamscore_notify_6,MP_INGAME_ONLY/TEAMSCORE_NOTIFY_6,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
teamscore_notify_7,MP_INGAME_ONLY/TEAMSCORE_NOTIFY_7,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
teamscore_notify_8,MP_INGAME_ONLY/TEAMSCORE_NOTIFY_8,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
teamscore_notify_9,MP_INGAME_ONLY/TEAMSCORE_NOTIFY_9,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
teamscore_notify_10,MP_INGAME_ONLY/TEAMSCORE_NOTIFY_10,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
teamscore_notify_15,MP_INGAME_ONLY/TEAMSCORE_NOTIFY_15,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
teamscore_notify_20,MP_INGAME_ONLY/TEAMSCORE_NOTIFY_20,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
teamscore_notify_25,MP_INGAME_ONLY/TEAMSCORE_NOTIFY_25,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
koth_in_obj,BUG_NEEDS_STRING,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,10,-1,-1,-1,10,-1,-1,10,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
tdef_hold_obj,BUG_NEEDS_STRING,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
last_stand_kill,SPLASHES/LAST_STAND_KILL,,TRUE,gamemode,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
cop_in_obj,,SPLASHES/CAPTURE,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
kill_juggernaut,MP_INGAME_ONLY/KILLED_JUGGERNAUT,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,250,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
jugg_on_jugg,MP_INGAME_ONLY/JUGG_KILLED_JUGG,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
kill_as_juggernaut,MP_INGAME_ONLY/JUGGERNAUT_KILL,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
defcon_kill,SPLASHES/DEFCON_POINTS,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,100,-1,100,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,
defcon_streak_kill,SPLASHES/DEFCON_POINTS,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,100,-1,200,-1,-1,-1,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,
trial_civilian_killed,SPLASHES/CIVILIAN_KILLED,,,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
trial_collateral,SPLASHES/TRIAL_COLLATERAL,,,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
trial_collateral_triple,SPLASHES/TRIAL_COLLATERAL_TRIPLE,,,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
trial_collateral_quad,SPLASHES/TRIAL_COLLATERAL_QUAD,,,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
snowball_kill,SPLASHES/SNOWBALL_KILL,,TRUE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
br_timeXPBonus,,,FALSE,match_bonus,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
br_placementXPBonus,,,FALSE,gamemode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
kill_bonus,SPLASHES/KILL_BONUS,,TRUE,combat,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,
destroyed_vehicle_light,SPLASHES/DESTROYED_VEHICLE_LIGHT,,TRUE,kill_killstreak,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
