76,ch_intel_energy_kills,4,,,15,350,20,100,30,150,40,250,INTEL_MP/ENERGY_KILLS_GENERIC_DESC,INTEL_MP_ENERGY_KILLS_GENERIC_DESC,,INTEL_MP/ENERGY_KILLS_PLURAL_DESC,INTEL_MP/KILLS_SHORT_DESC,,,,,,,0,
77,ch_intel_multikills,4,,4,3,350,4,100,5,150,6,250,INTEL_MP/WEAPON_MULTIKILLS_GENERIC_DESC,INTEL_MP_WEAPON_MULTIKILLS_GENERIC_DESC,,INTEL_MP/WEAPON_MULTIKILLS_PLURAL_DESC,INTEL_MP/RAPID_KILLS_SHORT_DESC,,,,,,,0,
78,ch_intel_medal_backfire,4,4,4,1,350,2,100,3,150,5,250,INTEL_MP/MEDAL_BACKFIRE_GENERIC_DESC,INTEL_MP_MEDAL_BACKFIRE_GENERIC_DESC,INTEL_MP/MEDAL_BACKFIRE_SINGULAR_DESC,INTEL_MP/MEDAL_BACKFIRE_PLURAL_DESC,INTEL_MP/KILL_SHORT_DESC,,,,,,,0,
79,ch_intel_ace,4,,4,1,350,2,100,3,150,4,250,INTEL_MP/ACE_GENERIC_DESC,INTEL_MP_ACE_GENERIC_DESC,INTEL_MP/ACE_SINGULAR_DESC,INTEL_MP/ACE_PLURAL_DESC,INTEL_MP/ACE_SHORT_DESC,,,,,,,0,
80,ch_intel_multiple_weapon_one_life,4,,,3,350,4,100,5,150,6,250,INTEL_MP/MULTIPLE_WEAPON_ONE_LIFE_GENERIC_DESC,INTEL_MP_MULTIPLE_WEAPON_ONE_LIFE_GENERIC_DESC,,INTEL_MP/MULTIPLE_WEAPON_ONE_LIFE_PLURAL_DESC,INTEL_MP/MULTIPLE_WEAPON_ONE_LIFE_SHORT_DESC,,,,,,,0,
81,ch_intel_ftl_jump_rewind,4,,,3,350,4,100,5,150,6,250,INTEL_MP/FTL_JUMP_REWIND_KILLS_GENERIC_DESC,INTEL_MP_FTL_JUMP_REWIND_KILLS_GENERIC_DESC,INTEL_MP/FTL_JUMP_REWIND_KILLS_SINGULAR_DESC,INTEL_MP/FTL_JUMP_REWIND_KILLS_PLURAL_DESC,INTEL_MP_FTL_JUMP_REWIND_KILLS_SHORT_DESC,,,,,,,0,
82,ch_intel_triple_kills,4,,4,2,350,3,100,4,150,5,250,INTEL_MP/TRIPLE_KILLS_GENERIC_DESC,INTEL_MP_TRIPLE_KILLS_GENERIC_DESC,INTEL_MP/TRIPLE_KILLS_SINGULAR_DESC,INTEL_MP/TRIPLE_KILLS_PLURAL_DESC,INTEL_MP/TRIPLE_KILLS_SHORT_DESC,,,,,,,0,
83,ch_intel_stick,4,,,1,350,2,100,3,150,4,250,INTEL_MP/STICK_GENERIC_DESC,INTEL_MP_STICK_GENERIC_DESC,INTEL_MP/STICK_SINGULAR_DESC,INTEL_MP/STICK_PLURAL_DESC,INTEL_MP/STICK_SHORT_DESC,,,,,,,0,
84,ch_intel_medal_collateral,4,,,1,350,2,100,3,150,4,250,INTEL_MP/MEDAL_COLLATERAL_GENERIC_DESC,INTEL_MP_MEDAL_COLLATERAL_GENERIC_DESC,INTEL_MP/MEDAL_COLLATERAL_SINGULAR_DESC,INTEL_MP/MEDAL_COLLATERAL_PLURAL_DESC,INTEL_MP/MEDAL_COLLATERAL_SHORT_DESC,,,,,,,0,
85,ch_intel_ftl_kills,4,,,15,350,20,100,30,150,40,250,INTEL_MP/FTL_KILLS_GENERIC_DESC,INTEL_MP_FTL_KILLS_GENERIC_DESC,,INTEL_MP/FTL_KILLS_PLURAL_DESC,INTEL_MP/KILLS_SHORT_DESC,rig,archetype_assassin,,,,,0,
86,ch_intel_ftl_super_kills,4,,,6,350,9,100,12,150,15,250,INTEL_MP/FTL_SUPER_KILLS_GENERIC_DESC,INTEL_MP_FTL_SUPER_KILLS_GENERIC_DESC,INTEL_MP/FTL_SUPER_KILLS_SINGULAR_DESC,INTEL_MP/FTL_SUPER_KILLS_PLURAL_DESC,INTEL_MP/KILL_SHORT_DESC,rig,archetype_assassin,,,,,0,
87,ch_intel_guard_kills,4,,,15,350,20,100,30,150,40,250,INTEL_MP/GUARD_KILLS_GENERIC_DESC,INTEL_MP_GUARD_KILLS_GENERIC_DESC,,INTEL_MP/GUARD_KILLS_PLURAL_DESC,INTEL_MP/KILLS_SHORT_DESC,rig,archetype_heavy,,,,,0,
88,ch_intel_guard_super_kills,4,,,6,350,9,100,12,150,15,250,INTEL_MP/GUARD_SUPER_KILLS_GENERIC_DESC,INTEL_MP_GUARD_SUPER_KILLS_GENERIC_DESC,INTEL_MP/GUARD_SUPER_KILLS_SINGULAR_DESC,INTEL_MP/GUARD_SUPER_KILLS_PLURAL_DESC,INTEL_MP/KILL_SHORT_DESC,rig,archetype_heavy,,,,,0,
89,ch_intel_weapon_smg_kills,4,,,15,350,20,100,30,150,40,250,INTEL_MP/WEAPON_SMG_KILLS_GENERIC_DESC,INTEL_MP_WEAPON_SMG_KILLS_GENERIC_DESC,,INTEL_MP/WEAPON_SMG_KILLS_PLURAL_DESC,INTEL_MP/KILLS_SHORT_DESC,,,,,,,0,
