accessory071,iw8_acc_watch_analog_sas,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY071,LUA_MENU/ACCESSORY071_DESC,icon_gesture_jackal,0,gesture023,1,71,,loot,icon_gesture_jackal,ui_loot_accessory_071,,iw8_acc_attach_face_analog_sas,iw8_acc_attach_face_analog_sas_big,iw8_acc_attach_face_analog_sas_female,,,,,
accessory072,iw8_acc_watch_analog_spetsnaz,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY072,LUA_MENU/ACCESSORY072_DESC,icon_gesture_jackal,0,gesture023,1,72,,loot,icon_gesture_jackal,ui_loot_accessory_072,,iw8_acc_attach_face_analog_spetsnaz,iw8_acc_attach_face_analog_spetsnaz_big,iw8_acc_attach_face_analog_spetsnaz_female,,,,,
accessory073,iw8_acc_watch_digital_pet_turbo,iw8_acc_weapon_watch_pet,,LUA_MENU/ACCESSORY073,LUA_MENU/ACCESSORY073_DESC,icon_gesture_youredead,0,gesture023,1,73,,loot,icon_gesture_youredead,ui_loot_accessory_073,pet_turbo,iw8_acc_attach_face_digital_pet_turbo,iw8_acc_attach_face_digital_pet_turbo_big,iw8_acc_attach_face_digital_pet_turbo_female,,,,	,
accessory074,iw8_acc_watch_digital_t,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY074,LUA_MENU/ACCESSORY074_DESC,icon_gesture_youredead,0,gesture023,1,74,,loot,icon_gesture_youredead,ui_loot_accessory_074,,iw8_acc_attach_face_digital_t_a,iw8_acc_attach_face_digital_t_a_big,iw8_acc_attach_face_digital_t_a_female,,,,	,
accessory075,iw8_acc_watch_digital_t,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY075,LUA_MENU/ACCESSORY075_DESC,icon_gesture_youredead,0,gesture023,1,75,,loot,icon_gesture_youredead,ui_loot_accessory_075,,iw8_acc_attach_face_digital_t_b,iw8_acc_attach_face_digital_t_b_big,iw8_acc_attach_face_digital_t_b_female,,,,	,
accessory076,iw8_acc_watch_digital_minimap,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY076,LUA_MENU/ACCESSORY076_DESC,icon_gesture_respect,0,gesture023,1,76,,loot,icon_gesture_respect,ui_loot_accessory_076,,iw8_acc_attach_face_digital_ac,iw8_acc_attach_face_digital_ac_big,iw8_acc_attach_face_digital_ac_female,,,,,
accessory077,iw8_acc_watch_digital_u,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY077,LUA_MENU/ACCESSORY077_DESC,icon_gesture_respect,0,gesture023,1,77,,loot,icon_gesture_respect,ui_loot_accessory_077,,iw8_acc_attach_face_digital_u,iw8_acc_attach_face_digital_u_big,iw8_acc_attach_face_digital_u_female,,,,,
accessory078,iw8_acc_watch_digital_v,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY078,LUA_MENU/ACCESSORY078_DESC,icon_gesture_respect,0,gesture023,1,78,,loot,icon_gesture_respect,ui_loot_accessory_078,,iw8_acc_attach_face_digital_v,iw8_acc_attach_face_digital_v_big,iw8_acc_attach_face_digital_v_female,,,,,
accessory079,iw8_acc_watch_digital_x,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY079,LUA_MENU/ACCESSORY079_DESC,icon_gesture_respect,0,gesture023,1,79,,loot,icon_gesture_respect,ui_loot_accessory_079,,iw8_acc_attach_face_digital_x,iw8_acc_attach_face_digital_x_big,iw8_acc_attach_face_digital_x_female,,,,,
accessory080,iw8_acc_watch_digital_y,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY080,LUA_MENU/ACCESSORY080_DESC,icon_gesture_respect,0,gesture023,1,80,,loot,icon_gesture_respect,ui_loot_accessory_080,,iw8_acc_attach_face_digital_y,iw8_acc_attach_face_digital_y_big,iw8_acc_attach_face_digital_y_female,,,,,
accessory081,iw8_acc_watch_digital_z,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY081,LUA_MENU/ACCESSORY081_DESC,icon_gesture_respect,0,gesture023,1,81,,loot,icon_gesture_respect,ui_loot_accessory_081,,iw8_acc_attach_face_digital_z,iw8_acc_attach_face_digital_z_big,iw8_acc_attach_face_digital_z_female,,,,,
accessory082,iw8_acc_watch_digital_aa,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY082,LUA_MENU/ACCESSORY082_DESC,icon_gesture_respect,0,gesture023,1,82,,loot,icon_gesture_respect,ui_loot_accessory_082,,iw8_acc_attach_face_digital_aa,iw8_acc_attach_face_digital_aa_big,iw8_acc_attach_face_digital_aa_female,,,,,
accessory083,iw8_acc_watch_digital_dfp,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY083,LUA_MENU/ACCESSORY083_DESC,icon_gesture_respect,0,gesture023,1,83,,loot,icon_gesture_respect,ui_loot_accessory_083,,iw8_acc_attach_face_digital_dfp,iw8_acc_attach_face_digital_dfp_big,iw8_acc_attach_face_digital_dfp_female,,,,,
accessory084,iw8_acc_watch_digital_g8b,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY084,LUA_MENU/ACCESSORY084_DESC,icon_gesture_thumbsdown,0,gesture024|gesture023,1,84,,loot,icon_gesture_thumbsdown,ui_loot_accessory_084,,iw8_acc_attach_face_digital_g8b,iw8_acc_attach_face_digital_g8b_big,iw8_acc_attach_face_digital_g8b_female,,,,,
accessory085,iw8_acc_watch_digital_aa,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY085,LUA_MENU/ACCESSORY085_DESC,icon_gesture_thumbsdown,0,gesture023,1,85,,loot,icon_gesture_thumbsdown,ui_loot_accessory_085,,iw8_acc_attach_face_digital_aa_b,iw8_acc_attach_face_digital_aa_b_big,iw8_acc_attach_face_digital_aa_b_female,,,,,
accessory086,iw8_acc_watch_digital_aa,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY086,LUA_MENU/ACCESSORY086_DESC,icon_gesture_thumbsdown,0,gesture023,1,86,,loot,icon_gesture_thumbsdown,ui_loot_accessory_086,,iw8_acc_attach_face_digital_aa_d,iw8_acc_attach_face_digital_aa_d_big,iw8_acc_attach_face_digital_aa_d_female,,,,,
accessory087,iw8_acc_watch_digital_x,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY087,LUA_MENU/ACCESSORY087_DESC,icon_gesture_thumbsdown,0,gesture023,1,87,,loot,icon_gesture_thumbsdown,ui_loot_accessory_087,,iw8_acc_attach_face_digital_x_b,iw8_acc_attach_face_digital_x_b_big,iw8_acc_attach_face_digital_x_b_female,,,,,
accessory088,iw8_acc_watch_digital_x,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY088,LUA_MENU/ACCESSORY088_DESC,icon_gesture_thumbsdown,0,gesture023,1,88,,loot,icon_gesture_thumbsdown,ui_loot_accessory_088,,iw8_acc_attach_face_digital_x_c,iw8_acc_attach_face_digital_x_c_big,iw8_acc_attach_face_digital_x_c_female,,,,,
accessory089,iw8_acc_watch_digital_x,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY089,LUA_MENU/ACCESSORY089_DESC,icon_gesture_thumbsdown,0,gesture023,1,89,,loot,icon_gesture_thumbsdown,ui_loot_accessory_089,,iw8_acc_attach_face_digital_x_d,iw8_acc_attach_face_digital_x_d_big,iw8_acc_attach_face_digital_x_d_female,,,,,
accessory090,iw8_acc_watch_digital_z,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY090,LUA_MENU/ACCESSORY090_DESC,icon_gesture_respect,0,gesture023,1,90,,loot,icon_gesture_respect,ui_loot_accessory_090,,iw8_acc_attach_face_digital_z_b,iw8_acc_attach_face_digital_z_b_big,iw8_acc_attach_face_digital_z_b_female,,,,,
accessory091,iw8_acc_watch_digital_z,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY091,LUA_MENU/ACCESSORY091_DESC,icon_gesture_respect,0,gesture023,1,91,,loot,icon_gesture_respect,ui_loot_accessory_091,,iw8_acc_attach_face_digital_z_c,iw8_acc_attach_face_digital_z_c_big,iw8_acc_attach_face_digital_z_c_female,,,,,
accessory092,iw8_acc_watch_digital_z,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY092,LUA_MENU/ACCESSORY092_DESC,icon_gesture_respect,0,gesture023,1,92,,loot,icon_gesture_respect,ui_loot_accessory_092,,iw8_acc_attach_face_digital_z_d,iw8_acc_attach_face_digital_z_d_big,iw8_acc_attach_face_digital_z_d_female,,,,,
accessory093,iw8_acc_watch_digital_v,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY093,LUA_MENU/ACCESSORY093_DESC,icon_gesture_respect,0,gesture023,1,93,,loot,icon_gesture_respect,ui_loot_accessory_093,,iw8_acc_attach_face_digital_v_b,iw8_acc_attach_face_digital_v_b_big,iw8_acc_attach_face_digital_v_b_female,,,,,
accessory094,iw8_acc_watch_digital_v,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY094,LUA_MENU/ACCESSORY094_DESC,icon_gesture_respect,0,gesture023,1,94,,loot,icon_gesture_respect,ui_loot_accessory_094,,iw8_acc_attach_face_digital_v_c,iw8_acc_attach_face_digital_v_c_big,iw8_acc_attach_face_digital_v_c_female,,,,,
accessory095,iw8_acc_watch_digital_v,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY095,LUA_MENU/ACCESSORY095_DESC,icon_gesture_respect,0,gesture023,1,95,,loot,icon_gesture_respect,ui_loot_accessory_095,,iw8_acc_attach_face_digital_v_d,iw8_acc_attach_face_digital_v_d_big,iw8_acc_attach_face_digital_v_d_female,,,,,
