sp_captive_cine_intro,19.5,21,^2Kyle:^7 Thanks, mate.,,,
sp_captive_cine_intro,34.6,37.5,^2Laswell:^7 Congratulations on a job well done.,,,
sp_captive_cine_intro,39,44,^2Laswell:^7 As much as we can all hear the ice in the glass, I'm afraid our toast has to wait. Hadir and his new friends are on the move.,,,
sp_captive_cine_intro,44.3,45.3,^2Farah:^7 Where are they?,,,
sp_captive_cine_intro,45.5,46.65,^2Laswell:^7 One step at a time.,,,
sp_captive_cine_intro,46.75,48.4,^2Alex:^7 No one said they're friends.,,,
sp_captive_cine_intro,48.5,50.85,^2Norris:^7 The general would tend to disagree.,,,
sp_captive_cine_intro,51,51.75,^2Laswell:^7 Norris, I asked you to let me-,,,
sp_captive_cine_intro,51.8,56,^2Norris:^7 Tell them, Laswell, or I will.,,,
sp_captive_cine_intro,56.55,61.1,^2Laswell:^7 Command has officially redesignated Farah's forces.,,,
sp_captive_cine_intro,61.3,64.3,^2Kyle:^7 You want to translate that from bullshit to English?,,,
sp_captive_cine_intro,65.3,67,^2Price:^7 It means they're on the list.,,,
sp_captive_cine_intro,67.1,68.6,^2Farah:^7 What list?,,,
sp_captive_cine_intro,68.75,72,^2Norris:^7 Foreign terror organization list. ,,,
sp_captive_cine_intro,72.15,75.5,^2Norris:^7 I've ordered my Marines to treat Farah's army as hostiles.,,,
sp_captive_cine_intro,75.65,78.65,^2Alex:^7 What?! They're our allies.,,,
sp_captive_cine_intro,78.8,79.5,^2Norris:^7 Not anymore.,,,
sp_captive_cine_intro,79.65,82.8,^2Price:^7 You keep your moppets on a short string, Colonel.,,,
sp_captive_cine_intro,83,83.65,^2Norris:^7 Or what?,,,
sp_captive_cine_intro,83.7,87.35,^2Price:^7 Or I'll fucking hang you from it.,,,
sp_captive_cine_intro,87.5,91,^2Alex:^7 Kate, these people need our support.,,,
sp_captive_cine_intro,91.75,93.6,^2Laswell:^7 There's nothing else we can do.,,,
sp_captive_cine_intro,93.8,96.5,^2Kyle:^7 There's plenty we can do.,,,
sp_captive_cine_intro,96.6,98.8,^2Alex:^7 I'm tired of being told who my friends are.,,,
sp_captive_cine_intro,99,100.5,^2Farah:^7 Alex, don't...,,,
sp_captive_cine_intro,100.6,104,^2Alex:^7 I'm going back to Urzikstan. I'm staying with Farah's army.,,,
sp_captive_cine_intro,104.1,105.5,^2Laswell:^7 What you're doing is illegal.,,,
sp_captive_cine_intro,105.6,107.6,^2Alex:^7 I'm pretty sure everything we do is illegal.,,,
sp_captive_cine_intro,107.7,109.1,^2Kyle:^7 Only the good stuff.,,,
sp_captive_cine_intro,110.4,112,^2Kyle:^7 You got friends nearby.,,,
sp_captive_cine_intro,112.25,113.25,^2Alex:^7 You too.,,,
sp_captive_cine_intro,115.1,118.3,^2Farah:^7 Thank you. For everything.,,,
sp_captive_cine_intro,118.5,122.75,^2Price:^7 Oh, it's not over yet. Trust me.,,,
sp_captive_cine_intro,123,125,^2Farah:^7 I always have.,,,
sp_captive_cine_intro,132,136,[ 10 YEARS AGO ],,,
sp_embassy_cine_intro,0.01,7,[CROWD CHANTING],,,
sp_embassy_cine_intro,13.5,18.7,^1Butcher:^7 (ARABIC) Give us the Wolf, or we take him!,50,1,
sp_embassy_cine_intro,19,21.75,^2Alex:^7 2-6, Echo is on the third deck for RV...,,,
sp_embassy_cine_intro,22,25.5,^2Alex:^7 Be advised- primary entry point is clear but that window is rapidly closing.,,,
sp_embassy_cine_intro,25.6,29.5,^2Kyle:^7 Roger. Wheels down in 3 mikes. 2-6, out.,,,
sp_embassy_cine_intro,29.6,30.3,^2Alex:^7 3 minutes.,,,
sp_embassy_cine_intro,30.4,35.5,^1Wolf:^7 In 3 minutes, my people will be inside. They will kill all of you.,,,
sp_embassy_cine_intro,36,39.15,^2Alex:^7 I chose to take you alive- I can still change my mind.,,,
sp_embassy_cine_intro,39.3,40.5,^1Wolf:^7 You have the wrong man.,,,
sp_embassy_cine_intro,40.6,43,^2Farah:^7 Lies- Tell them what you've done.,,,
sp_embassy_cine_intro,43.15,44.8,^1Wolf:^7 We did not steal the gas.,,,
sp_embassy_cine_intro,44.9,45.65,^2Farah:^7 Who did?,,,
sp_embassy_cine_intro,45.75,48,^1Wolf:^7 Someone very dangerous.,,,
sp_embassy_cine_intro,48.15,49.15,^2Alex:^7 Where is it?,,,
sp_embassy_cine_intro,49.25,50.5,^1Wolf:^7 I wish I knew...,,,
sp_embassy_cine_intro,50.6,53.75,^2Hadir:^7 The Butcher is outside. They'll burn the city if they have to.,,,
sp_embassy_cine_intro,54,56.6,^1Wolf:^7 Save yourself, daughter... Join us.,,,
sp_embassy_cine_intro,57,58.25,^2Hadir:^7 Do not talk to her!,,,
sp_embassy_cine_intro,58.3,61.15,^2Alex:^7 Hey- Tap the brakes.,,,
sp_embassy_cine_intro,61.3,67.3,^2Farah:^7 I'm not your child, old man. I lead soldiers. You train killers.,,,
sp_embassy_cine_intro,67.45,71.6,^1Wolf:^7 But we are all killers, here, no?,,,
sp_embassy_cine_intro,72,72.5,[MUFFLED GUNFIRE],,,
sp_embassy_cine_intro,73.5,74,[ALARMS BLARING],,,
sp_embassy_cine_intro,74.1,75.6,^2Alex:^7 They're gonna breach! ,,,
sp_embassy_cine_intro,76.5,78.5,^2Alex:^7 We gotta move, now!,,,
sp_embassy_cine_intro,79,83.3,^2Alex:^7 3-1 to 2-6. Shots fired, moving to secure the HVI, will advise...,,,
sp_epilogue,6.5,7.15,^2Laswell:^7 Tea?,,,
sp_epilogue,7.25,11,^2Price:^7 Yeah, well I'm a long way from a proper pint.,,,
sp_epilogue,11.5,13.1,^2Laswell:^7 Russia disowned Barkov.,,,
sp_epilogue,13.15,16.5,^2Price:^7 Well they didn't have much choice did they? He's dead.,,,
sp_epilogue,16.65,18.5,^2Laswell:^7 You took a big bite out of that problem, John.,,,
sp_epilogue,18.6,21,^2Price:^7 For now... but left unchecked...,,,
sp_epilogue,21.1,23.1,^2Laswell:^7 They won't be.,,,
sp_epilogue,24.65,29.65,^2Laswell:^7 General Shepherd pulled the files you asked for. What exactly is this about?,,,
sp_epilogue,30.55,32.15,^2Price:^7 A task force.,,,
sp_epilogue,33.25,34.3,^2Laswell:^7 We already have loose ends.,,,
sp_epilogue,34.35,35.65,^2Price:^7 And I will tie them.,,,
sp_epilogue,35.85,38.65,^2Laswell:^7 I can fund assets, not outlaws.,,,
sp_epilogue,41,42.5,^2Price:^7 Enjoy the tea then.,,,
sp_epilogue,42.65,46.3,^2Laswell:^7 Zakhaev wants Barkov's throne.,,,
sp_epilogue,46.5,48.75,^2Price:^7 I almost buried him in Pripyat... With MacMillan.,,,
sp_epilogue,49.95,53.5,^2Laswell:^7 That was the father. This is the son, "Victor".,,,
sp_epilogue,53.6,53.8,^2Price:^7 Lovely family...,,,
sp_epilogue,55.25,57,^2Laswell:^7 They're big fans of Hadir's...,,,
sp_epilogue,57.1,60.15,^2Price:^7 Well, that would explain why he's still alive.,,,
sp_epilogue,60.3,61.65,^2Laswell:^7 They're going to get him out.,,,
sp_epilogue,62.35,65,^2Price:^7 Then give me what I need...,,,
sp_epilogue,74.35,76.35,^2Laswell:^7 Who's your crew?,,,
sp_epilogue,77.8,79.15,^2Price:^7 Sergeant Garrick.,,,
sp_epilogue,79.4,80.6,^2Laswell:^7 Kyle?,,,
sp_epilogue,80.8,85,^2Price:^7 They call him "Gaz". He never said anything.,,,
sp_epilogue,85.8,90.15,^2Price:^7 John MacTavish, SAS. Sniper- demolitions. Goes by "Soap".,,,
sp_epilogue,90.35,90.85,^2Laswell:^7 Why?,,,
sp_epilogue,90.9,92.6,^2Price:^7 That's classified.,,,
sp_epilogue,92.8,94.4,^2Price:^7 [CHUCKLING],,,
sp_epilogue,94.45,96.15,^2Price:^7 There he is... ,,,
sp_epilogue,96.65,98.65,^2Price:^7 Simon Riley.,,,
sp_epilogue,100.65,101.35,^2Laswell:^7 There's no picture.,,,
sp_epilogue,101.4,102.4,^2Price:^7 Never.,,,
sp_epilogue,102.85,105.5,^2Price:^7 Now the rest...,,,
sp_epilogue,107.35,112.35,^2Price:^7 That's need to know. Unless we got a deal.,,,
sp_epilogue,113,114.5,^2Laswell:^7 What are you calling this task force?,,,
sp_epilogue,116.3,119,^2Price:^7 1-4-1.,,,
sp_estate_cine_intro,5.75,6.5,^2Price:^7 Hey...,,,
sp_estate_cine_intro,7.3,9,^2Price:^7 There's a checkpoint.,,,
sp_estate_cine_intro,9.5,10.75,^2Kyle:^7 For us?,,,
sp_estate_cine_intro,11.15,13.15,^2Price:^7 What- is there a difference?,,,
sp_estate_cine_intro,14.25,18,^2Kyle:^7 Road's blocked. What's the plan...?,,,
sp_estate_cine_intro,20.15,21.4,^2Price:^7 Shock and awe.,,,
sp_estate_cine_intro,21.5,23,[POLICE SIRENS WAIL],,,
sp_estate_cine_intro,23.9,25.15,^2Kyle:^7 What if they don't move?,,,
sp_estate_cine_intro,25.3,27.6,^2Price:^7 Then all hell's going to break loose...,,,
sp_estate_cine_intro,28.7,29.5,^2Kyle:^7 Three seconds...,,,
sp_estate_cine_intro,29.55,31.5,^2Price:^7 That's plenty of time...,,,
sp_estate_cine_intro,34.5,36.3,^2Price:^7 [LAUGHS],,,
sp_estate_cine_intro,37.6,39,^2Kyle:^7 Holy shit, Captain...,,,
sp_estate_cine_intro,39.05,40.05,^2Price:^7 Nikolai saved our bacon.,,,
sp_estate_cine_intro,40.1,41.1,^2Kyle:^7 What if they follow?,,,
sp_estate_cine_intro,41.15,42.5,^2Price:^7 They won't.,,,
sp_estate_cine_intro,49.65,51,^2Kyle:^7 Boss...,,,
sp_estate_cine_intro,52.15,54.15,^2Kyle:^7 What the hell are we doing here?,,,
sp_estate_cine_intro,54.5,55.75,^2Price:^7 We're cleaning up a mess.,,,
sp_estate_cine_intro,56,56.8,^2Kyle:^7 With women and children?,,,
sp_estate_cine_intro,56.85,57.5,^2Price:^7 They were leverage.,,,
sp_estate_cine_intro,57.55,58.1,^2Kyle:^7 They were hostages.,,,
sp_estate_cine_intro,58.15,65,^2Price:^7 When you take the gloves off, you get blood on your hands, Kyle. That's how it works.,,,
sp_estate_cine_intro,66,68.5,^2Kyle:^7 Where do we draw the line on this, sir?,,,
sp_estate_cine_intro,69.65,75.5,^2Price:^7 You draw the line wherever you need it, Sergeant.,,,
sp_estate_cine_intro,75.65,79.35,^2Price:^7 End of the day someone has to make the enemy scared of the dark.,,,
sp_estate_cine_intro,80,85.5,^2Price:^7 We get dirty and the world stays clean. That's the mission.,,,
sp_estate_cine_intro,86.5,90.5,^2Price:^7 Now if you're having second thoughts, then I can do this on my own...,,,
sp_estate_cine_intro,92,95.35,^2Kyle:^7 No, sir. No second thoughts.,,,
sp_estate_cine_intro,95.5,96.5,^2Price:^7 Good.,,,
sp_estate_cine_intro,97.3,101,^2Price:^7 Now let's get Hadir before he kills Barkov.,,,
sp_highway_cine_intro,0.5,5,^2Farah:^7 The Wolf is with the Butcher. Terrorist cells in the city will hide them.,,,
sp_highway_cine_intro,5.4,8.75,^2Farah:^7 Bravo will clear house to house in search, my people will help you.,,,
sp_highway_cine_intro,9,12,^2Farah:^7 If they try to escape to the mountains, there is only one road-,,,
sp_highway_cine_intro,12.5,15,^2Farah:^7 Tariq Almawt' the highway of death.,,,
sp_highway_cine_intro,15.25,19.25,^2Farah:^7 The Russians bombed it during the invasion, killing the people trying to escape.,,,
sp_highway_cine_intro,19.5,21.5,^2Farah:^7 There is a village at the crossroads.,,,
sp_highway_cine_intro,21.75,25,^2Farah:^7 I sent Hadir and his fighters there to prepare an ambush. ,,,
sp_highway_cine_intro,25.25,28.75,^2Farah:^7 Alex and I will join them and take up firing positions above the road- ,,,
sp_highway_cine_intro,29,32.5,^2Farah:^7 Lying in wait, for the Wolf...,,,
sp_hometown_cine_intro,1,6,20 YEARS AGO,,,
sp_lab_cine_intro,2,5,^3Hadir:^7 Captain, please, give Farah the plans. Tell her the truth.,,,
sp_lab_cine_intro,5.15,7,^2Kyle:^7 You'll have a chance to tell the whole world.,,,
sp_lab_cine_intro,7.3,11.15,^3Hadir:^7 I don't care about the world. I did this for my sister.,,,
sp_lab_cine_intro,11.3,17.6,^2Watcher 1:^7 Baseplate to 0-6, friendly air-traffic approaching south at 1-8-0. Callsign is Watcher 1.,,,
sp_lab_cine_intro,17.75,18.75,^2Price:^7 Copy.,,,
sp_lab_cine_intro,23.15,24.5,^2Price:^7 It's Laswell.,,,
sp_lab_cine_intro,24.95,26.5,^2Kyle:^7 What's she doing here?,,,
sp_lab_cine_intro,26.65,28.1,^2Price:^7 I smell blood...,,,
sp_lab_cine_intro,28.5,30.25,^2Price:^7 Lab intel. Keep it on you.,,,
sp_lab_cine_intro,30.3,31.3,^2Kyle:^7 Yes, sir.,,,
sp_lab_cine_intro,43.15,44.3,^2Price:^7 The hell is this?,,,
sp_lab_cine_intro,44.75,47.15,^2Laswell:^7 The off-switch. We're turning him over.,,,
sp_lab_cine_intro,47.25,48.25,^2Price:^7 To who?,,,
sp_lab_cine_intro,48.3,49.65,^2Laswell:^7 Russia.,,,
sp_lab_cine_intro,49.9,51.3,^2Price:^7 Prisoner swap?,,,
sp_lab_cine_intro,51.35,52.5,^2Laswell:^7 It's one way.,,,
sp_lab_cine_intro,52.75,54.75,^2Kyle:^7 What's the word, boss?,,,
sp_lab_cine_intro,56,56.8,^2Price:^7 Stand by...,,,
sp_lab_cine_intro,57,58,^2Laswell:^7 Don't make this ugly, Captain.,,,
sp_lab_cine_intro,58.05,59,^2Price:^7 You give me a reason not to!,,,
sp_lab_cine_intro,59.05,62.55,^2Laswell:^7 It's a proxy war, John. We're all just pawns in this.,,,
sp_lab_cine_intro,62.6,65,^2Price:^7 You speak for yourself.,,,
sp_lab_cine_intro,66,67,^2Price:^7 Hand him over.,,,
sp_lab_cine_intro,67.15,68.15,^2Kyle:^7 Yes, sir.,,,
sp_lab_cine_intro,78.15,80.15,^2Price:^7 Hadir's yours. Intel's mine.,,,
sp_lab_cine_intro,81.65,84.5,^2Laswell:^7 Whatever you've got going on here, I can help.,,,
sp_lab_cine_intro,86,88.3,^2Price:^7 I'll call you if I need you.,,,
sp_lab_cine_intro,106.9,108.3,^2Kyle:^7 Got your six, Captain.,,,
sp_lab_cine_intro,110,111.5,^2Price:^7 Farah!,,,
sp_lab_cine_intro,112.8,114.4,^2Price:^7 Let's talk...,,,
sp_lab_cine_intro,117.75,119.3,^2Farah:^7 I know how this works, Captain.,,,
sp_lab_cine_intro,119.65,123.65,^2Price:^7 Not this time. They gave Hadir to the Russians.,,,
sp_lab_cine_intro,124.6,125.65,^2Farah:^7 They'll kill him.,,,
sp_lab_cine_intro,126,126.5,^2Price:^7 If he's lucky.,,,
sp_lab_cine_intro,128.45,131,^2Farah:^7 Looks like you saved the free world again, Captain Price.,,,
sp_lab_cine_intro,131.25,134.8,^2Price:^7 Hadir located Barkov's lab in Eastern Georgia.,,,
sp_lab_cine_intro,134.9,136.3,^2Farah:^7 Gas factory?,,,
sp_lab_cine_intro,136.5,138.35,^2Price:^7 He had plans to destroy it.,,,
sp_lab_cine_intro,138.55,140.35,^2Farah:^7 Hadir is fucking crazy.,,,
sp_lab_cine_intro,140.65,144,^2Price:^7 Yeah, but, we're all a little crazy, aren't we?,,,
sp_lab_cine_intro,144.25,146.5,^2Price:^7 Isn't that right, Alex?,,,
sp_lab_cine_intro,147.3,149.6,^2Alex:^7 Affirmative, sir.,,,
sp_lab_cine_intro,152.25,157.5,^2Price:^7 With your help, we can finish what he started...,,,
sp_lab_cine_intro,158.45,163,^2Farah:^7 You're a good friend, Captain. And a worse enemy, I'm sure... ,,,
sp_lab_cine_intro,163.35,168.35,^2Farah:^7 But I do not cross borders and invade. I defend my people here at home.,,,
sp_lab_cine_intro,168.8,171.35,^2Price:^7 Well sometimes the best line of defense...,,,
sp_lab_cine_intro,175.15,179.25,^2Price:^7 It's all there- the plans, the personnel...,,,
sp_lab_cine_intro,182.5,183.5,^2Farah:^7 I see...,,,
sp_lab_cine_intro,184.9,189,^2Farah:^7 A militia with no ties to the West could carry out this mission...,,,
sp_lab_cine_intro,189.8,193.65,^2Price:^7 And they'd all blame 'the terrorists', wouldn't they?,,,
sp_lab_cine_intro,194.25,196.5,^2Farah:^7 I knew I could trust you.,,,
sp_lab_cine_intro,197.5,202,^2Farah:^7 If Barkov's there... He's mine.,,,
sp_lab_cine_intro,203,206.35,^2Price:^7 This is a covert operation to destroy Barkov's gas lab.,,,
sp_lab_cine_intro,206.55,209.55,^2Price:^7 Nikolai is on the inside, he'll provide the explosives.,,,
sp_lab_cine_intro,209.75,218.15,^2Price:^7 Two teams will infiltrate. Garrick and I will plant charges on the pipeline... Farah and Alex, you'll get a detonator from Nikolai and rig the main furnace.,,,
sp_lab_cine_intro,218.3,222.35,^2Price:^7 When the charges are set, get a safe distance... and bring it down.,,,
sp_lab_cine_intro,220,224,GEORGIA,,,
sp_lab_cine_intro,222.5,225.65,^2Price:^7 Air support from Laswell paves the way. Rest is up to us.,,,
sp_lab_cine_intro,226.35,229.35,^2Laswell:^7 Troops in the open, north side of the bridge. Call for fire.,,,
sp_lab_cine_intro,229.4,231.4,^2U.S. UAV Operator:^7 Copy. Three seconds to impact.,,,
sp_lab_cine_sacrifice,4.2,5,^2Farah:^7 Clear!,,,
sp_lab_cine_sacrifice,7.17,8.04,^2Farah:^7 What happened?,,,
sp_lab_cine_sacrifice,9.25,10.25,^2Alex:^7 Detonator's fucked.,,,
sp_lab_cine_sacrifice,13.28,14.11,^2Farah:^7 It's dead.,,,
sp_lab_cine_sacrifice,16.29,17.18,^2Farah:^7 I'll go in there.,,,
sp_lab_cine_sacrifice,18.27,19.21,^2Alex:^7 And do what?,,,
sp_lab_cine_sacrifice,19.25,21,^2Farah:^7 Ignite the furnace.,,,
sp_lab_cine_sacrifice,21.18,22.23,^2Alex:^7 You'll never get away in time.,,,
sp_lab_cine_sacrifice,22.28,24,^2Farah:^7 I know what I'm doing.,,,
sp_lab_cine_sacrifice,25.24,26.1,^2Alex:^7 Farah...,,,
sp_lab_cine_sacrifice,26.22,27.1,^2Alex:^7 ...listen to me.,,,
sp_lab_cine_sacrifice,27.12,28.15,^2Farah:^7 No, you listen to me...,,,
sp_lab_cine_sacrifice,29.13,34.14,^2Farah:^7 ...because of this poison, my people have known something worse than war. I did not come this far to turn back.,,,
sp_lab_cine_sacrifice,34.19,36.09,^2Alex:^7 I'm not asking you to turn back....,,,
sp_lab_cine_sacrifice,37.18,39.08,^2Alex:^7 ...I'm asking you to give me the order.,,,
sp_lab_cine_sacrifice,40.12,41.1,^2Farah:^7 I won't do that.,,,
sp_lab_cine_sacrifice,41.12,42.22,^2Alex:^7 Commander, please.,,,
sp_lab_cine_sacrifice,42.26,44.25,^2Farah:^7 I am not your CO.,,,
sp_lab_cine_sacrifice,45.01,46,^2Alex:^7 Then who is?,,,
sp_lab_cine_sacrifice,46.08,49.15,^2Alex:^7 Because someone needs to light this fire and someone needs to kill Barkov...,,,
sp_lab_cine_sacrifice,49.23,51,^2Alex:^7 ...and you can't do both.,,,
sp_lab_cine_sacrifice,52.29,58,^2Alex:^7 I've been on assignment my whole life. This...is one I believe in.,,,
sp_lab_cine_sacrifice,59.29,61.15,^2Alex:^7 Give me the order.,,,
sp_lab_cine_sacrifice,64.07,65.25,^2Farah:^7 You are a freedom fighter, Alex.,,,
sp_lab_cine_sacrifice,67.06,69,^2Alex:^7 You're a born leader, Farah.,,,
sp_lab_cine_sacrifice,69.28,71.05,^2Alex:^7 Say the word.,,,
sp_lab_cine_sacrifice,75.28,76.23,^2Farah:^7 Go.,,,
sp_lab_cine_sacrifice,77.14,78.1,^2Alex:^7 Yes, ma'am...,,,
sp_lab_cine_sacrifice,85.17,86.1,^2Alex:^7 Good luck.,,,
sp_marines_cine_intro,1.5,6.25,^2Laswell:^7 The attic of the Al-Qatala townhouse was a gold mine. It looks like we found the Wolf.,,,
sp_marines_cine_intro,6.5,12.75,^2Laswell:^7 Communications from the laptop were tracked to Ramaza hospital in Urzikstan, where the Al-Qatala leader is believed to be holed-up.,,,
sp_marines_cine_intro,13,19.75,^2Laswell:^7 Farah's forces will track terror activity at the hospital while a marine ground force can be mobilized to advance on the complex. ,,,
sp_marines_cine_intro,20,24.5,^2Laswell:^7 Echo 3-1 will capture the Wolf for interrogation about the stolen Russian gas.,,,
sp_marines_cine_intro,30,32.9,^2Militia Fighter:^7 (ARABIC) Commander, Al Qatala was shooting in the hospital.,50,1,
sp_marines_cine_intro,33,34.65,^2Militia Fighter:^7 (ARABIC) It's quiet again now.,50,1,
sp_marines_cine_intro,35.25,36,^2Farah:^7 (ARABIC) Copy.,50,1,
sp_marines_cine_intro,36.25,37.5,^2Farah:^7 (ARABIC) Keep us posted.,50,1,
sp_marines_cine_intro,39,41.25,^2Farah:^7 My soldiers confirm that the hospital is under siege.,,,
sp_marines_cine_intro,41.5,44.75,^2Farah:^7 Al-Qatala is taking civilians as human shields.,,,
sp_marines_cine_intro,45,46,^2Farah:^7 They're protecting someone.,,,
sp_marines_cine_intro,46.1,48,^2Alex:^7 Or some thing.,,,
sp_marines_cine_intro,48.1,49.5,^2Farah:^7 The more we find out...,,,
sp_marines_cine_intro,49.75,51,^2Hadir:^7 [WHISTLES A SIGNAL],,,
sp_marines_cine_intro,51.25,52.25,^2Militia Fighter:^7 [DISTANT WHISTLE IN REPLY],,,
sp_marines_cine_intro,52.75,54.25,^2Hadir:^7 All clear, sister.,,,
sp_marines_cine_intro,55.25,60.5,^2Farah:^7 Hadir is my best sniper. You can rely on him... and all my fighters.,,,
sp_marines_cine_intro,60.75,64.5,^2Alex:^7 Marines want their pound of flesh. They're leading the charge on this.,,,
sp_marines_cine_intro,65.5,67.25,^2Farah:^7 I told you we would help you.,,,
sp_marines_cine_intro,67.5,68.75,^2Alex:^7 And you're keeping your word.,,,
sp_marines_cine_intro,71,74.5,^2Farah:^7 I don't do this to...keep my word.,,,
sp_marines_cine_intro,74.6,79,^2Farah:^7 The invaders of my country have no regard for human life.,,,
sp_marines_cine_intro,79.5,84,^2Farah:^7 The gas kills all things. Even food in our gardens.,,,
sp_marines_cine_intro,85.15,87.15,^2Farah:^7 If you use these tactics, you are my enemy.,,,
sp_marines_cine_intro,87.45,89,^2Alex:^7 No exceptions?,,,
sp_marines_cine_intro,89.15,90,^2Farah:^7 None.,,,
sp_marines_cine_intro,91,95.75,^2Farah:^7 Al-Qatala has given my people a bad name, and we have paid dearly for their crimes.,,,
sp_marines_cine_intro,96.5,98,^2Farah:^7 I want to see the Wolf punished.,,,
sp_marines_cine_intro,99.5,102.5,^2Alex:^7 I'll make sure you're at the embassy for the handoff to Price.,,,
sp_marines_cine_intro,104,107.5,^2Farah:^7 And you? Where will you go when this is over?,,,
sp_marines_cine_intro,108.25,109.25,^2Alex:^7 Wherever they send me.,,,
sp_marines_cine_intro,110.65,112.5,^2Farah:^7 You don't choose?,,,
sp_marines_cine_intro,112.8,113.5,^2Alex:^7 Not exactly.,,,
sp_marines_cine_intro,116,118.5,^2Farah:^7 Rest up. Tomorrow is a big day.,,,
sp_marines_cine_intro,119.5,121,^2Alex:^7 What about you and your men?,,,
sp_marines_cine_intro,121.5,123.5,^2Farah:^7 We'll be here until sunrise.,,,
sp_marines_cine_intro,124.8,127.5,^2Alex:^7 I'll cover the open corner.,,,
sp_marines_cine_intro,134.5,135.5,^2Alex:^7 [WHISTLES A SIGNAL],,,
sp_marines_cine_intro,135.65,137.5,^2Militia Fighter:^7 [WHISTLES IN REPLY],,,
sp_piccadilly_cine_intro,3,5,^2Laswell:^7 This operation is now compartmentalized.,,,
sp_piccadilly_cine_intro,5.1,6.1,^2Norris:^7 What the hell does that mean?!,,,
sp_piccadilly_cine_intro,6.3,8.3,^2Laswell:^7 It means you no longer have clearance, Colonel.,,,
sp_piccadilly_cine_intro,8.5,11.65,^2Norris:^7 Those are my Marines. We need a QRF in there right now.,,,
sp_piccadilly_cine_intro,11.7,12.65,^2Laswell:^7 That's not advisable.,,,
sp_piccadilly_cine_intro,12.7,14,^2Norris:^7 And that is not your call!,,,
sp_piccadilly_cine_intro,14.05,15.5,^2Lyons:^7 Colonel. Laswell.,,,
sp_piccadilly_cine_intro,16,17.05,^2Norris:^7 General, my men are...,,,
sp_piccadilly_cine_intro,17.1,19.5,^2Lyons:^7 Norris, give us a minute.,,,
sp_piccadilly_cine_intro,20,21.5,^2Norris:^7 Yes, ma'am.,,,
sp_piccadilly_cine_intro,23.4,25,^2Lyons:^7 We've got a situation...,,,
sp_piccadilly_cine_intro,25.25,27.25,^2Lyons:^7 The Kremlin has suspended all deconfliction channels... ,,,
sp_piccadilly_cine_intro,27.35,29.5,^2Lyons:^7 the Sixth Fleet is pushing into the Black Sea...,,,
sp_piccadilly_cine_intro,29.55,32.8,^2Lyons:^7 ...and chemical weapons are now in the wild.,,,
sp_piccadilly_cine_intro,33,37.5,^2Lyons:^7 Your fingerprints are all over this, Laswell. Fix it.,,,
sp_piccadilly_cine_intro,37.8,40.4,^2Laswell:^7 General, right now intelligence is our best weapon.,,,
sp_piccadilly_cine_intro,40.8,45,^2Lyons:^7 We've tried intelligence. Get me a better weapon.,,,
sp_piccadilly_cine_intro,45.6,49,[CELLPHONE VIBRATING],,,
sp_piccadilly_cine_intro,49.4,50,^2Laswell:^7 John?,,,
sp_piccadilly_cine_intro,50.5,51.5,^2Price:^7 Laswell.,,,
sp_piccadilly_cine_intro,51.8,53,^2Laswell:^7 Where are you?,,,
sp_piccadilly_cine_intro,53.5,54.4,^2Price:^7 Occupied.,,,
sp_piccadilly_cine_intro,54.5,55.5,^2Laswell:^7 I've got a problem.,,,
sp_piccadilly_cine_intro,55.85,56.8,^2Price:^7 Russians?,,,
sp_piccadilly_cine_intro,57,57.85,^2Laswell:^7 Word travels fast.,,,
sp_piccadilly_cine_intro,58,63.5,^2Laswell:^7 Chemical weapons have fallen into terrorist hands. They could be anywhere. Paris, New York...,,,
sp_piccadilly_cine_intro,63.7,65,^2Price:^7 London.,,,
sp_piccadilly_cine_intro,65,65.7,[BULLET STRIKES],,,
sp_piccadilly_cine_intro,68.25,70,^2Laswell:^7 When can you brief?,,,
sp_piccadilly_cine_intro,70.8,73,^2Price:^7 We just did.,,,
sp_piccadilly_cine_intro,76.06,78.1,LONDON,,,
sp_piccadilly_london_title,0,3,LONDON,,,
sp_proxywar_cine_intro,5,10,^1Wolf:^7 Our war is not for our faith. ,,,
sp_proxywar_cine_intro,10.3,17.3,^1Wolf:^7 We fight to remove all foreign power from our soil...,,,
sp_proxywar_cine_intro,17.6,21.5,^1Butcher:^7 We are Al-Qatala. We are The Killers.,,,
sp_proxywar_cine_intro,22.5,25,^1Wolf:^7 We fight without sorrow.,,,
sp_proxywar_cine_intro,26.3,31.5,^1Wolf:^7 We wage war without sympathy.,,,
sp_proxywar_cine_intro,32.5,38.5,^1Wolf:^7 This is the only way to live...and die...,,,
sp_proxywar_cine_intro,39,43,^1Wolf:^7 A true soldier.,,,
sp_proxywar_cine_intro,47.4,48,[CROWD SCREAMING],,,
sp_proxywar_cine_intro,49.75,52,MODERN WARFARE,,,
sp_proxywar_cine_intro,53,54.85,24 HOURS EARLIER,,,
sp_proxywar_cine_intro,57.45,60.84,VERDANSK,,,
sp_proxywar_cine_intro,63.45,65.5,^2Alex:^7 Echo 3-1 to Charlie 2-Actual-,,,
sp_proxywar_cine_intro,65.75,66.5,^2Norris:^7 Go for Actual...,,,
sp_proxywar_cine_intro,67.1,70.6,^2Alex:^7 LZ is in sight. Looks like our boys are right on time, Colonel.,,,
sp_proxywar_cine_intro,71,76,^2Norris:^7 Roger, 3-1. Hitman teams are locked and loaded for assault. You are green to go.,,,
